,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
10,10,"September 29, 2019",Taken for 1 to 2 years, 27,"Keppra (levetiracetam):			“I was taking Xanax 10mg for severe anxiety and Ambien 10mg from suffering from insomnia after having my daughter (10yrs ago) I've never had issues with sleep, but unfortunately, anxiety runs in my family. Both stopped working for a while so I decided to take 1 ½ bars a day and 1½ of Ambien a night. One day I decided to stop taking my Xanax and had ran out of my Ambien for about a week. That's where the nightmare began! Horrible withdrawals, feeling useless, hallucinating, kept myself locked up for days then suddenly I began to have seizures and ended up admitted in the hospital about 7 different times. After trying several different anti-seizure meds, Keppra finally worked for me and haven't had a seizure since. Thank god!”",Levetiracetam,Seizures,3,204,3,oral
11,9,"August 8, 2019",, 7,"“The original brand of levetiracetam I do very well on. The generic is horrible!  Total seizure control for 10 yrs, both brand and generic. Side effects vary by generic manufacturers, as well. Generic almost killed me. Or, should I say, I wanted to die while on it. It was a horrible experience. And now I am having to switch back to it, again. I’m scared to death. Literally.”",Levetiracetam,Seizures,3,204,3,oral
12,1,"August 1, 2019",Taken for 6 months to 1 year, 31,"Keppra (levetiracetam):			“Absolutely horrible experience. I was prescribed this after having a breakthrough seizure as part of trying new meds. On Keppra my personality changed 100%. I was despondent, hated life, had no motivation and cried at the drop of a hat. Finally, I knew it was time to go to the doctor to transition off when I hit such a low low. Also started hearing voices. Never once did such dark thoughts occur to me until this-I imagine this is what it’s like to be possessed.”",Levetiracetam,Seizures,3,204,3,oral
13,1,"July 3, 2019",Taken for less than 1 month, 23,Keppra (levetiracetam):			“My mom began post stroke seizures and a 1000 mg Nokia was administered in the ER. I explained she was very sensitive to meds. She as admitted and given two more doses of 500 and 750. She was so lethargic and dizzy and nauseous I asked if we could switch. They dropped the keppra cold turkey and she seized 96 straight times every eight minutes. We are back on it to properly wean her but with each dose she seizes like clockwork and has been in cardiac arrest 4x. We are between a rock and a hard place with this med but I would advise anyone to choose this med knowing side effects can be severe. She is on comfort care now.”,Levetiracetam,Seizures,3,204,3,oral
14,7,"May 23, 2019",Taken for 2 to 5 years, 49,"Keppra (levetiracetam):			“over 2 years in now and Keppra is keeping my seizures away but the 2500mg a day has made me a different person for sure .
-don’t feel excited to socialize as much.
-feel fatigued a lot , can easily dose off if not doing anything that requires my attention.
-old memories can bring on strong emotions that normally wouldn’t before 
and memory is not nearly as strong as it was , constantly setting myself reminders for things i should easily remember.”",Levetiracetam,Seizures,3,204,3,oral
15,9,"March 26, 2019",Taken for 5 to 10 years, 15,"“Been on levetiracetam  for around 9 years for my seizures and the side effects were, harsh the first year, bad mood swings, severe depression and migraines daily but over a couple years the side effects decreased. Plus the levetiracetam controls my seizures caused by brain surgery very well, I only 2-4 seizures in 9 years. Very happy with this medication”",Levetiracetam,Seizures,3,204,3,oral
16,2,"March 14, 2019",Taken for 2 to 5 years, 30,"Keppra (levetiracetam):			“I’ve been on keppra for about 2 years for my seizures and the side effects are on and off. My main problems are I’m extremely short tempered, often very depressed, and most importantly this medication causes so much plaque build up in my mouth. Whenever they raise the dosage on me I have to go to the dentist once a month with issues with my gums bleeding or a tooth being on the verge of being a cavity, and I brush twice a day and floss every night before bed. My dentist was very confused why I had to keep coming in with mouth problems until I told him I was epileptic and on Keppra, my dentist told me of the oral side effects, dry mouth etc.”",Levetiracetam,Seizures,3,204,3,oral
17,,"February 26, 2019",Taken for 5 to 10 years, 36,Keppra (levetiracetam):			“This drug does work but it also makes me very depressed.”,Levetiracetam,Seizures,3,204,3,oral
18,1,"February 25, 2019",Taken for 1 to 6 months, 9,"“I was put on it by a neurologist who never actually tested me for epilepsy. I saw another neurologist who ultimately diagnosed me with  Psychogenic non-epileptic seizures (PNES), non-epileptic seizures caused by panic attacks. I was put on 500mg twice a day which was fine but after having a miscarriage my anxiety sky rocketed and I started having seizures so they increased the dosage to 750mg twice a day. That’s when the issues began. Joint and muscle pain to the point I see a PT and orthopedic doctor. Anxiety was so bad. Depression set in. Now I’m going through the withdrawals which are the worse Headaches, anxiety, muscle aches, nausea... basically the side effects you get from the medicine but in reverse.”",Levetiracetam,Seizures,3,204,3,oral
19,10,"January 24, 2019",Taken for 1 to 2 years, 44,"Keppra (levetiracetam):			“I have been using Keppra now for over a year. I have had no side affects from it whatsoever, maybe occassionally my short term memory is not 100% but apart from that I am amazed at it. Compared to the drugs I was taking as a child Keppra has kept me seizure free for over a year now.”",Levetiracetam,Seizures,3,204,3,oral
20,1,"January 23, 2019",Taken for 1 to 6 months, 52,"Keppra (levetiracetam):			“This is the most horrible medication I have ever taken. My usual personality is calm, reasonable, optimistic, positive etc. Well not with this medication. My husband and I have been married for 43 years, we have had our ups and downs but never thought of divorce. With this medication my husband stood by me. What we went  through was uncontrollable everything, crying, screaming, unreasonable, and just plane hysteria. He was a saint, I on the other hand I was totally out of control and could not stop myself no matter how hard I tried.”",Levetiracetam,Seizures,3,204,3,oral
21,4,"January 12, 2019",Taken for less than 1 month, 35,"Keppra (levetiracetam):			“Experienced mood swings, including increased emotionality (crying, anger, etc.); had difficulty falling asleep/restlessness (tired & wired feeling); muscle cramping and joint aches became more frequent, as well as general body fatigue & lethargy; appetite was lowered and indigestion was common; dry mouth occurred regularly; and forgetfulness, attention problems, etc. were apparent. Seizures did not continue while on the 250 mg twice a day dose, but side effects outweighed the benefits. Especially considering I could not take the full 500 mg twice a day prescribed dosage.”",Levetiracetam,Seizures,3,204,3,oral
22,6,"December 1, 2018",, 30,"Keppra (levetiracetam):			“I’ve had 2 seizures, both morning after heavy drinking. Neurologist says I have predisposition to seizures triggered by alcohol withdrawal. I was given Keppra in the ER, and then twice daily 500mg prescription to take home. Effects were generally fine, a little spacey first few days but then pretty much back to normal. Neurologist suggested I move to a 1000mg dose once a day of extended release pills. On their recommendation, I took my typical 500mg standard release in the morning, and then 1000mg (2 500mg pills) extended release dose tonight. Dear god the side effects. My whole body became jittery, I was having panic attacks, and my eyes were fluttering so much I thought I’d have another seizure at any moment. I didn’t, and after 6 terrifying hours I’m mostly back to normal. I will no longer take both pills at once as directed, and will instead spread the doses as I had been with the standard release. I’m going to continue to push my neurologist to ween me off these drugs.”",Levetiracetam,Seizures,3,204,3,oral
23,9,"October 17, 2018",Taken for 10 years or more, 41,"Keppra (levetiracetam):			“I have been on this medication almost since it was introduced, being on other medications that stopped the seizures but had to have blood test every 6 months for liver function, those ones that didn't stop my seizures. Keppra has stopped all my seizure activity with little or no side effects after being on it for the first year. Occasionally I feel the emotional effects of depression, and mood swings but am able to mentally talk myself out of the negative mental state, change the emphasis of what is causing the irritability, and changing my environment ( getting out and socializing, viewing nature, what ever it takes). Overall Keppra holds my seizures from occurring, with minimal effects.”",Levetiracetam,Seizures,3,204,3,oral
24,10,"September 22, 2018",Taken for 10 years or more, 10,“Keppra has worked well for me. I was on 13 anti-convulsants after I first diagnosed in 1965. Over the years the meds were slowly stopped except for Dilantin. I slowly made the change to 1000 mg of Keppra/levetiracetam twice a day ten years ago and cannot sing the praises of this drug enough.”,Levetiracetam,Seizures,3,204,3,oral
25,10,"July 22, 2018",Taken for 10 years or more, 8,"“I started having myoclonic seizure - the jerky kind - when I was an early teenager. They worsened as I got into college with little sleep and probably too much drinking. After learning to control my sleep and adding Keppra, I never have seizures anymore. It really controls the jerks with little or no side effects. I never feel anxious or moody or any of the things that some of the other people are talking about. I only take 250 mg in the morning and at night I have complete control. Last year I thought I could get off and would be better but is soon as I got off the Keppra the myoclonic jerk seizures started again. I learned my lesson and will be on my Keppra for life”",Levetiracetam,Seizures,3,204,3,oral
26,,"May 31, 2018",, 7,“This really made my temper worst”,Levetiracetam,Seizures,3,204,3,oral
27,10,"April 7, 2018",Taken for 2 to 5 years, 37,Keppra (levetiracetam):			“I have been seizure free since 2014. It was two weeks before starting keppra that I had my last seizure so it's been three and a half years seizure free. As far as bad side effects it could possibly have given me attention and memory issues it's hard to say because I don't remember having that great of a memory to begin with but other then that it's been good. I got my license back 3 years ago as I had my second seizure at age 19 and had my license taken away so now at the age of 25 I couldn't be happier. I never look back and think I will have another but I will probably take keppra the rest of my life if it is what is helping me and my epilepsy. I also had allergic reactions to 2 types of anti epileptic medications and then was placed on a drug that wasn't helping my seizures at all so keppra was a God send”,Levetiracetam,Seizures,3,204,3,oral
28,1,"April 3, 2018",Taken for less than 1 month, 28,"Keppra (levetiracetam):			“Would not recommend for elderly. Mom was sent home from hospital with this med. She became very moody and talking suicidal (never in her 90+ life). She went downhill - no longer walking, couldn’t hold herself up, and dark urine. Happened over weekend I stop the med and she began coming back up to her normal self and is now better.”",Levetiracetam,Seizures,3,204,3,oral
29,4,"December 14, 2017",, 21,"Keppra (levetiracetam):			“My boyfriend is 22 years old and he has never experienced seizures before and then one day at work after not eating or sleeping very well he had a seizure (I forget what kind of seizure) he was rushed to the hospital and they did scans and tried to send him home after 10 mins of leaving the hospital he had another seizure. (just to mention his dads sister has seizures and is on Dilantin) then he had a bunch of CAT scans and an EEG and nothing came back, but now he has to take keppra 4000mg a day for 3 months . He hates it he's very moody now, depressed and he was never like this before. They are going to do a stress test after the 3 months of taking keppra and see if not sleeping and eating right caused abnormal brain waves... I just want this to be over”",Levetiracetam,Seizures,3,204,3,oral
30,6,"December 2, 2017",Taken for 5 to 10 years, 3,"“I have been taking levetiracetam for last 5 years and on the average have been having seizures once a year. I'm looking into changing my medication as I want 100% seizure control. I started with taking 500mg daily and now on taking 2500mg daily. I have suffered with some anxiety and halving more seizures does not help. Also, tiredness and some days just not feeling like my self, feeling out of it and spaced out. But there is some days when I feel ok”",Levetiracetam,Seizures,3,204,3,oral
31,10,"November 15, 2017",, 28,Keppra (levetiracetam):			“I haven't had a seizure in over 3 years because of this drug. It has helped me so much in daily life that I can't imagine my life without it. The price is also very reasonable considering what it treats.”,Levetiracetam,Seizures,3,204,3,oral
32,5,"November 14, 2017",Taken for 10 years or more, 1,"“oh no; this site's not working right, as I was on Levetiracetam not keppra; I wish it would take away the 'report the note' thing I did to someone when I just wanted my 'yes' off; darn.”",Levetiracetam,Seizures,3,204,3,oral
33,1,"November 11, 2017",, 40,"Keppra (levetiracetam):			“I dont like using keppra at all. Since the start of using keppra, I keep on having suicidal thoughts everyday which I don't want to have. Keppra is making my life worse than ever. My mood is changing every minute. It has impacted my schoolwork so much. I have trouble remembering things and being happy. Sometimes I cry so hard  and say to myself ""I can't take this drug anymore"". My self esteem is getting very low everyday. This drug is destroying my relationship with my friends and family. I just want to be able to tell them and my school what my feelings are and not pretend to put a mask of happiness over my face.”",Levetiracetam,Seizures,3,204,3,oral
34,8,"October 19, 2017",Taken for 2 to 5 years, 13,"Keppra (levetiracetam):			“Sometimes I feel drowsy, sometimes I feel dizzy, sometimes I don't. I am not sure if it is really part of the medication but I do know I don't seizure on it. Compared to the first type of medication I tried (it sent me loopy) this is a lot better, but it could also be better. -Over the years start to analyse how your head processes, how much do you remember and make sure you're not getting slowly cranky on it.”",Levetiracetam,Seizures,3,204,3,oral
35,1,"August 31, 2017",, 4,“Keppera is NOT a very effective seizure medicine at all. It has caused me to have more seizures rather than reducing the seizures that I have. It seriously NEEDS TO BE TAKEN OFF OF THE MARKET!!! It's caused me to have more seizures on a daily basis & it has caused me serious cardiovascular problems & it counter acts with the Phenobarbital & it counter acts the Atenolol for my cardiovascular problems that the Keppera has caused me & it has also has caused me to have serious problems with balance & coordination & the side effects of the Keppera is NOT WORTH IT TO ME AT ALL! ”,Levetiracetam,Seizures,3,204,3,oral
36,9,"August 29, 2017",Taken for 6 months to 1 year, 43,Keppra (levetiracetam):			“I had my first grand mal seizure on a boat and and then a second in the middle of class. The neurologist prescribed me 500 mgs twice a day and then eventually bumped to 750 mgs. I don't think I've had any side effects from this medication and I haven't had a seizure since I've been on it (10 months). I feel extremely terrible for everyone on this review board with these tragic stories. Yet for me I suppose my brain just accepted the chemical.”,Levetiracetam,Seizures,3,204,3,oral
37,1,"August 22, 2017",, 22,Keppra (levetiracetam):			“Do not take keppa! ”,Levetiracetam,Seizures,3,204,3,oral
38,8,"August 15, 2017",, 33,"Keppra (levetiracetam):			“When I take my dose it makes me more sleepy than usual. It's not everyday, but some days I can be sleepy after 7-9 hours when I have slept enough (approx. 7-8 hours). That's the only side effect I had up to now. So I am ok with it, I guess. Annoying with two tablets 500 mg each day, but oh well better than seizures. That's even worse. Those who had them can feel with me. :)”",Levetiracetam,Seizures,3,204,3,oral
39,1,"June 28, 2017",, 32,"Keppra (levetiracetam):			“I think the definition of hell was the 4 weeks I was on this medication. Every single day I was constantly in a state of panic. If you've had temporal lobe seizures you may know what I'm referring to; the brief state of panic that occurs when a seizure is coming about. I was in that state of panic ALL day. I was in high school at the time and had to stay home nearly every single day. The neurologist tried adding an antidepressant, a xanax, and nothing would calm it down. When my hair began falling out at an alarming rate that was the final straw for me. I had to DEMAND to be switched to something else. I take lamotrigine now and it has completely turned around. My hair finally stopped falling out about 2 months after I quit the keppra.”",Levetiracetam,Seizures,3,204,3,oral
40,3,"May 12, 2017",Taken for 1 to 6 months, 54,"Keppra (levetiracetam):			“Although this drug has paused my seizure activity, I feel like a different person. The first month my mood swings were unreal and almost indescribable. I'd wake up so happy in the morning and be depressed by around 4-5pm. I was and still am fatigued all the time, and little things like walking up the stairs make me out of breath. I also let little things annoy me and unfortunately take it out on the people around me. I have lost 10 pounds since I've started this medication, I have no desire to eat even though I know my body needs food. I feel like Dory from Finding Nemo and it makes me embarrassed at times. My friends will tell me something and I'll completely forget what they said and ask them about it a few minutes later.”",Levetiracetam,Seizures,3,204,3,oral
41,1,"March 27, 2017",Taken for less than 1 month, 38,"Keppra (levetiracetam):			“This medication had a negative effect on my daughter.  It changed her mood to a negative mood.  It made her depressed, and she felt very agitated.  It was a very scary experience and would not recommend it to any one.”",Levetiracetam,Seizures,3,204,3,oral
42,10,"March 20, 2017",, 8,"“Levetiracetam is a good drug when I take it with fycompa and vimpat. I am now seizure-free.

If you are tired or feel confused try vitamin B12. This works great.

If your meds do not work have your MD try Video EEG Monitoring. Please check this out.”",Levetiracetam,Seizures,3,204,3,oral
43,10,"February 13, 2017",, 32,"Keppra (levetiracetam):			“I have been on Keppra for about 15 yrs. I received my Epilepsy from a bad car accident when I was young. I received my first Epileptic Seizure when I was 27 yrs old. I have tried every single seizure med made for the severity of my Grand Mal seizures. I now take 5- 500mg pills plus 3- 100mg caps of Dilantin. That is 300 mg shy of brain surgery. I am at piece w/ myself. I know what I have tried, what worked and what didn't. My seizures are extreme. I keep my blood level Therapeutic and have fewer seizures so I know it is working. I still get Grand Mal seizures, just not as many. That proves to me it works. That is all I care about, ME!”",Levetiracetam,Seizures,3,204,3,oral
44,1,"December 15, 2016",Taken for 2 to 5 years, 19,"Keppra (levetiracetam):			“I have had epilepsy from 18 months old started on epilim. By the time I turned 3 I was seizure free till I was 16. Just before my maths exam I had a seizure wasn't exactly sure what caused. I went to my GP I was put on 100mg of lamotrogine then went up to 250mg of lamotrogine finished on 300 the drug didn't work at all.

I was then referred to see a neurologist and we started off taking keppra 500mg alongside with the lamotrogine. We then moved to 750mg or keppra with the lamotrogine BD.After all of that we then moved to 1000mg BD since then to know I'm now on 4grams a day along side 600mg of oxcarbazapine and currently on 6mg of Perampanel. I'm getting the drowsiness tiredness and from the keppra I'm turning aggressive.”",Levetiracetam,Seizures,3,204,3,oral
45,9,"December 7, 2016",Taken for 2 to 5 years, 45,"Keppra (levetiracetam):			“First I had partial seizures (after head injury in 2004) and after grand mal 2014 I almost died because of status epilepticus. After that I am on Keppra 1000mg a day (500mg morning, 500mg evening) for 2 years now. First month or two I had headache and double vision, sometimes I was a bit aggressive 
but after few months it was ok. For me it is good medicine, now i have 10 petit mals a year and I think that bad-heavy weather changes is causing them. 
I want to tell you, that after first or second month side effects went away. For me it is important, that I take Keppra with good meal in morning and evening. It is good medicine, just do not give up. 
Love you all.”",Levetiracetam,Seizures,3,204,3,oral
46,,"November 19, 2016",Taken for less than 1 month, 48,"Keppra (levetiracetam):			“I had my first seizure on 6/12/16 and it was a grand mal seizure.  The EEG found scarring on the brain from a fall a few years ago.  I was prescribed keppra 250mg twice daily and it was awful.  I had loss of memory which the pharmacist says was due to mini seizures. I. Had to lock myself into my room on several days because I was in horrible form.  I was so angryAfter 7 days I moved up to 500mg twice daily and I must say I have never felt so good,  not in years.  I am in fantastic humour all the time.  I am full of energy.  Even my doctor is shocked.  I know it's very early days for me to give a review but I think it's worth sharing a good experience after reading so manybad ones.  I'm a 34 year old male if that makes a difference to anyone”",Levetiracetam,Seizures,3,204,3,oral
47,,"September 28, 2016",Taken for 1 to 6 months, 53,"Keppra (levetiracetam):			“Worst drug I have ever taken.  Been on it for 4 weeks.  Not even sure I had seizure to begin with.  All tests, MRI and EEG were negative.  Trying to wean myself off.  Dizzy, headache, depressed, severe mood swings, angry then lethargic.  Sorry I ever went to doctor.”",Levetiracetam,Seizures,3,204,3,oral
48,1,"September 24, 2016",Taken for 1 to 6 months, 43,"Keppra (levetiracetam):			“I have had epilepsy all my life. I am 48 and been on Dilantin all my life except for the last 5 months.  About 5 months ago I had a grand mal seizure and my family dr. wanted me to see a neurologist since I haven't seen one for awhile. Well after seeing my neurologist she changed my medication to Kappa. I really hate this drug. I would maybe have a few to maybe 4 to 5 seizures a yr. that I could feel coming on, now I have had to many to count in the last 5 months than I have had since I was on Dilantin. All the seizures I have had since I have been on Kappra I have not felt coming on, I am very moody, I feel like crap all the time and over all I hate my life. I just want to get back to myself and go back to work but right now I cant.”",Levetiracetam,Seizures,3,204,3,oral
49,1,"August 31, 2016",, 36,"Keppra (levetiracetam):			“So on the 30th of July 2016 I turned 28 my birthday I didn't go crazy and party I spent the day with my kiddies an mum, that night was pored a glass of wine had a sip but wasn't feelin up to it so didn't. The next day on the 31st I woke up with a real sore head felt like I had the worse hangover ever even tho I hadn't actually drunk I felt awful but decided to go in to town anyway with mum, kids an my bestie for a little lunch an shoppin was then shoppin an had 4 grand mal seizures, woke up in hospital with a massive black eye and broken nose with not a clue what was going on, my mum an partner cryin tellin me I had just a scan an they found a tumour So they put me on keppra it's bad I have loads of side effects I feel like I'm going crazy”",Levetiracetam,Seizures,3,204,3,oral
50,2,"July 2, 2016",Taken for 10 years or more, 33,"Keppra (levetiracetam):			“I havery epilepsy since I was a baby. I take Lamictal and Keppra. Last year I had a grand mal seizure. Went to the hospital and everything. I saw my neurologist and she put me on Lamictal XR and Keppra XR. Ever since then I'm having a lot of side effects. I have atleast 10 of them from both Lamictal and Keppra. Having problems from both. My neurologist does not care about the side effects. I'm scared to go outside a lot. I'm moody every day, sleep during the day, insomnia, diarrhea, constipation, etc, it is annoying. I want to be off of thsee pills and want a better life. I rather take something else.”",Levetiracetam,Seizures,3,204,3,oral
51,5,"June 23, 2016",, 40,"Keppra (levetiracetam):			“All depends on the individual I actually found that Keppra made my seizures WORSE. I started taking Keppra and was fine for 2 years with no side affects, no seizures, nothing, then 1 day I had a massive grand Mal seizure the doctors keep upping my dose. Now I am on the maximum dose but still having seizures. Before I took Keppra I had only a few fits in my life now I have them about once every couple of weeks.”",Levetiracetam,Seizures,3,204,3,oral
52,5,"May 13, 2016",, 44,"Keppra (levetiracetam):			“I was prescribed Keppra 5/3/16 after a Grand Mal at work and an abnormal EEG.  I had been having absence seizures for many years, this was my first major.  I am having some pretty bad side effects including dizziness, weakness, extreme fatigue, anger, agitation, and depression.  It is tough because I am a single mom and have to work but I go to work and just sit there because I can't concentrate and don't feel like moving.  I am still only taking 250mg in the morning and 250 in the evening.  I was directed to move to 500 in the morning and 500 in the evening after 3 days but I just don't feel like I can handle it.  I feel so hopeless and hope that the side effects will subside”",Levetiracetam,Seizures,3,204,3,oral
53,1,"April 15, 2016",Taken for less than 1 month, 31,Keppra (levetiracetam):			“Within a week suffered suicidal thoughts psychosis hallucinations rages and self harming acts!”,Levetiracetam,Seizures,3,204,3,oral
54,6,"April 13, 2016",Taken for less than 1 month, 18,"Keppra (levetiracetam):			“Our daughter was diagnosed 7 yrs ago and is now10 . She has tonic clonic and partial seizures sometimes out to 15 in one day bless her . We've tried epilim which was great for about 4 yrs  the they crept back up so we tried tegratol and lamotragine together. They didn't work at all , so now she's on keppra. After just 3 days she  had fits and was very happy girl . ( she has severe developmental delay) so it is hard to judge how she is feeling , but now she isn't eating and seems very very aggressive, we don't know what to do for the best?!?!?!?!”",Levetiracetam,Seizures,3,204,3,oral
55,10,"April 12, 2016",, 47,"Keppra (levetiracetam):			“I love this stuff, once we got the seizures under control with correct dose for me, I have had NO side effects, and my headaches stopped”",Levetiracetam,Seizures,3,204,3,oral
56,1,"March 4, 2016",Taken for 1 to 2 years, 41,"Keppra (levetiracetam):			“My 11 year old son was given Keppra due to a dual concussion that lead to seizures in 4/2010. He hated the way it made him feel.  His neurologist put him on extended release Keppra which cause him to loose 30 pounds within a 3 month span.  He was rushed to the hospital due to high sugar - 564 dl.  In ICU, he was given Keppra at night, during his sleep,  his heart rate would slow down to 50 and set off the heart monitors all night. The cardiologist said there was nothing wrong with his heart after running numerous test.  The medication compromised his system, caused Type 1 diabetes and triggered irregular heart beats.  I weened him off Keppra against doctors wishes 10/2010.  He has had no seizures since, but still has Type I, he is 17 yrs .”",Levetiracetam,Seizures,3,204,3,oral
57,1,"February 23, 2016",Taken for 5 to 10 years, 67,"Keppra (levetiracetam):			“I've been on every seizure medication invented. Keppera or genetic Levatiraacetam is by far the worst one I've been on. The side effects have ruined my life. I gained over 45 pounds the first year on it. I am now almost 70 pounds heavier than I was before I started taking the medication. I can't work anymore because I have severe depression, anxiety & insomnia. I tell people off for the craziest things & am super paranoid all the time. Despite the that I take antidepressants, anxiety & sleeping meds. I used to be a terrific nurse, winning awards & receiving all kinds of gratitude. Now I can no longer do anything. I am terrified to leave the house, take a shower, clean or go anywhere. I have no life, I just exist. Can't wait to get off this!”",Levetiracetam,Seizures,3,204,3,oral
58,9,"February 16, 2016",Taken for 5 to 10 years, 24,"Keppra (levetiracetam):			“My brother had a tumor 15 yrs ago removed after having a seizure. Takes 1000mg keppra a day. He has mood swings, diarrea if he does eat b4 so, and delusional. Still effective.

I started having anxiety attacks n seizures at 24yrs of age. Neurologist perscribed me keppra 500mg daily and 2mg xanax a day when needed, usually I break xanax into pieces as u can because they have little bars to do so. I don't have any side effects besides feeling sleepy at the end of the day. I don't take xanax til after work at the end of the day as xanax does makes me sleepy. Keppra deserves 10 for me. But my brother rates it 7. Every one is different. I know this is for keppra but XANAX is not for anyone a lot of people can't handle the drug and can't control themselves let doc determine.”",Levetiracetam,Seizures,3,204,3,oral
59,10,"February 3, 2016",, 32,"Keppra (levetiracetam):			“After a stroke in 2005 I had  seizures until starting with Keppra @ 500mg bid, now i'm up to 1000 twice a day, and haven't been bothered by any side effects at all.  I'm glad that it is available as a generic, now-  I use Levetiracetam, only $4 a month as opposed to the $720 a month Keppra was until recently.”",Levetiracetam,Seizures,3,204,3,oral
