,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
10,2,"January 26, 2020",Taken for 1 to 6 months, 29,"“I have been on contrave for ten weeks . 
Only lost 2.5 kgs 
Could be water weight 
I completely changed diet and exercise more. Very expensive $238.00
Bad side effects”",Contrave,Obesity,214,412,5,oral
11,7,"January 9, 2020",Taken for 6 months to 1 year, 27,“I felt okay but my kidney function declined.   Rebounded when I stopped the prescription.”,Contrave,Obesity,214,412,5,oral
12,9,"December 26, 2019",Taken for 1 to 6 months, 114,"“So, I wanted to wait until I placed a review anywhere about my experience with Contrave. I have Ben taking it for 3 months and am at full dose (2 tabs 2 x a day - 5am and 2pm). The first 6 weeks was tough. Felt nauseous and shaky. And I am someone who relies on Wellbutrin for mental health but, I was 15lbs overweight. I knocked of the 1st 20lbs with diet and exercise but menopause or age (53) just wouldn’t let me shed the last 15. So, spoke to my GP and we decided to try this. This medicine worked for me! I now think of food as nutrition not entertainment or a crutch when I am bored. Anyway I have 6 more lbs to go and then will tapper off and go back to Wellbutrin straight. If you are serious about taking back your health with diet and exercise and can’t drop the last bit, I would say give it a try.”",Contrave,Obesity,214,412,5,oral
13,10,"December 5, 2019",Taken for 1 to 6 months, 126,“I have been taking Contrave since late July this year. As of today I have lost 26kg (56lbs). I had bad side effects for the first 4-6 weeks but they have since subsided. I haven’t touched alcohol or fast food since early August and currently only eat one meal a day. This drug has worked for me and I’m glad I pushed through the early side effects as it has truly been worth it.”,Contrave,Obesity,214,412,5,oral
14,10,"November 21, 2019",, 122,“As far as negative  effects  I have had absolutely  none.    Which allowed me to change my diet to 1800 calories  or less a day without feeling hungry.  I have lost around 32 pounds. Also if you read this and think that well if you reduce your calories 1800 or less of course you will loose weight and that's true however before taking this drug I would have never been able to be limiting my food to this amount and feel fine . So I'm hoping by shrinking my stomach  using this when I am eventually  weaned off this drug my natural appetite  will be at a more reasonable  level so I can maintain.  If you need to loose alot I would recommend  it . You need to make healthy  choices  and have some commitment  as well.”,Contrave,Obesity,214,412,5,oral
15,9,"November 13, 2019",Taken for 1 to 6 months, 53,"“I am very happy with this Contrave pill; I take it right before bed and at lunch time. I have never experienced nausea or headaches, but I have experienced constipation ( which I remedied with extra water and vegetables) and some restless night around week three. I didn't have much to lose, so it's not falling off but it allows me to not crave food, binge eat and I really could care less about a drink at night or on the weekends. My water consumption is at 100 oz, which is a huge improvement!”",Contrave,Obesity,214,412,5,oral
16,1,"November 4, 2019",Taken for 1 to 6 months, 178,"“Contrave is costly.  To avoid paying unnecessary money, just have your MD prescribe the two medical ingredients separately ie bupropion as one med and the naltrexone as the other.  I only pay $20/month.  By having them prescribed separately, my insurance covers almost ALL the cost.  I've lost 50 pounds over 6 months and saved huge amounts of money by NOT using Contrave.”",Contrave,Obesity,214,412,5,oral
17,1,"November 4, 2019",Taken for 1 to 6 months, 23,"“Took for 3 months. Lost about 5 pounds total (all in first month), so didn't work. Moreover, it made me INSANELY constipated. I could have tolerated the constipation (by using laxative) if I had actually lost weight, but not effective at all.”",Contrave,Obesity,214,412,5,oral
18,3,"October 29, 2019",Taken for less than 1 month, 28,"“I purchased Contrave for weight loss and was so excited to try it after reading the reviews. After taking it for 1 week, I started having headaches and was nauseated, I continued taking the medication hoping the side effects would go away, however after 3 weeks they were so bad I couldn't do any longer. I stopped the medication for 1 week. After two weeks I started feeling better so I started back on the medication but I took it at night for hoping for better results, I woke up at 3 am with a horrible headache, nauseated and could not go to work the next day. I did not lose any weight while taking this medication only lost time from employment.”",Contrave,Obesity,214,412,5,oral
19,,"October 28, 2019",Taken for less than 1 month, 35,"“Today is my 3rd day on Contrave. The first two days I did experience headaches and was light headed. I have small hives on my eyelids. No headaches today. My appetite has curbed tremendously I usually eat all day, now not as much. Was 202lbs when I started will weigh on Day 7”",Contrave,Obesity,214,412,5,oral
20,1,"October 22, 2019",, 30,"“I am a 34 yr old female, 183 lbs and BMI of 28. I wonder if my doc should have even prescribed this to me....I used this drug for 3 days and had a horrible experience. 
My side effects were stomach cramping, severe headache, and violent vomiting. 
The brain fog many speak of turned into severe headaches and nausea turned into violent bouts of vomiting. To a point that I thought I would have to be admitted to the hospital. Also, unaware this contains  an opiate  blocker naltrexone and the ingredient bupropion used to treat depression, the neurological effects were also quite concerning. I had spasms in my muscles and joints, like small surges of electric shock.
I had a really scary experience and do not recommend this to anyone unless they have done thorough research on how the ingredients can effect them. I have been off of this drug for 2 days and still feel unwell.”",Contrave,Obesity,214,412,5,oral
21,5,"October 20, 2019",Taken for 1 to 6 months, 23,“Well I've been on Contrave for 6 months now. Lost inches but not losing weight. I seem to be heavier now and it has slowed me down on smoking. I still crave certain things and drink al ot of water but I feel this pill isn't really working for me.”,Contrave,Obesity,214,412,5,oral
22,10,"October 16, 2019",, 141,"“So one year ago today is started taking Contrave. I am a 65 yr old male and when I started I was 349 lbs. After many diets and weight loss fads with little to no success, I went to see my Doctor to discuss Bariatric Surgery which I wasn’t looking forward to but felt I didn’t have much choice .

On this I have a bit of nausea and light headedness at first but it was very minor. Right away I felt my appetite decreasing. I did watch what I ate but didn’t restrict any specific foods just a whole lot less of it.
It began to work immediately and the weight started coming off pretty quick
I am very excited to announce that after 1 year I have dropped 75 lbs  (my goal was 60 lbs)and feel wonderful. For me Contrave was a 'Wonder Drug' and gave me the boost I needed. I am remaining on the pills for a bit longer but I really feel I can monitor the quantity of food I consume .
The only real side effect has been the money I have spent on new cloths - actually very happily.”",Contrave,Obesity,214,412,5,oral
23,1,"October 14, 2019",, 20,"“I have lost weight in the past with diet and walking a lot.  But after having a heart attack, I am not permitted to walk in extreme hot or cold.  I was desperate to lose weight and the doctor prescribed Contrave.   I was only on day two of the pills and as my luck would have it, I tore my meniscus the second day of taking the pills and I have not been able to take my walks for a month.  Despite that, I have faithfully taken the pills as prescribed but they have done NOTHING for me.  I still have very strong cravings for sweets and carbs and since I am not able to walk, I have been giving into those cravings.  I need diet and exercise to go hand in hand for a successful weight loss program.  The drug did not alter my taste for the foods I love or help control portions.  The only thing this pill did is make my mouth go dry shortly after taking it.  I have not lost any weight in almost 1 month.  I paid $114 for these pills and it was a total waste of money.”",Contrave,Obesity,214,412,5,oral
24,1,"September 25, 2019",, 32,"“I’m very disappointed. Contrave didn’t work for me. I didn’t lose any weight in over a month. If anything I was fighting my raging hunger of an evening which I had never experienced before. I continually battled strong cravings. A total waste of money. Having said that, I’m happy to read it did work for others.”",Contrave,Obesity,214,412,5,oral
25,10,"September 23, 2019",, 71,"“I took this medication for several months last year, but wasn't really motivated to actually diet or TRY to lose weight. It did make it easier not to snack and it took away all urges to drink alcohol. But I started having stomach issues and stopped taking it. Bad pains. Usually after large meals and usually if they included fats or dairy. I stopped pills and pain went away. Fast forward to a couple months ago when I decided to try again. THIS time I am VERY MOTIVATED. I'm using watching my food and strictly 1200 calories a day. I'm working out at the gym and I've lost 21 pounds in about 6 weeks. I believe 100% that the Contrave is helping me stick to the diet by taking away cravings and helping me feel more content eating good food. 
I've not had any of those bouts of stomach pain this time around. I don't know if they were related or not but I'm never eating more than 400-500 calories at a time. Bottom line: this is a good tool if you are ready to get serious about your weight.”",Contrave,Obesity,214,412,5,oral
26,8,"September 17, 2019",Taken for 6 months to 1 year, 13,"“I've been using Contrave with modest fasting and have been losing a pound a week. It seems to help with cravings. I had mild nausea in the beginning and took bonine to counteract it. The nausea went away after a very long time, maybe 6+ weeks. I'm up to 2 pills a day and will continue working my way up to 4, but at a slower pace than recommended.”",Contrave,Obesity,214,412,5,oral
27,8,"September 8, 2019",Taken for 1 to 6 months, 19,"“I have already lost 40kg over the last few years but have been stuck on a plateau for the last 12 months in spite of being on other weight control drugs at different times.

I am finding Contrave to be very effective at controlling extreme hunger feelings. I am now able to sustain days fasting on stock broth only and have started losing weight again at a fairly slow but steady rate. I am almost 50kg down. 

I have had no side effects and consider the cost at about $20 a week to be worthwhile.  It’s no magic bullet, I still have to sacrifice every day but I feel full much more and am quite happy.”",Contrave,Obesity,214,412,5,oral
28,6,"September 2, 2019",Taken for 2 to 5 years, 18,"“It worked well for about 6 months then totally stopped working.  I lost 20 pounds.  I took a 6 month break and started back on it it didn't work.  I waited again and, after discussion with my doctor. I have been taking just 2 pills once a day but I have been randomly taking a few days off of it to reset my system.  It does not take away my cravings as well as that first time but it does decrease the edge.  I agree with lots of others...it is NOT a miracle pill.  It is designed to curb your CRAVINGS, like binging.  I do see a little bit of help but it is expensive.  It has never worked as well as the initial time I started it though.  And remember to follow instructions - NO narcotics or flexeril or several other medications while you are on it.”",Contrave,Obesity,214,412,5,oral
29,8,"August 31, 2019",Taken for 1 to 6 months, 40,"“I am in week 5 and have lost 10 pounds and people are noticing.  I started at 245 and am now 235lb.  I have always been overweight but have led a healthy lifestyle and am quite fit and muscular but my weight kept creeping up and I could not lose no matter what.  

I have consistently lost 2 pounds a week so far, which is record breaking for me.  I seem unable to overeat even on vacation!  I cannot drink more than one glass of wine, and it doesn't even taste good.  I have no cravings for sweets, and when I taste them, I think meh, not worth the calories.  Obviously, it has rewired my reward system and satiety signals.  As far as side effects, yes, at first I was jittery with a strange lightheaded headache but it was pretty mild.  I often have a dry mouth so I'm drinking more water.  I think it does cause constipation but I've always been on the loose side, so my bowel movements have normalized. 

So far so good - I'm curious to see how it works now that I'm on the full dose.”",Contrave,Obesity,214,412,5,oral
30,7,"August 25, 2019",Taken for 1 to 6 months, 55,"“So the entire first month I took this, I felt totally jipped. It didn’t seem to make a darn bit of difference! I was pretty upset, considering how much it cost. But something told me to at least try one more month, and lo and behold, after about the five week mark, I started noticing a marked difference in my cravings and hunger pangs. It’s not like some other prescription weight loss aids - it’s not going to suddenly make you feel like you’re full from sun up to sun down without eating anything. All it does is quiet down your cravings, so that you can make smarter choices when you ARE hungry. You have to be willing to work with it.”",Contrave,Obesity,214,412,5,oral
31,1,"August 25, 2019",Taken for less than 1 month, 27,“OMG.  Please read the side effects and think long and hard about starting this drug.  It cost me $240 and after 8 days I have stopped taking them.  The nausea was debilitating and then the vomiting started.  Not worth it.  I could not go another day feeling like garbage while trying to function in my family unit.  Has made me rethink my whole approach to my weight loss journey.”,Contrave,Obesity,214,412,5,oral
32,3,"August 20, 2019",Taken for less than 1 month, 8,"“Paid a lot for this medication $365 month supply (you need to get month + at a time because the pharmacists directives not open the packaging for weekly or bi-weekly scripts. I was hopeful. I was extremely nauseous weeks 1 and 2, it was unbearable. I bought Gravol and it didn’t work. By week 3 (9/80mg 3x day) I was vomiting randomly. Been on 30 different types of meds and never experienced anything like it. Actually gained 2 lbs the first two weeks and the 3rd/4th I changed my diet drastically so I lost 12 lbs. still had intense food cravings. Needed to discontinue due to the side effects. Now left with $150 of medication!”",Contrave,Obesity,214,412,5,oral
33,1,"August 7, 2019",, 37,"“Do your research please. Side effects are not precautionary, they are severe. If you read other reviews, it’s clear that 70% have debilitating side effects. You won’t find a lot of journeys on youtube or blogs because people discontinue use- that’s the first clue. Despite this, I gave it a go. Day 1 was all I could tolerate. I felt drunk, dizzy and nauseated. Walking down the hall, I fell into the wall,  suddenly from a huge bout of dizziness.  That was it for me. I don’t doubt you will lose weight, but I do doubt it’s good for you. People have reported constant nausea, hair loss, rapid heart beats, ear ringing, dizziness, BP increases, headaches, side effects  after months of use and sudden bouts of anger/depression. Heart studies have not been fully done as well which should be noted. It depends how desperate you are to lose weight. All I have to say is research and calculate your own statistics. This medication is clearly harsh and messes with your body/mind. Good luck!”",Contrave,Obesity,214,412,5,oral
34,10,"July 29, 2019",, 142,"“I've had great success on this medication.  I experienced mild side affects (headache, constipation, dry mouth, occasional ear ringing) the first 4 weeks while increasing.  I have lost a total of 35 pounds so far in 3 months!  Binging has stopped, the cravings have significantly subsided, and I get full faster when I eat.  This is with minimal diet and exercise.  I'm sure when I introduce those 2 things it will take off even more.  I have food addiction and no matter what my brain always told my body to eat even if I was full - I couldn't turn that off no matter how hard I tried.  All that has stopped. Contrave has worked great for me and hope others have the same experience.”",Contrave,Obesity,214,412,5,oral
35,10,"July 27, 2019",, 89,"“Contrave has worked wonders.  I was doing cross fit 5 days a week and had always been very committed to exercise but really struggled to stay under 180 lbs. (I’m 5’4” and pretty muscular),  even in Highschool. In March 2019 I went to my annual appointment I weighed in at 191lb.  My doctor said I was healthy but obese.  She referred my to a nutritionist who made me log food. I ate way too much carbs.  At that rate she said I would gain 20 pounds a year and would be 300 lbs by 50. She suspected Contrave would work because of my issues with carb and sugar cravings. It allowed me to wean off of carbs and keep my calories at about 1800 a day. I developed an aversion to sugar and sweet things.  Results: down 50 pounds in 5 months.  I was ostensibly healthy and was very committed to fitness is why it worked so fast. If you don’t exercise your results will be minimal.  It’s not a magic pill but can help you adapt to a healthier way of eating.”",Contrave,Obesity,214,412,5,oral
36,2,"July 24, 2019",, 19,“I tried Contrave and at first lost a couple of pounds but it was my own commitment not the pills. It didn’t curb my appetite at all. It cost almost $100.00 a month and wasn’t working for me. Tried full dose and I’d be constipated and feel sick. Wasn’t worth the cost compared to effects. Hope others have better luck”,Contrave,Obesity,214,412,5,oral
37,1,"July 15, 2019",Taken for less than 1 month, 37,"“I am a 63 y/o female 5'4"" weight 185 started on Contrave 4 weeks ago and have had increasing side effects with nausea, dizziness, ear ringing, insomnia, constipation and hot flashes. I thought I could tough it out and it would get better but as I went to 4 pills a day I couldn't stand it anymore and stopped. It's  not worth feeling like this ( and paying so much to feel terrible too)! There is no way to exercise either with the side effects. It did decrease my appetite substantially and did away with cravings. I lost 3-5 pounds in that time but I would rather stay heavy than feel like this.”",Contrave,Obesity,214,412,5,oral
38,1,"July 13, 2019",, 29,“I was on Contrave for a solid 3 almost 4 months. Got to the full recommended dosage of 3 pills and during that time I had no side effects but I felt no help in controlling my appetite either. As in not even a tiny shift to help me think before I ate. I spoke to the doctor and she agreed I should stop. It’s costly and although I had no side effects it’s a medication I’m putting in my body for no reason. For those of you this really works for congrats. Wish it had helped in anyway for me.”,Contrave,Obesity,214,412,5,oral
39,9,"July 5, 2019",, 48,"“This med changed my life. I only lost about 10 pounds but I quit smoking a year and half ago and don't drink much anymore due to Contrave. It's amazing  how well it works and how great I felt on it. I tapered myself off about 2 months ago to see if my changes were permanent. I still feel like I never smoked in my life, still can't drink much at all, but did gain 8 pounds back however I have not been disciplined at all. Still happy and glad I took this medication for a year and a half- no side effects.”",Contrave,Obesity,214,412,5,oral
40,9,"May 31, 2019",Taken for 6 months to 1 year, 65,"“Been on Contrave since Nov of 2018. Beginning weight 323lb and I’m 5’8. I’m down 40lbs now. Had a couple ups and downs because I am not as committed with exercise as I should be. Definitely curbs cravings and can only eat small portions. The one side effect I struggle with is gagging. I can be enjoying my meal and all of a sudden my body tells my brain that I’m done. It’s almost a feeling of disgust with my food that makes me gag and many times have to spit food out in a napkin. Even if it’s my most favorite thing to eat in the world....it’s so weird!!! Mild diarrhea for me as well, but I also have a very sensitive digestive system. Overall I think this medication has done wonders to improve my life. Weight, confidence, depression...many positive perks and recommend for anyone with weight struggles to give it a go. Insurance didn’t cover the cost but you can get a coupon from the Contrave website to help with saving some money.”",Contrave,Obesity,214,412,5,oral
41,3,"May 31, 2019",Taken for less than 1 month, 29,"“I have been on Contrave for three weeks and have not lost a pound. Just starting the two in  morning and two at night regime. I've been watching what I eat and tracking every bite.  This is my last resort before bariatric surgery.   It does curb my appetite and I don't have the cravings I previously did.  I've not experienced many of the side effects others have listed, other than it makes me sweat, shake and constipates me horribly.  The sweating and shaking are short lived but the constipation makes me feel awful.  Has anyone else had this problem and if so what did you do.  I'm drinking coffee in the morning, lots of water during the day, eating plenty of fiber, taking additional fiber, walking.  Help!  I'll finish the bottle but I don't think it is going to work for me and is expensive.”",Contrave,Obesity,214,412,5,oral
42,10,"May 3, 2019",Taken for 1 to 6 months, 98,"“Wow, I was not expecting Contrave to work so well! I've been on appetite suppressants like phentermine over the years and, though they helped drop some weight, hunger was always a struggle. Contrave has changed everything about how I think about food. I used to obsess about food when dieting, but now it's a pain (or at least an inconvenience) to eat. Even when I'm physically hungry, making food just feels like a bother! And because I wasn't expecting this to be so effective, I wasn't monitoring my weight. It wasn't until several coworkers commented on my weight loss that I decided to weigh myself and - down 15lbs in 2 months!! I also began incorporating 1 hr/week of cardio + 1hr/week of CrossFit, which has helped a little. I'm really excited to see what happens next!! Food has finally become something I eat to live, not something I live to eat!!”",Contrave,Obesity,214,412,5,oral
43,10,"April 20, 2019",Taken for 1 to 6 months, 83,"“Well I started taking Contrave on October 16th 2018 with a goal of loosing 60 pounds in one year. I am very pleased to announce I have lost the 60 lbs in 26 weeks. A few minor side effects early in the process (a bit light headed, some nausea) but nothing now. I have been heavy most of my adult life (started this at 348 lbs ) and have tried every diet out there with no success. I was considering bariatric surgery but my Doctor suggested I try Contrave first. Best decision I ever made . I feel great now, much more energy and physical capabilities to move more. In my opinion this is a wonder drug and would suggest you at least give it a try”",Contrave,Obesity,214,412,5,oral
44,7,"April 14, 2019",Taken for 1 to 6 months, 40,"“I started Contrave to loos weight on January 11th, I am
down 40.2 lbs. I find that when I eat I feel terribly, nauseatingly full after just a few bites. I do crave food (all the time!) but I have to eat less as I feel sick. I have started dieting and am doing circuit training 6 times a week. I think that this medication is helpful, but not a quick fix if you don’t plan to put in the work.”",Contrave,Obesity,214,412,5,oral
45,2,"April 10, 2019",Taken for 1 to 6 months, 36,"“I try my best not to take Contrave at work I get very dizzy and feel almost like I'm out of my body. Like now I forgot to take it early this morning so took it later.  I have 4 hours left of work and after taking my medication I feel like I can't walk 10 meters. I went on a walk to get fresh air but Contrave  makes you have a headache, out of body feeling, ears ring, head feel very heavy and then I become very tired  and feel almost not there.”",Contrave,Obesity,214,412,5,oral
46,8,"April 7, 2019",Taken for less than 1 month, 35,"“Started Contrave 7 days ago for weight loss, and have lost 6 pounds.  First day, no desire to eat or drink.  Fourth day, ate a quesadilla for lunch.  Felt nauseous from over-eating!  Fifth day, had intense abdominal pain that forced me to stay home from work.  Skipped taking a pill on the sixth day since recuperating.  Seventh day, increased dosage to two pills.  Felt energetic all day.  This week I plan to start walking again.  Concerned that the heart trial has not been completed yet, but optimistic my health will improve.”",Contrave,Obesity,214,412,5,oral
47,3,"March 24, 2019",, 21,"“I took contrave for 1 month. 2 weeks in, I began having horrible nightmares. I was screaming in my sleep and would yell. My son was freaking out, cause of my screaming. I did lose 5 lbs. But taking 4 pills a day, it was hard to remember to take them...very inconvenient! My nightmares were so frequent and violent, that I rather be fat than go through those! I wanted my money on month 2. :-(”",Contrave,Obesity,214,412,5,oral
48,5,"March 22, 2019",Taken for less than 1 month, 46,"“I started contrave on 3/20/19 this is my first time taking the drug an I have read plenty comments this is my second day an I did have a slight headache today but it didn't last long at all. I can say that I like to eat but my cravings for food have decreased a lot I only ate twice today but I had to force myself to eat that. My starting weight is 320lb. I will post again soon, I pray this works for me. Don't give up on it also I have had dry mouth as well. An trouble sleeping at night I am also following a light diet.”",Contrave,Obesity,214,412,5,oral
49,9,"March 21, 2019",Taken for 6 months to 1 year, 32,"“I have been on Contravene since July 2018. I started at 256 lbs and now weigh 225lb. As most people say, I now don’t have the cravings for food as I had in the past. Constipation is a big problem for me on the medication.
I do wonder how long I can be on the medication and what will happen when I stop. 
However, being 31 lbs lighter, I feel great and motivated to lose more.”",Contrave,Obesity,214,412,5,oral
50,10,"March 18, 2019",, 91,"“I have been on Contrave since 10/16/18. I have lost 54 pounds. I was woman’s size 18. Now I’m a size 10. I have 45 more pounds to lose to get to my target BMI. Note: Contrave does NOT make you lose weight. It controls your appetite and cravings. I meet every 3 weeks with a licensed Dietician that my health insurance pays for. We meal plan together, and she has taught me the correct way to eat. I now go to the gym 4 days a week, focusing on cardio for 60 minutes. I never ever eat over 1200 calories a day.  I’m losing 3 pounds each week. I had a BMI of 44 at 258 pounds. I currently weigh 198 pounds and my BMI is 33. It should be at or below 25 for a female age 42 that is 5’4 like me. There is no “magic pill” to lose weight. You must control your calories, and get exercise! I track every bite that goes in my mouth with the free app “My Fitness Pal.” I do not drink ANY soda of any kind, and use zero artificial sweeteners!!!!”",Contrave,Obesity,214,412,5,oral
51,10,"March 14, 2019",Taken for 1 to 6 months, 48,"“I took contrave as prescribed  to loss weight and am very happy with the results.  I stopped thinking about food all the time, and as I lost all my cravings it was easy to eat healthy and by adding exercise I have so far lost 15lbs in 8 weeks.  Side effects for me were very mild and soon passed.”",Contrave,Obesity,214,412,5,oral
52,10,"March 14, 2019",Taken for 1 to 6 months, 70,"“I am an emotional eater and the past three years I had gained over 60 pounds. My doctor put me on Adipex first and it really didn't do anything except give me the jitters. She then put me on Contrave and I have not looked back! Contrave has depleted the urge to constantly eat. I have been on it about a month and the urge for fast food, alcohol, and other unhealthy addictions disappeared. I eat healthy and drink mainly the bubbly water. My skin has cleared up, my terrible acid reflux is gone, the stress in my face is gone, I am losing weight, and it is starting to be noticeable to everyone! The only side effect I have is a slight headache every once in awhile and hot flashes. Unfortunately my insurance doesn't cover it but the $100 is less than what I would pay for antacids and fast food every month so it is a win win!”",Contrave,Obesity,214,412,5,oral
53,8,"March 6, 2019",, 44,"“I got a new doctor and said I want to lose weight I need help, I need someone to help me with my back. She sent me to PT, after just the 1 visit it was a massive improvement. She also put me on contrave. I started at 376lb I'm a bit over 3 months in now I am down over 38 lbs (doctor verified). I had a few days where I had stomach pain in the beginning but it passed quickly. The only side affects I have is my gag reflex is bad and if I bend over and stand up too fast I get light headed. I'm sure it doesn't work for everyone but I feel fantastic. I haven't started much exercise yet other than a bit more normal walking. I changed a lot about what I eat and how much and also am really paying attention to portions and calories but not counting. I have Kaiser and they cover it.  I do not think this drug will help you if you do not make massive eating habit changes, its not a miracle drug, but for some people I think it helps if they are already motivated to lose weight.”",Contrave,Obesity,214,412,5,oral
54,10,"March 5, 2019",Taken for 6 months to 1 year, 56,"“I've tried many products to lose weight over the years , Well Contrave is awesome it took a few months before the weight started really dropping,  BUT I'M HERE TO TELL YOU IT WORKS!!!!!! I'm Amazed at the weight I'm losing all of a sudden it just started dropping off , of course I'm watching what I eat. Please if you try it , don't give up , trust me it works , thank you”",Contrave,Obesity,214,412,5,oral
55,10,"February 27, 2019",, 56,"“I am 52 and weighed in at 312lb just 5 weeks ago at my Dr.s office.   My high blood pressure was in check, but I kept gaining a few lbs each year and felt  sluggish.  What was this “diet pill” going to do... Nothing to lose right?   I’ve taken weight loss pills before but none since I had bad reactions in my 30’s.   I was eager to see how science had progressed in 20+ years.  So I started taking Contrave and tried to start cutting back on lunch portions and dinner.  I usually eat a 6” subway with chips and a bottle of water.   Then eat a Lean Cuisine (or 2) for dinner.   I must admit, I’ve been eating a low calorie treat after dinner and drink a cup of coffee every night.  I must be one of the exceptions to the postings here, but I have had little to no side effects at all.   After 5 complete weeks I’ve gone from 312 to 292.   Thats 20 lbs in 5 weeks!!!!   I got the jumpstart I needed.   So,  I’m not excited about it, but I am going to start exercising now.... Uggh.”",Contrave,Obesity,214,412,5,oral
56,6,"February 23, 2019",, 47,"“I am a physician, fitness professional and clinical nutritionist who prescribes Contrave for patients in the morbidly obese range (BMI>35) with co morbidities. My experience has been that ALL prescription and OTC weight loss medications carry risk of adverse side effects. Contrave combines two medications I trust. Bupropion is one of the older and most widely prescribed antidepressants on the market and research studies show up to 40% of people prescribed will lose weight...in contrast with SSRI class antidepressants associated with weight gain and increased appetite. I have two patients who were unable to tolerate side effects including tachycardia and sleep disturbance.”",Contrave,Obesity,214,412,5,oral
57,,"February 13, 2019",Taken for less than 1 month, 43,“My insurance wouldn't cover contrave so my dr put me on the two separate ingredients naltrexone 50 mg and bupropion bc 150 mg 2x day. Which are the same in contrave. The first few day the nausea was horrible but I wasn't hungry. I took a few anti nausea meds and it worked. Now a week in I don't need the anti nausea meds. I feel great. I've lost almost 8 pounds. But I'm also on a water pill along with my bp meds. I've noticed a big difference in my stomach.  I was 239.8 size 16/17.  My goal is a size 10/11.”,Contrave,Obesity,214,412,5,oral
