,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
37,1,"December 11, 2019",Taken for 1 to 6 months, 24,"“Saw GP because of now and again mild anxiety and mild depression.  Started with 10mg for week 1, then upped to 20mg (appears dose is far too high far too quick for an extremely mild case of anxiety and depression).  GP stated only side effect to worry about was decreased libido. 6 weeks later my partner of 6 years kicked me out of our home and terminated our relationship - I had become increasingly aggressive and volatile.  I am also a diabetic with glaucoma problems in my eyes and I am pedantic about my eye health and keeping both eye pressures stable - they have been for the last 5 years.  Once I read about the bad side effects, I immediately had my pressures checked - both eyes had skyrocketed to dangerous levels.  Have slowly weaned off these pills over a period of 8 weeks with my eye pressures slowly retuning back to acceptable levels and have been free of this horrendous chemical for 3 weeks now.”",Lexapro,Anxiety,243,353,41,oral
38,2,"November 21, 2019",Taken for less than 1 month, 27,"“I have been dealing with anxiety for a few months now. Initially went to the ER a few times not know what it was. Then was told it could be anxiety and took Lorazepam (prescribed from the ER doctor) which worked amazingly! Then went to a primary care doctor and was prescribed 10mg of this medication Lexapro. After 2 hours of taking the medication I had a terrible panic attack with a fast heartbeat, super fatigued, dizziness, sweats and a little lethargic. The doctor wanted me to cut the pill and half and continue taking it but I am way too afraid and would rather not deal with those side effects and just deal with my anxiety and self heal.”",Lexapro,Anxiety,243,353,41,oral
39,1,"November 11, 2019",Taken for less than 1 month, 37,"“I have been on other SSRIs which were ineffective, however I found Lexapro to be intolerable.  Other SSRIs had their minor side effects for the first couple of weeks such as strange dreams, nausea, etc., however, Lexapro wreaked havoc on me from day 1.  Just 4 hours after taking my first 10mg dose (at 8am), I wanted to vomit, was very dizzy and felt confused and disoriented.  I also had an extremely dry mouth.  By 5pm that evening my anxiety had gotten 10 times worse, and I suffered the absolutely WORST panic attack I have ever had in my life.  My panic was so bad I briefly passed out.   Everyone reacts differently to different drugs, so this is just my experience.  However, I personally find this to be the worst SSRI in terms of side effects, which are intolerable.”",Lexapro,Anxiety,243,353,41,oral
40,9,"November 10, 2019",, 63,"“Initially was prescribed Xanax 20yrs ago after I started having panic attacks and anxiety which led to agoraphobia and social anxiety. Xanax was fantastic and I soon resumed living normally on a low dose of only 1mg a day. Eventually I stopped taking it all together however I always had a script for them and would take 0.5mg for flying, or would take it to help sleep. 
More recently I have had some general stresses and spoke to my doc about my lack of sleep and anxiety. He suggested taking Lexapro to help with this. I started with a 1/4 of a 10mg tab for the first 4 days. Then moved up to half a tab for 6 days. And tomorrow I start a full tablet. Though I’ve only just started, I’m happy to report no side effects and I do believe I am already reaping some benefit. I'm sleeping well at night and I don’t seem to be as moody as I can sometimes be. I’m actually looking forward to increasing to the full 10mg. That’s unlike me. And I like this change. I’d recommend it to others.”",Lexapro,Anxiety,243,353,41,oral
41,10,"November 8, 2019",Taken for 6 months to 1 year, 119,"“Lexapro has worked wonders for me with absolutely zero side effects. I have noticed my anxiety attacks and need for xanax decreased to almost zero since I started this drug. It has almost entirely cured my anxiety and the resulting depression and I have a zest for life again. I never thought I'd feel like I did in my twenties again. I never realized how much of my symptoms were anxiety and depression. I had narrowed it down to just getting older. I have so much more energy and have lexapro to thank for this. Everyone reacts differently to every drug, but for me it has been a miracle.”",Lexapro,Anxiety,243,353,41,oral
42,9,"November 8, 2019",, 59,"“I was going in college and had never taken any type of mental medication but I had noticed that the anxiety and depression I was experiencing, both with friends and family was more or less constant throughout my life. Once I started taking the drug, I began to feel a more constant mood after about a month of 5 mg every night. I had less anxiety and more motivation to do things and maintain the relationships I had made, and also to encourage new ones. I had had mood swings severely before I had taken the drug and after I began to feel very consistent. I feel as though I can function normally, that I can have conversations with people without freaking out or worrying as much on how I came across to others. I still have worries, but they are worries over things that are easier to deal with and not earth-shattering like when I was off of the drug. It has greatly increased my desire to excel in school and life. I use it with both a healthy diet and exercise as well.”",Lexapro,Anxiety,243,353,41,oral
43,10,"November 3, 2019",Taken for 1 to 6 months, 38,"“I was suffering from severe anxiety and I have been on Lexapro for 3 months now. You won't notice the difference immediately, takes  time around 2 to 3 weeks to notice. It improved my life significantly. I'm happier, relaxed and more confident. My hands stopped shaking and I feel more control of myself now. Only issue is that it gives me headaches from time to time but minor and I got brown tongue after using it for 3 weeks. Doctor said drinking more water will help.”",Lexapro,Anxiety,243,353,41,oral
44,1,"November 2, 2019",Taken for less than 1 month, 17,"“Here's my experience with this drug. Day 3 of taking 5 mg with Coreg, skin was hot and couldn't sleep. So I stopped. About a month and a half later, new doctor put me on Lexapro because Coreg screwed up my adrenal glands. Took 5 mg for a week with metoprolol, then 3 days on 10 mg and skin was itchy and burning. Ended up in ER and they gave me hydroxyzine in case of allergy. It could be the manufacturer Lupin that has a chemical in there that does damage to me. This is my experience, maybe Lexapro goes well for you. Will NOT take this ever again.”",Lexapro,Anxiety,243,353,41,oral
45,10,"November 2, 2019",, 110,"“Give Lexapro a chance don’t be scared 
It’s amazing how good you will feel.
I was sick the first 5 days on 5mg. 
Got better after that, then I increased after 2 weeks to 10mg got little sick again it’s very normal . 
I’m now on 4 weeks I feel Amazing 
No more anxiety or fears . 
Please don’t give up and give it a chance .
Good luck”",Lexapro,Anxiety,243,353,41,oral
46,10,"November 1, 2019",Taken for 1 to 6 months, 45,“Slowly but surely took the edge off of my constant anxiety and made life manageable again. May not work for everyone but it has worked wonders for me.”,Lexapro,Anxiety,243,353,41,oral
47,9,"November 1, 2019",Taken for 1 to 6 months, 70,"“I use to read these reviews and be so scared to take the medication. I was scared of the side effects and horrible stories that I read about. However, my anxiety got so bad after I had my 4th baby, I knew I had to do something. I started taking 5 mg. Only side effect I had was extreme tiredness and some yawning. I then went up to 10mg and now I’m on 20mg. I think I began to feel a difference after a couple of weeks. This medication has really helped me. I hadn’t even able to drive the freeway for 7 years due to extreme anxiety and fear. I am now driving the freeway with no anxiety or panic feeling, and I owe it to this medication. I am very happy that I gave it a chance, Lexapro has greatly improved my life.”",Lexapro,Anxiety,243,353,41,oral
48,8,"October 26, 2019",Taken for 1 to 6 months, 11,"“Lexapro really reeeeaaaally helped with my panic disorder and whilst on it I didn’t have a single panic attack, however, it gave me incredible insomnia and RLS - that creates issues within itself. I’m now swapping to a lovan and I notice the best difference. Lexapro was not for me, you may also need to try out several before you find the right one.”",Lexapro,Anxiety,243,353,41,oral
49,1,"October 24, 2019",Taken for 1 to 6 months, 12,"“This drug ruined my life. I took it one month and wasn't monitored. I think it helps some people, but it needs to be monitored weekly when starting it or any other medication that affects thinking.”",Lexapro,Anxiety,243,353,41,oral
50,7,"October 24, 2019",Taken for 6 months to 1 year, 26,“I was prescribed Lexapro after a transitive event in my life that cause anxiety and panic attacks.  I started on 10mg after a few weeks was increased to 15mg and then after another two months was increased to 20mg.  I had a suicidal thoughts and called my doc right away... my dosage was lowered... I didn’t notice that the panic attacks came back and the break downs started.  I was increased back to the 20mg under docs supervision.   The break downs are less frequent but I noticed they are worse during my period. These breakdowns are intense. I have panic attacks and the crying is hard to stop.  Has anyone else noticed the effects are worse during their cycle?”,Lexapro,Anxiety,243,353,41,oral
51,9,"October 23, 2019",Taken for 6 months to 1 year, 43,"“I’m 53 and have never needed any type of anti anxiety med. I had a illness and started on prednisone and an antibiotic. After a few days I had the worst bout of insomnia  (prednsione?)I’ve ever had and was awake for 4.5 days straight. The insomnia lasted almost two weeks and then I started freaking out and had my first real panic attack and that lump in my stomach of anxiousness just wouldn’t go away.  Dr prescribed 10 mg of Lexapro and 5 mg of Ambien. It took a few weeks for the Lexapro to really kick in. I’ve been taking it for about 6 months now and feel much better. It has the ability to take the edge off, although it can make you a little “non-caring” (stuff that could bother me or set me off now is ... I really don’t care, lol) No side effects for me... been a real benefit for me personally!”",Lexapro,Anxiety,243,353,41,oral
52,9,"October 22, 2019",Taken for 6 months to 1 year, 19,"“At first I was like no way can I endure these stupid side effects, you know what I mean. But after 10 month as life is chill and stuff that ridiculously mattered so so much  doesn't matter as much... Reduced the amount I'm now taking too thanks to my Doctor.”",Lexapro,Anxiety,243,353,41,oral
53,8,"October 18, 2019",Taken for 6 months to 1 year, 28,"“First let me start by saying that I have tried quite a few medications for both anxiety and depression. Lexapro has been my favorite so far! I was on it for a while for anxiety and panic and I noticed my anxiety and panic drastically reduce. The first time I really noticed it was when I was sitting in my car at a red light. Before, I had HORRIBLE anxiety and panic at red lights because I felt trapped. However, I noticed one time while sitting at a red light after being on Lexapro that I didn't feel any panic at all! It was such a great feeling. Then...I did something stupid. I noticed that I gained some weight and attributed it to the lexapro. I decided to go off of it because of this and my doctor prescribed me Bupropion. HORRIBLE DECISION. That drug made me the absolute worst version of myself so I quit it cold turkey and now I am desperately wishing I hadn't quit the lexapro. I would take the slight weight gain any day over not feeling the anxiety and panic.”",Lexapro,Anxiety,243,353,41,oral
54,6,"October 15, 2019",Taken for less than 1 month, 23,“I’ve had anxiety my whole life. Was on Paxil for years & gained 60 pounds but it helped with my anxiety. Had been off it for years & anxiety came with a vengeance a few months ago. I tried everything I could think of to avoid medication. On a scale of 1-10 my anxiety was a 12. I dreaded waking up to face another day of torment. I was started on 5mg of lexapro & .25 mg Xanax. It increased my anxiety & I had no appetite. I was having weird feelings in my feet & hands & almost like electric shocks in my leg. Had my lexapro upped to 10mg & switched to Clonazepam. That was 6 days ago. I had no increased side effects from the lexapro except I’m tired a lot. All the weird feelings in my feet & hands have stopped. This is the best I have felt in 2 months. I wish I had started taking it sooner. I woke up today looking forward to enjoying the day. Don’t let all the negative reviews scare u. It did make things worse before they got better so try to stick it out.”,Lexapro,Anxiety,243,353,41,oral
55,2,"October 14, 2019",Taken for 1 to 6 months, 10,"“I was originally on Prozac for almost a year, and eventually weaned off of it. My depression came back and my anxiety was at an all time high so my doctor decided to start me on lexapro due to the terrible side effects I had while on Prozac. I was very optimistic for this to work, but after about a month and a half I noticed no improvement, if anything my anxiety had gotten so much worse and I always felt like a robot. I would go days with no interest in anything and the days I would have emotion were just short lived. I felt like I had to fake putting on a smile, laughing, doing anything someone else would find enjoyable. After about 2 months on the medication I would wake up in the morning and violently vomit for about 10 minutes. This went on for about a week, so I decided to call my doctor and they explained that vomiting may occur. After this I had had enough of Lexapro and decided to get off it ASAP.”",Lexapro,Anxiety,243,353,41,oral
56,10,"October 12, 2019",Taken for less than 1 month, 43,"“I was scared after reading the reviews, but I have been on this medication for two weeks  and I've had no bad side effects. I'm just taking 5 mg, and I can go to 10mg, but I like 5mg so far, so I'm not changing it yet . Before this medication I could barely drive or work, so I'm relieved that it is working for now. ”",Lexapro,Anxiety,243,353,41,oral
