,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
10,8,"January 13, 2020",, 6,"“I had pneumonia and after unsuccessfully taking prednisone, a z pack and inhaler, I was given levoflaxin for right lung pneumonia. After 3 days of a 7 day course I was having more productive coughs. No side effects except I don't sleep well. Will try the benadryl as others have and see if it helps. I need another chest x ray in 2 weeks and hopefully it will be clear. So far, would not hesitate taking these meds again”",Levofloxacin,Pneumonia,103,295,51,oral
11,8,"December 15, 2019",, 20,“I promised myself I would write a detailed review once I finished the course of antibiotics for pneumonia. I tried Omnicef first which I was allergic to then I took a ZPack which wasn’t strong enough to knock it out of me so my dr prescribed me levoFLOXacin 750mg for 7 days. I’m am one of those people who read all the reviews and it scare me outta myself so this was no different. All the reviews had given me a massive panic attack after the first dose. Here’s my experience. I did have crazy insomnia I couldn’t sleep without 50mg of Benedryl I  had loss of appetite and very mild anxiety attacks but this all resolved after the medicine was finished. My dr told me I could stop after 5 days bc I was clear! I will say none of this side effects outweighs the benefits. In my experience if a medicine works for you then you prob won’t be on the internet reviewing it so 80% of these people had a bad experience no one tells you the good news is that it works and just listen to your dr and your body.”,Levofloxacin,Pneumonia,103,295,51,oral
12,3,"October 22, 2019",Taken for less than 1 month, 9,"“I took a 7-day 500 mg levofloxacin prescription of this drug for pneumonia and had no real issues with it the first time around. It knocked out the infection pretty quickly. I then had to do a follow-up 5-day dose, which in retrospect I didn't really need because my chest x-ray ended up being good. I had a lot of the symptoms the second time others have had: racing heartbeat, nervousness, anxiety, joint pain in wrist and up near elbow, Achilles heel pain and some pain around knee, leg twitching, low appetite. It's been about five weeks since I finished the antibiotics, and I'm still having symptoms. Take another antibiotic first if you can. It sucks to recover from pneumonia only to find you have weeks more of recovery to do from the effects of treatment.”",Levofloxacin,Pneumonia,103,295,51,oral
13,10,"September 28, 2019",Taken for less than 1 month, 18,"Levaquin (levofloxacin):			“I have taken Levaquin twice in the past 2 years. The first time I went to the doctor with fever and chills, chest X-ray and labs revealed pneumonia and a kidney infection. I was getting close to being septic. My doctor sent me home with Levaquin and ask me to return in  a few days to follow up. I told one dose and felt a million times better. On the 3rd day I felt fine and returned to the doctor who confirmed I was much better. The second time I got sick with an ear infection and I flat out requested Levaquin it works so well for me.”",Levofloxacin,Pneumonia,103,295,51,oral
14,1,"September 24, 2019",Taken for less than 1 month, 13,"Levaquin (levofloxacin):			“The doc prescribed Levaquin for pneumonia. After the sixth pill I was no better but a lot worse. 

Had him run a lipid profile and my lipids were off the charts! The doc was scared, me too. 

Put me in a Z Pack and all was well in a couple of days.”",Levofloxacin,Pneumonia,103,295,51,oral
15,9,"May 21, 2019",Taken for less than 1 month, 13,"“Was prescribed Levofloxacin 750mg for 5 days for recurrent bacterial pneumonia.  Aside from some dizziness I didn't have any side effects.  Pain, fever and shortness of breath are gone.”",Levofloxacin,Pneumonia,103,295,51,oral
16,9,"March 10, 2019",Taken for less than 1 month, 34,"Levaquin (levofloxacin):			“Have been fighting upper respiratory & sinus since the end of Jan. Even after 3 antibiotics, steroids etc I ended up with pneumonia. Dr at the ER gave me Levaquin & within 4 days I was beginning to feel like my old self. My only adverse reaction is nausea but you deal with the bad if the good outweighs the bad.”",Levofloxacin,Pneumonia,103,295,51,oral
17,10,"January 6, 2019",Taken for less than 1 month, 24,Levaquin (levofloxacin):			“Took this med for seven days for pneumonia. Took it away with NO side effects! I would take it again if absolutely needed!”,Levofloxacin,Pneumonia,103,295,51,oral
18,,"October 24, 2018",Taken for less than 1 month, 22,Levaquin (levofloxacin):			“As of right now it is the best antibiotic I've ever taken for pneumonia. I'm highly alergic to almost all antibiotic's so this is kind of my last option. I had 50% fluidization in my left lung so it was treat the pneumonia or die. I have taken one does and my fever has gone from 103.7 to 101.4 and I'm already coughing up fluids. So while the side affects are scary if you get them (I haven't) it works very well.”,Levofloxacin,Pneumonia,103,295,51,oral
19,1,"October 24, 2018",Taken for less than 1 month, 17,"“After two doses of 750 mg for pneumonia, I felt like I was going to die. This made me lethargic gave me diarrhea , and just felt horrible.  I am almost 80 years old and I don't think I should have ever been prescribed this med.  I think it is very dangerous, especially for older patients with many illnesses.  I would never take this again.  It should be banned.”",Levofloxacin,Pneumonia,103,295,51,oral
20,1,"October 4, 2018",Taken for less than 1 month, 32,Levaquin (levofloxacin):			“My husband had the very beginning of pneumonia (doctor almost didn't recognize it on the xray). After taking 1 dose of Levaquin he started having seizures.  He developed Torsades de Pointes which is a heart condition.  Spent a week in the hospital and died 2 weeks later from an enlarged heart. He never had heart problems before this.  He was 50 years old.”,Levofloxacin,Pneumonia,103,295,51,oral
21,8,"September 15, 2018",Taken for less than 1 month, 7,"“Got pneumonia, went to urgent Care for help, was prescribed this pill. It's day 5 I don't know if I'm feeling better I have chest tightness but I hear it's from chest mucus and no reason for heart problems because I'm only 18. I don't know how to tell if I'm better it's 3 am my lungs feel cold.  I don't have pain or anything no real side effects as for vision loss I already wear glasses can't really comment on that but I don't have any sore joints or whatever and I've been sleeping well too, I'm just afraid that these pills won't help because I only have 2 more left of these 750 mg I was out on for 7 days. Some times I have a bit of small pain in my lung area which is why I doubt this pill, I'm just afraid of what's going to happen if this doesn't help. I still have a wet cough and my sinuses been clogged for like a week now and the syrup I've been talking which if finished couple days ago has not helped.”",Levofloxacin,Pneumonia,103,295,51,oral
22,4,"September 6, 2018",Taken for less than 1 month, 11,"“This medication cleared my lungs of infection but the side effects, which I never seem to get from other medications, are still affecting me more than a month after taking it. 
My side effects include: (1) a headache that never goes away
                                 (2) severe ringing in my ears
                                 (3) blurred vision

Going for a CAT scan now since all other tests have turned out normal as will probably the scan.  Just hoping these side effects eventually go away.”",Levofloxacin,Pneumonia,103,295,51,oral
23,9,"June 23, 2018",, 18,"Levaquin (levofloxacin):			“Have been on 500mg Levoquin for nine days of a 10 day dosage  after being diagnosed with left lower lobe pneumonia.  It came with three warnings:  prolonged sunlight avoidance, no taking of med within 2 hrs of taking antacid, and DRINK PLENTY OF WATER WHILE TAKING THIS MED. Was also told by dr. to take a probiotic with med to prevent constipation.  I complied with all , especially the water, drank  about 64 ozs + daily.  I only had one side effect and it was on first day, little jittery but it subsided after one day.  I have an appointment with doctor in five days, feel SOOOO much better.  Hoping x-ray will show clear of pneumonia.”",Levofloxacin,Pneumonia,103,295,51,oral
24,1,"June 19, 2018",Taken for less than 1 month, 25,Levaquin (levofloxacin):			“This drug is poison. After 2 doses I developed severe tendon pain in my right pectoral area that lasted for days.  This drug should be taken off the market.”,Levofloxacin,Pneumonia,103,295,51,oral
25,10,"May 20, 2018",Taken for less than 1 month, 12,“I was diagnosed with lower left lobe pneumonia on 5/3/18 which was complication of influenza since 4/26/18. This antibiotic I rate as my cure all with no side effects. I got 750 mg for 7 days. I began feeling better almost the next day from feeling deathly ill. Lung is now clear only some residual chest pain & lingering cough.”,Levofloxacin,Pneumonia,103,295,51,oral
26,7,"May 14, 2018",Taken for less than 1 month, 14,"Levaquin (levofloxacin):			“I was given a 5 day course of 750mg tablets. While  it was effective in treating the pneumonia, I did experience several of the side effects that others here have documented : nausea, loss of appetite, insomnia, lower back pain . Hopefully now that I have completed the course these effects will subside.”",Levofloxacin,Pneumonia,103,295,51,oral
27,,"April 24, 2018",Taken for less than 1 month, 19,Levaquin (levofloxacin):			“I have read all the bad reviews and I can honestly say this is a miracle drug.  My only problem has been the inability to sleep....and believe me when you are sick with pneumonia you want to sleep.  I end up probably taking too much melatonin and nighttime over the counter pills that helped with the sleep.  I really wish I could take a much needed nap.  The drug has made me feel so much better and very quickly!”,Levofloxacin,Pneumonia,103,295,51,oral
28,10,"March 24, 2018",Taken for less than 1 month, 19,Levaquin (levofloxacin):			“Kept me out of the hospital for a bad pneumonia.”,Levofloxacin,Pneumonia,103,295,51,oral
29,2,"March 12, 2018",Taken for less than 1 month, 13,Levaquin (levofloxacin):			“Fever went away after 4 days on med. Still coughing and congested after 7 days on antibiotic . Not feeling any better at all.”,Levofloxacin,Pneumonia,103,295,51,oral
30,10,"February 21, 2018",Taken for less than 1 month, 7,"“I just started treatment , feeling better already after I thought I had a cold that lasted for 4 weeks and I was coughing day and night in spasms and exhausted . After 3 big bottles of cough syrup and cold meds this is big relief!!”",Levofloxacin,Pneumonia,103,295,51,oral
31,1,"February 13, 2018",Taken for less than 1 month, 12,"“I was prescribed by my doc to take Levofloxacin 750mg for 7 days, I got through 5 day's and I can't take anymore. It started almost after the first dose of insomnia and feeling amped up in my head & body. Another problem is the brain fog that I seem to be having, seems like my vision is acting up. I warn everybody out there stop taking this med if you experience any abnormal system while using this drug. While it may be great for some and I go for cat scan Thursday , today is Tuesday, Mardi Gras day here in New Orleans. I hope these side effects clear up soon because I drive for a living and do maintenance work and I don't think I can function the way I feel now. 
""DO NOT USE THIS MEDICATION IT IS TOXIC AT HIGH DOSES @ 750mg."" I just hope my symptoms clear up so I can go back to work.”",Levofloxacin,Pneumonia,103,295,51,oral
32,7,"February 12, 2018",Taken for less than 1 month, 13,"Levaquin (levofloxacin):			“I'm on my 5th and final day of the Levofloxacin 750. I've never had anxiety issues or insomnia in my life, but from the moment I started it began. What kept me going with this was I know I needed it to clear up my infection, from the 2nd day on my coughing and phlegm is at a bare minimum. So while it's working it's dealing with being amped up so to speak. The doc also has me on Prenisone 10mg x2 a day which just increases the feelings that I've dealt with. But for those of you out there I tried Benadryl 1 tab at night since the 3rd night and I was actually able to sleep these last couple of nights a little.”",Levofloxacin,Pneumonia,103,295,51,oral
33,6,"February 11, 2018",, 7,"“I was diagnosed with pneumonia on 2/8/18 and given Levofloxacin 750 with 10mg of prednisone 2x daily. The first 3 day's I thought I was going to go out of my mind, constant insomnia (probably from the prednisone) with my head feeling crazy. Last night I took (1) Benadryl tablet to see if it would help, well believe it or not I eventually fell asleep for a couple of hours and got for awhile and fell back asleep for 2-3 more hours. I did wake up somewhat groggy and it took a couple hours to feel better. At least I got some sleep. If you are experiencing insomnia try the Benadryl it might help you. Made it easier to take this mornings dose. I hope everybody going through some of the same thing I'm battling good luck and if your gut tells you you can't take it anymore I think it's well understood why.”",Levofloxacin,Pneumonia,103,295,51,oral
34,9,"January 29, 2018",, 18,"Levaquin (levofloxacin):			“Let me start by saying when I was prescribed this med the reviews on here scared the stuffing out of me. I had been on other antibiotics for pneumonia for about a week and they did nothing. Dr wanted something stronger and gave me rx for Levaquin..plus oral steroids and inhaler. The only side effect I noticed was it was hard to sleep. (restless/jumpy)  this could have been from the steroids also. I had no nausea or dizziness. No joint pain  etc that a lot of the reviewers have noted. I did expect to feel better sooner rather than later with this strong antibiotic, however it did take the full 10 days and a few more to really start feeling better. I was happy with the outcome (and not needing to be in the hospital). I would not hesitate to take this medicine again. I had a clear chest xray on the 10th day. Levaquin did its job.”",Levofloxacin,Pneumonia,103,295,51,oral
35,,"January 24, 2018",, 8,"Levaquin (levofloxacin):			“I had a lung infection and the Dr put me on 5 day/750 elevation. It completely took away lung infection. The only thing was the insomnia, vivid nightmares and a bit pain in left upper leg but like nothing. I recommend it if infection is bad! For the nightmares I been taking xanax which helps”",Levofloxacin,Pneumonia,103,295,51,oral
36,,"January 15, 2018",, 8,"“Taken 750 levofloxacin for two days  and I've been very dizzy,  I've been vomiting, I cannot eat and  my head feels like it's going to  exploding.  I cannot get any relief when trying to go to sleep. I seen writing on the wall it almost like old movie reel going real fast with numbers  I got up to use restroom I feel like I can't stand with out feeling like I'm falling.  I have been in bed for two days l cannot get up i feel better laying down. I cannot take my other medication after taking this antibiotics”",Levofloxacin,Pneumonia,103,295,51,oral
37,,"January 8, 2018",, 4,Levaquin (levofloxacin):			“Had some side effects. Mostly sore joints some diarrhea. First round of antibiotics did not work  azrithomyacin. Seemed better after first pill.”,Levofloxacin,Pneumonia,103,295,51,oral
38,8,"January 5, 2018",, 5,"“Flu and pneumonia. Given this antibiotic in ER and 750mg once daily for 7 days. In addition to prednisone. Rib pain is unbearable when trying to breathe,  take full breaths and especially coughing. Doc prescribed Tramadol for rib pain (not enough of course) but it seems to work great with the other meds. I'm able to breathe and cough without extreme pain. Highly recommend asking for Tramadol if Levaquin is causing pain. Not sure if it's the Levaquin for me or just the constant coughing leaving my ribs feeling broken. Hope this helps anyone suffering the same.”",Levofloxacin,Pneumonia,103,295,51,oral
39,9,"December 22, 2017",Taken for 1 to 6 months, 3,“I had s. Pneumonia and I use antibiotics like Azithromycin and clindamycin for 12 day and after that I went to hospital and stay for 4 day and they are give me levofloxacin as IV infusion and cortisone and bronchodilator and oxygen as inhalation”,Levofloxacin,Pneumonia,103,295,51,oral
40,9,"December 19, 2017",, 11,"Levaquin (levofloxacin):			“I have had pneumonia seven times the past ten years due to asthma and being a teacher, and the only medicine that has helped it has been levaquin.  Never had any tendon issues or soreness although I have heard of the risk.  At this point, I'd rather take tendon issues than be in a hospital fighting pneumonia with whatever meds and high hospital bills.  I attribute a better reaction to it, however, to being fit and eating clean.  You can't blame a reaction solely on a particular medication.  There are so many other variables.”",Levofloxacin,Pneumonia,103,295,51,oral
41,1,"November 23, 2017",, 12,"Levaquin (levofloxacin):			“I had pneumonia & had been sick for 2 weeks. The Dr. had prescribed another antibiotic & steroids first.  When I wasn't better, the Dr. prescribed Levaquin. The first day was ok, just really tired. The second day I started having joint pain & my ribs were really hurting (not from coughing)& still really exhausted. By the third day I could barely walk because of my knees being so swollen & painful & hard to breathe because of the rib pain. Called the Dr. & he said to get off of it & come in for blood tests. I have been off of it for almost 2 weeks & still can barely walk & the ribs are still really sore. After reading the rest of the stories, it makes me very angry that this drug and it's family is still out there to harm people. RIDICULOUS!”",Levofloxacin,Pneumonia,103,295,51,oral
42,10,"November 22, 2017",, 12,"“I was put on levofloxacin 750mg once a day for 5 days for pneumonia.  I was put on Z pack at first but by day 4 I felt the same, I was then switched to Augmentin and after 10 days of that , still the same with a little bit of symptoms changed . I was then but on Levofloxacin. I read all the reviews and worked myself up being scared to take it.  I promised myself I would write a review afterwards.  I didn’t have any of the mentioned side effects. I know everyone is different.  As far as body aches , I have bursitis in my shoulder anyways so that hurt a bit more but not unbearable.  I would have to say that if your prescribed it, don’t get yourself worked up when reading the reviews.  I finished yesterday and I feel better.  It helped me.”",Levofloxacin,Pneumonia,103,295,51,oral
43,1,"November 19, 2017",, 12,"Levaquin (levofloxacin):			“I was diagnosed with pneumonia and was given levaquin 750 mg for 10 days. I'm on day 6 and everyday I get fever, shivers and chills not to mention the extremely bad headaches!!I'm going to let levaquin go !! I am going to throw the rest of the pills. I have no idea how do they prescribe it!”",Levofloxacin,Pneumonia,103,295,51,oral
44,10,"September 29, 2017",Taken for less than 1 month, 24,Levaquin (levofloxacin):			“I was prescribed Levaquin for pneumonia. After two days I felt so much better. I had some lower back pain which I expected as I know medications well. I am a practicing RN for 23 years. My appetite was poor but has improved. I had some mouth pain with probable thrush related to the antibiotic. 750 mg x 5 days was worth it!!”,Levofloxacin,Pneumonia,103,295,51,oral
45,1,"August 12, 2017",Taken for 1 to 6 months, 13,"Levaquin (levofloxacin):			“Levaquin and its generic are Fluoroqunilone antibiotics. The FDA has issued a Black Box Warning -- the most severe warning it can issue -- on all Fluoroquinolone antibiotics because they cause so many horrible, longterm side effects (like permanent tendonitis, vision problems, and more). Fluoroqunilones break down the mitochondria of cells, leading to cell death. This damage cannot be reversed.”",Levofloxacin,Pneumonia,103,295,51,oral
46,1,"August 5, 2017",Taken for less than 1 month, 4,“I experienced the severe side effects of tendon pain. I would not advise taking this medicine unless death is the only option”,Levofloxacin,Pneumonia,103,295,51,oral
47,2,"July 6, 2017",Taken for less than 1 month, 10,"“I was prescribed this medication after having chest X-rays showing I had pneumonia. Wasn’t given any other option. I first learned about a few side effects when I picked it up from the pharmacy. On day 2, I couldn’t sleep at all even though I was exhausted. After a few days I skipped it because I had pain in my feet and wanted to sleep. I was able to sleep after not taking the next dose for over 24 hours. Then I took half a dose then on until I finished. I seemed to feel better with just half (I’m small), but now over a week later and I have awful pain in my feet when I walk and if I walk more, it feels like the bottom inside of my feet are swollen even though it doesn’t appear they are swollen. Don't take this stuff!!”",Levofloxacin,Pneumonia,103,295,51,oral
48,,"July 3, 2017",Taken for less than 1 month, 8,“I am in severe pain after taking only 3 pills can hardly walk would that do that to me I am 75 years old can anything help me”,Levofloxacin,Pneumonia,103,295,51,oral
49,,"June 25, 2017",Taken for less than 1 month, 12,Levaquin (levofloxacin):			“This is horrible medicine.  My arms are so sore can hardly move them I have never ached so bad.”,Levofloxacin,Pneumonia,103,295,51,oral
50,1,"June 2, 2017",Taken for less than 1 month, 11,"Levaquin (levofloxacin):			“I had been on another antibiotic for 3 weeks.  When I went in for a recheck, I still had pneumonia, so was put on Levaquin for 5 days. The first day I took it in the morning & it made me light headed, so I decided to take it @ night.  It would cause me to wake up throughout the night. I would also have a burning sensation in my chest & get hot.  I went back in for a checkup & the x-ray showed that some parts had improved, but some parts were worse. I was referred to a pulmonologist.  I feel like it was too strong for my body.”",Levofloxacin,Pneumonia,103,295,51,oral
51,10,"May 14, 2017",, 27,"“If not for this antibiotic my husband would have been dead several times over. Incidentally I'm a Registered nurse. I see where a number have people have attributed wild ""side effects' to this drug. Many are confusing symptoms of their illness with side effects of the antibiotic. Just because you experience something unusual for you when your sick doesn't mean its the fault of the antibiotic. Being ill is an abnormal state for ones body yet some of these people seem to think that any effect of the illness they weren't expecting MUST BE attributable to something else and often they blame the treatment rather than the illness. If you've been prescribed Levaquin I urge you to take many of these 'reviews' with more than a grain of salt! An EXCELLENT drug!”",Levofloxacin,Pneumonia,103,295,51,oral
52,1,"May 6, 2017",, 18,"Levaquin (levofloxacin):			“Although the levaquin did help my pneumonia symptoms, the side effects were terrible! I discontinued after 6 days, but still have side effects 3 weeks later! Severe foot pain and muscle spasms and unusual bleeding and bruising along with thinning of the skin. I have purple blood spots all over and my skin will tear with the slightest nick. The pain was up one entire leg but started in my foot. My foot hurts 24 hours a day with a burning feeling that does not respond to massage therapy. Pain pills are only minimally effective. I would never take it again. Also causes insomnia.”",Levofloxacin,Pneumonia,103,295,51,oral
53,8,"May 5, 2017",Taken for less than 1 month, 23,"Levaquin (levofloxacin):			“Age 63. I developed pneumonia from a respiratory infection passed on from my wife the school teacher.
Once a day Levaquin knocked out the pneumonia in 5 days and an x-ray on day 7 my lungs were clear.
On day 9 I developed tendonitis in my shoulder replacement that had been in place for 3 years. 
I was prescribed a  high power NSAID by the orthopedic surgeon.  After 3 weeks. I turned out fine.”",Levofloxacin,Pneumonia,103,295,51,oral
54,1,"May 3, 2017",, 30,Levaquin (levofloxacin):			“This is Michael's daughter Elyssa.  I am his voice now since he was misdiagnosed with double pneumonia and given Levaquin.  IT KILLED HIM.  What more do you need to know?  Don't take it.  ”,Levofloxacin,Pneumonia,103,295,51,oral
55,3,"April 27, 2017",Taken for less than 1 month, 14,Levaquin (levofloxacin):			“This drug is GARBAGE and should be taken off the Market. I was hospitalized with pneumonia. The doctor prescribed it for me when I was released from the hospital. It has destroyed my appetite as well as my stomach. I can't sleep. I am nauseous every day. I have 2 more doses to take. I decided not to take them. I can't tolerate all the side effects.”,Levofloxacin,Pneumonia,103,295,51,oral
56,9,"March 26, 2017",, 19,"“I came back from Roatan with acute pneumonia and bronchitis. I was prescribed 500mg for 7 days. I am on my 3rd day and no problems, coughing went away, my lungs feel so much better. I have had no side effects so far. So I have to rate it a 9 we'll see how the other few days go.  But instead of taking it at nite I take it at 10 am every morning and absolutely no exercise and sleep well at nite. Sorry to read that others are having problems but mine is more lungs than sinuses..”",Levofloxacin,Pneumonia,103,295,51,oral
57,10,"March 13, 2017",, 12,"“It helped exactly after first pill... I think that it treated my pneumonia very well even though I was abroad. I think that every antibiotics have side effects, but results it is definitely worth it :)”",Levofloxacin,Pneumonia,103,295,51,oral
58,3,"February 27, 2017",, 4,"Levaquin (levofloxacin):			“Must of been allergic,  made me itch”",Levofloxacin,Pneumonia,103,295,51,oral
59,,"January 21, 2017",Taken for 1 to 6 months, 6,"“I will never take this again! I tried writing my experience with it but  there wasn't enough space. Took it for pneumonia, 3 times for 10 days at a time 760mg. I got a partial a Achilles tear, a most horrible taste in my mouth after I eat or ESP drink medicinal taste. Esp when I drink soft drinks but I can taste it for most except water. I developed a cough so bad that I was having extreme breathing problems worsening daily. . The pulmonology dr. I saw asked me my med. history. He told me Levoquin has a history of causing tendon tears and breathing problems.”",Levofloxacin,Pneumonia,103,295,51,oral
60,4,"January 11, 2017",Taken for less than 1 month, 5,"“I went to the doctors n was diagnosed with pneumonia. He prescribed Levofloxacin. The symptoms of the pneumonia decreased,but however I am experiencing excruciating pain in my right arm..in the joint under my elbow. I found this weird and googled this medication, and clearly found out that others experienced the same side effect,in which is not listed in the medications information packet.”",Levofloxacin,Pneumonia,103,295,51,oral
61,1,"January 10, 2017",, 5,Levaquin (levofloxacin):			“Too expensive for fixed income patients. Classified as a tier 3 drug.”,Levofloxacin,Pneumonia,103,295,51,oral
62,1,"January 5, 2017",Taken for 1 to 6 months, 8,"“I've been on this medication a couple of times and for whatever reason something has not quite felt right however the dosage I was taking was over and I went on my Merry Little way. However right before Christmas I was diagnosed was having bacterial pneumonia for the second time in less than a year. For whatever reason the doctor shows to put me on a very high dose with another antibiotic to go with it. It was almost immediately after being discharged from the hospital and going home with my prescription and taking it that I noticed several different changes about myself which included a loss of taste, appetite and sleep. By day 5 I figured they were normal side effects but day 6 my legs, feet, ankles and toes on both feet blew up with pain”",Levofloxacin,Pneumonia,103,295,51,oral
63,2,"November 20, 2016",Taken for less than 1 month, 23,"Levaquin (levofloxacin):			“I was being treated for pneumonia. Levaquin seems too be knocking down the pneumonia down after two rounds of another antibiotic seemed ineffective. I m now 8 days out from my last dose and feel awful.  The joint pain is horrific.  I used to exercise, don't know if I will ever be able again. DO NOT TAKE THIS DRUG.  If your insurance allows opt for hospital care.”",Levofloxacin,Pneumonia,103,295,51,oral
64,10,"October 21, 2016",, 13,"“I was sick for several weeks. I assumed it was sinusitis again.  I became more tired and feeling progressively worse. We had our annual physicals scheduled which was fortunate. I had pneumonia. I was given 7 days/750 Levaquan. The drug is very effective in clearing the infection. The easiest way to avoid sleepliness or disrupted sleep is to take in A.M. Given the efficacy of the drug, and the ability to minimize any annoying side effects, it is a good choice. While side effects are troublesome for some the results of untreated pneumonia can be far worse.”",Levofloxacin,Pneumonia,103,295,51,oral
