,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
10,1,"July 28, 2020",Taken for less than 1 month, 2,"Invega Sustenna (paliperidone):			“I checked myself into the hospital for being severely underweight, dehydrated and malnourished (I have suffered from anorexia nervous for a long time). Instead of giving me medical attention, the staff at the hospital took my blood and urine , and quickly received a court order to take invega and to be inpatient treatment. My blood pressure seemed to keep declining. If you think 80/40 blood pressure is alarming, you are right. The nurses who were making a ton of money off of me did not care. My blood pressure got as low as 70/26~ in the hospital, where people are supposed to be receiving care. This is a very traumatic experience for me, and I really just want to live straightedge and abstinent (no sex, drugs, drinking, or smoking).”",Paliperidone,Schitzophrenia,86,492,3,oral
11,5,"July 26, 2020",, 3,"Invega (paliperidone):			“Feel very demotivated, forgetting words more often. Took most of the voices away for most days but would still have spikes on certain days. Not sure if I would recommend this or not after reading the rest of the reviews. Been on and off it for 2-3 years but took it for a consecutive 8 months”",Paliperidone,Schitzophrenia,86,492,3,oral
12,1,"July 25, 2020",Taken for 1 to 6 months, 3,Invega (paliperidone):			“Taking Invega makes me spaced out and wierd. Spend most of my time lying in bed. Feel miserable. Wish I don’t have to take the medicine. But my sister is supervising to make sure I take the medicine. What should I do? Feel good when I am not taking any psychotic medicine”,Paliperidone,Schitzophrenia,86,492,3,oral
13,4,"July 18, 2020",, 1,"“I was on risperidone and went from 157lb to 210lb in a year and a half,I started taking paliperidone and eventually went down to 190lbs within 6 months, but for the most part I still have to watch what I eat, I only eat two meals because I know eating three would result in going back to the 200s. I am slightly depressed, my anxiety has skyrocketed and I feel paranoid as if I'm not on meds, people around me have to bring me back to reality when I get suspicious. I feel I need a stronger dosage I'm only on 3mg and my mental illness runs in the family and is severe to say the least. My urination patterns have gone back to near normal since departing from risperidone.  However, I hear no voices but I have sleep paralysis and OCD like symptoms still for a medication that's supposed to also act as an antidepressant,(antidepressants block OCD like symptoms),I have trouble remembering things and intrusive thoughts,I just want a cure.”",Paliperidone,Schitzophrenia,86,492,3,oral
14,10,"July 2, 2020",Taken for 6 months to 1 year, 2,"Invega Trinza (paliperidone):			“Highly recommend this medication. Absolutely works with very little side effects. Been on it for less than a year. Lost 30 lb in the first 6 months of taking it. My appetite has also been down. Sometimes I forget I'm even hungry and a salad fills me up which is GREAT! Also my sex drive is fine, great libido despite my age (I'm about 40). The best is not having to mess with pills every day, wondering if you forgot to take your meds and what will happen - with this you get an injection every three months and you're good to go! I now only see my doctor 4 times a year and am doing very well. Like I said LOST WEIGHT on this medication and LIBIDO/SEX is great with absolutely no side effects yet! Hope to be on this for a very long time!”",Paliperidone,Schitzophrenia,86,492,3,oral
15,7,"June 17, 2020",Taken for 1 to 2 years, 2,"Invega Sustenna (paliperidone):			“I dunno...  I was on this drug three times for mental health reasons and I didn't know that these drugs keep you from enjoying the best thing in life and that's stuffing your face!Iit takes a lot of experimentation to find the right foods  that you can use as comfort foods. Watch out for secrets because  if  you have an eating disorder they tweak the meds and try to keep you from committing suicide.  The drug just brings on these eating desires. I'm not blaming the medical profession, it pays to have this information BEFORE you start taking this drug. Its more cost effective to ...oh who am i kidding? im an overweight diabetic who can't stand the heat outside or the heat from exercising... be sure the only thing you have is plain water handy because the heat will do that to you... Severe thirst alert!”",Paliperidone,Schitzophrenia,86,492,3,oral
16,3,"June 13, 2020",Taken for 1 to 6 months, 3,"Invega Sustenna (paliperidone):			“I have had hallucinations both auditory and visual. The auditory have been helped since I got the Invega Shot, but visual hallucinations are still constant, also have had black out, fainting”",Paliperidone,Schitzophrenia,86,492,3,oral
17,1,"June 4, 2020",Taken for 1 to 6 months, 10,"Invega (paliperidone):			“NIGHTMARE! I do not recommend this drug. I was taking it for 6 weeks (3 weeks to get me on 900 mg and 3 weeks to get me off). Terrible vivid nightmares that seemed more real than reality. I was wondering if I am dreaming or is it real all the time. My mind was empty. My muscles were in pain, I couldn't properly move my body because of ""hard"" muscles. I had a feeling of being pregnant - smell and taste changed, I had contractions and I produced milk. Only when this happened doctors decided to put me off that drug. Thank God for body side effects, because doctors don't take serious when you tell them that a drug is bad for mind, emotions etc.”",Paliperidone,Schitzophrenia,86,492,3,oral
18,8,"May 18, 2020",Taken for 2 to 5 years, 1,“paliperidone will make you dumb and depressed if taken alone. Use with a low does anti depressant to get you completely numbed up and feeling good.”,Paliperidone,Schitzophrenia,86,492,3,oral
19,2,"May 11, 2020",Taken for 1 to 6 months, 5,"Invega (paliperidone):			“I'd been smoking very small amount of cannabis for few months and isolated my self with video games, one evening I was playing music very loud and the police were called I thought it would be clever to resist arrest, so I stood behind door and shouted threaten to burn house down.  They soon broke in and carted me to the mental hospital. After giving my story to the dr I was put on Invega shots and told I was skitz, I'd never felt it, after 3 months started having tremors, constant anxiety, panic  feeling of heart attack, couldn't move walk and 6 months on still on edge 24 hours a day.”",Paliperidone,Schitzophrenia,86,492,3,oral
20,2,"May 3, 2020",Taken for 1 to 6 months, 7,"Invega (paliperidone):			“I was taking clozaril for about 24 years. My doctor stopped my medicine and didn’t taper down. Instant stop. He then overdosed me on 256 mg of the shot. I had young emotions. No thought left. Couldn’t remember how to turn the key in my car. My legs started going up and down, face twitches. Forgot how to cook. Just could sit there and not move. My head started shaking. I stopped this drug but my mind never came back. I’m slowly losing love and emotion for life. If you love somebody don’t ever let them take invega. It is the worst drug on the market”",Paliperidone,Schitzophrenia,86,492,3,oral
21,3,"April 29, 2020",Taken for 1 to 6 months, 4,"Invega Sustenna (paliperidone):			“Taking this drug invega sustenna helped a bit with my schizophrenia symptoms. The side effects on the other hand were something else. I was significantly slowed down both mentally and physically. I did lose about 5 pounds and lost interest in food most probably due to feeling really depressed about my condition. I also couldn’t stop walking about, I couldn’t sit still anywhere for up to 2 mins. I also had abnormal muscle movements, my vision became really bad and blurry and I was drowsy all the time especially after taking a dose.”",Paliperidone,Schitzophrenia,86,492,3,oral
22,5,"April 27, 2020",, 3,"Invega (paliperidone):			“Taken alone Invega with make you depressed and stupid, but taken with a low dose antidepressant it will make you feel good.”",Paliperidone,Schitzophrenia,86,492,3,oral
23,7,"April 23, 2020",Taken for 10 years or more, 3,"Invega (paliperidone):			“Have taken Invega for  about 15 years for schizophrenia, then for depression, have tried others, but always quickly come back to this.  Has calming effect, but I still sometime feel angry which I have to use a thought-challenging app for.  Unlike with the other antipsychotics I tried, I'm able to watch movies and read with this one.  I feel very unmotivated often though, and I've got some bipolar hypomania, maybe I should try Vraylar, but trying to switch has been a terrible experience for me.”",Paliperidone,Schitzophrenia,86,492,3,oral
24,1,"April 20, 2020",Taken for 5 to 10 years, 5,"Invega (paliperidone):			“I have been trying for 7 years to get off the monthly Invega shot because the side effects make me feel like I’m in a nightmare. I’ve gained 80 pounds, trouble getting to sleep and staying asleep, no sex drive so no point to having a girlfriend, I feel down all the time, have wet stools, heartburn constantly, frequent headaches and I could go on. If you have a loved one on this drug ask them to be honest about the constant suicidal thoughts.”",Paliperidone,Schitzophrenia,86,492,3,oral
25,5,"April 2, 2020",Taken for 1 to 6 months, 3,"Invega (paliperidone):			“Makes me feel super happy almost like high and tired, but out of the 5 antipsychotics I've tried it gave me the least amount of side effects.”",Paliperidone,Schitzophrenia,86,492,3,oral
26,7,"March 31, 2020",Taken for 1 to 2 years, 3,“I started on the 360mg dose of trinza invega. I became severely depressed. I lacked ambition and motivation. I used to be very witty and could make people laugh and could talk up a storm. Ever since I started  taking paliperidone I feel a lot more dull and less eccentric and interesting. With all of that aside though it does take away the voices and paranoia. I got my medication reduced from 360mg to 260mg and it's made a difference in my personality and mood. I have an easier time holding a conversation now and I have a little bit of motivation and ambition. I still wish I never had mental Illness so I could be my normal self without the medication. Overall I'm happy I'm not psychotic anymore.”,Paliperidone,Schitzophrenia,86,492,3,oral
27,1,"March 30, 2020",, 3,“This drug makes me severely depressed and unhappy.  I have lost interest in everything and everyone. I don’t feel any good and each day is a struggle I now have broken relationships.Please avoid this drug and take another ant-psychotic.”,Paliperidone,Schitzophrenia,86,492,3,oral
28,1,"March 29, 2020",, 2,“This drug makes me severely depressed and unhappy.  I have lost interest in everything and everyone. I don’t feel any good and each day is a struggle I now have broken relationships.Please avoid this drug and take another ant-psychotic.”,Paliperidone,Schitzophrenia,86,492,3,oral
29,1,"March 20, 2020",Taken for 1 to 6 months, 5,"“I really despise this drug ruined my appetite, I gained a lot of weight ruined my physique stopped me from reaching higher goals than when on any other medication.

I started a petition to warn people of the drug and and put a stop to its used permanently. Please feel free to sign this petition your help will appreciated by many who feel they had no voice 

”",Paliperidone,Schitzophrenia,86,492,3,oral
30,1,"March 13, 2020",Taken for 2 to 5 years, 13,"Invega (paliperidone):			“Suffering and miserable on this drug Invega. I take 117mg monthly injections.  The frequent side effects I get are thoughtless, emotionless, akathisia, anxiety, a lot of difficulty with memory focus and concentration like I can't learn much. Unmotivated I sit around a lot feeling numb and mentally blank. Increased depression, dead sex drive or no interest with sex. Weight gain”",Paliperidone,Schitzophrenia,86,492,3,oral
31,5,"February 25, 2020",Taken for 6 months to 1 year, 11,"Invega Sustenna (paliperidone):			“I don't feel much on this medication.  It takes away the pleasure of enjoying things like video games sadly.  I've lost my sense of smell while on this drug.  I've gained the most weight I have compared to other antipsychotics.  I tried coming off it for a month with no success, it's really strong on preventing delusions and hearing voices.  I can't ejaculate or feel much sexual pleasure while on this medication.”",Paliperidone,Schitzophrenia,86,492,3,oral
32,9,"February 22, 2020",Taken for 1 to 2 years, 2,"“I've been taking the 3 month shot of invega for about a year and a half now.  It totally got rid of my delusions.  I've gained about 40 lbs, but I recognize how much stress I used to be under.  I had a lot of suicidal ideation last year because Utah treats schizoaffective people as criminals, and I was having existential dread because I might have to work a slave job for 7 years.  I read The Power of Now by Eckhart Tolle and started meditating. My third eye doesn't completely grip me with it's ""reality"" but I can still use it to get some closure from that past headspace.  This drug has the least side effects from any of the other anti-psychotics which is why I like it, but the weight gain definitely sucks, but that's unavoidable with this condition.  Very glad it has worked SO well, and am grateful I'm back to normal and can live a happy productive life again.”",Paliperidone,Schitzophrenia,86,492,3,oral
33,5,"February 11, 2020",Taken for 2 to 5 years, 1,"“I used xeplion and it was ok . The doctor sad Paliperidone is better than other. It was no problem , I had some stress and pain. So I changed . Side effect was low.”",Paliperidone,Schitzophrenia,86,492,3,oral
34,1,"January 31, 2020",Taken for 1 to 6 months, 17,"Invega (paliperidone):			“So, I was high energy and a lovely person before taking this drug. After my second shot of 234mg, I became so tired and depressed like all the life had been sucked out of me. No longer bubbly and energetic I would just lie down all day with no energy to move. Very sad. Very very sad.”",Paliperidone,Schitzophrenia,86,492,3,oral
35,1,"January 24, 2020",Taken for 6 months to 1 year, 2,"“I've been on 100mg paliperidone for several months now. They also prescribed me 1mg cogentin or benztropine for the shaking legs and that has helped with the shaking a lot. The paliperidone makes me stay in bed all day and I have zero thoughts. I really wish they'd take me off the injections because I'm not at serious risk of harming myself or others. I don't smoke weed anymore, which is what triggers my panic attacks. So they should understand that it's directly related to weed smoking. Once I stop the weed, I stop the panic attacks. Plain and simple. I also completely stopped semen production while on this drug. I wish they'd let me off of it for just one month to test and see that I'm actually okay when I don't have panic attacks from marijuana.”",Paliperidone,Schitzophrenia,86,492,3,oral
36,9,"January 11, 2020",Taken for 2 to 5 years, 8,Invega Sustenna (paliperidone):			“I've been on this med Invega for years without it I was suicidal and often hurt myself with this med I'm happy again and have no desire to cause harm to myself only side effects are weight gain and long sleep”,Paliperidone,Schitzophrenia,86,492,3,oral
37,2,"December 22, 2019",, 12,Invega Sustenna (paliperidone):			“Gained 40 lbs in two weeks right after taking it. Made me pale (I'm olive complexion). Made anxiety horrible for a few months (could not stop moving around). Messed up sleeping habits for a few months. Stopped my periods for three months in a row. Never had problems with any of these things before taking. Been off for ten months now just now getting back to close to normal.”,Paliperidone,Schitzophrenia,86,492,3,oral
38,1,"December 22, 2019",, 12,"Invega Sustenna (paliperidone):			“I now have a deadly and nontreatable heart condition called a Left Anterior Fascicular Block (LAFB) due to over prescribed high doses of Invega and not being diagnosed 3 years in a row with hyperlipidemia (high cholesterol and extremely high triglycerides) and hyperprolactinemia (abnormal hormones causing loss of erection and sperm production) and 'reduced function' stage 2 kidney damage as well as 65lbs weight gain, none of which was diagnosed or referred to a PCP for treatment. Now I am without a treatment plan and my fate is sealed. Bad drug period.”",Paliperidone,Schitzophrenia,86,492,3,oral
39,1,"December 14, 2019",Taken for 6 months to 1 year, 8,"“Wouldn't recommend this medication to anyone. I have massive regret after taking this drug constantly thinking about not living, I wish I could turn back time and not have gone  into hospital. I felt better when I had my ""psychosis"" never had negative thoughts or nothing of the sort but now I live with massive regret and thinking about death non stop and the medication I'm on doesn't help either”",Paliperidone,Schitzophrenia,86,492,3,oral
40,1,"December 5, 2019",, 18,"Invega Sustenna (paliperidone):			“I had a psychotic episode from drug use, they made me take injection and I feel like it was worst drug possible, I honestly can't explain how bad the side effects are. You get a weird smell odour, irregular heart beat, no up and go, no sex drive, dizzy all the time. I am off of it now and I am hoping I can come good again”",Paliperidone,Schitzophrenia,86,492,3,oral
41,3,"December 4, 2019",Taken for 1 to 2 years, 4,"Invega Sustenna (paliperidone):			“Took 100 mg of the paliperidone drug (european dosing) when I was psychotic and, for 1 year (same dose, later added 20 mg Zyprexa), while the psychosis had gone, delusions and hallucinations persisted the entire time. Also, it raised my prolactin level to rocketing levels (2000 mIU/L). 

Although it kept me away from psychosis, there are better alternatives for the disease.”",Paliperidone,Schitzophrenia,86,492,3,oral
42,1,"December 4, 2019",Taken for less than 1 month, 8,"Invega (paliperidone):			“Took 6 mg for a week before 12 mg for 3 weeks while I was inpatient and psychotic. (testing before I take the long-acting version of the drug) Psychosis didn't improve. 

And the stupid doctor prescribed the injection anyway.”",Paliperidone,Schitzophrenia,86,492,3,oral
43,1,"December 3, 2019",Taken for 1 to 6 months, 11,"Invega Sustenna (paliperidone):			“Let’s start off by saying it causes bloating. I hate the feeling. I been dieting and exercising but no results after eating. I have no sex drive, tiredness, no emotion, and lack of energy. I also don’t want to leave the house. This shot has worked for my voices but the side effects are worst. Hopefully getting off of it soon.”",Paliperidone,Schitzophrenia,86,492,3,oral
44,,"November 17, 2019",Taken for 1 to 6 months, 10,Invega Sustenna (paliperidone):			“this drug is driving me crazy! I don't like the weight gain and it slows me down considerably... I can't eat whatever! every thing has sodium in it. my body has gone through the wringer(think using the potty) and people have to take things away to keep me from committing suicide.things are done behind my back to keep me stable as well. the edge is gone (me saying the f word on regular basis) but what about sleep? I am 43 years old and i need my beauty sleep! I never want to feel the feeling of being awake for weeks on end! Guess It doesn't help that I discovered coffee... bring on the drugs that encourage you and not make you fat and bloated!”,Paliperidone,Schitzophrenia,86,492,3,oral
45,1,"November 10, 2019",Taken for 2 to 5 years, 2,“My left ankle has been too sore to walk on in winter since I started getting Paliperidone injections 3 and a half years ago.”,Paliperidone,Schitzophrenia,86,492,3,oral
46,1,"November 2, 2019",Taken for 1 to 6 months, 18,"Invega Sustenna (paliperidone):			“Bad drug, it increases prolactin level's by a lot, in fact this drug ranks among the highest drugs that increase serum prolactin levels, and massive increase in prolactin levels reduces your testosterone by a hand full, don't expect to have a baby while on this medication. Don't expect an erection, Don't even bother with sex drive, that's for losers anyway. A massive decrease in libido. In short, this drug among a few other anti-psychotics will leave you feeling like a mix between a two year boy and a two year old girl.”",Paliperidone,Schitzophrenia,86,492,3,oral
47,3,"October 30, 2019",Taken for 1 to 6 months, 23,"Invega Sustenna (paliperidone):			“The one positive effect of this drug (InVega Sustenna 150 mg every 4 weeks) is that it controls my hallucinations and delusions.  But the trade off is really hard to bear.  I’ve lost all the joy in my life, the anhedonia is so bad that I have to live in a constant state of pretending to be happy because I am now unable to feel any kind of happiness or pleasure especially from activities I once enjoyed very much.  I can’t recall things and my memories have evaporated.  I feel blunted and flat all the time.  I can’t function in a meaningful way, and feel more depressed than I ever have in my life.  I’ve gained lots of weight, lost muscle tone yet I feel agitated like I want to jump out of my skin all the time.  Being on this medication is a living nightmare.  I am 43 and feel like life has come to a screeching halt.”",Paliperidone,Schitzophrenia,86,492,3,oral
48,9,"October 24, 2019",Taken for 1 to 6 months, 3,"Invega Trinza (paliperidone):			“On Invega Trinza and paranoia has gone. Absolutely love the convenience of only having to take it once every 3 months! Some pain at injection site but only lasts a day or two. Unfortunately I have started lactating and am not sure if I should stay on it because of this side effect. 
I do sleep a lot and eat a lot on this medication but it's so much better than when I'm not on it and have to deal with schizophrenic symptoms”",Paliperidone,Schitzophrenia,86,492,3,oral
49,1,"October 23, 2019",Taken for 2 to 5 years, 12,"“Since being injected with paliperidone, I have put on weight, from 10 stone to 11. I try to control weight gain eating next to nothing due to a reduced metabolism. I have lost muscle tone and motivation, I used to be a keen cyclist, artist, photographer, amongst other hobbies but now (although I have a degree in architecture) my brain is foggy and I can't even play computer games without feeling anxious from the effort of trying to concentrate, the same applies to reading novels, which I have given up on. Sometimes it scares me when my heart goes very quickly, since my jags started. I used to do Michael Jackson impressions but now I can barely dance at all. My emotions are flat; I rarely cry (the only plus side) and rarely laugh, so my friends say I've become very quiet, especially as my mind is usually emptied by the drug so I don't contribute much to conversation.”",Paliperidone,Schitzophrenia,86,492,3,oral
50,1,"October 14, 2019",, 30,"Invega Sustenna (paliperidone):			“I took 6 injections over a 6 month period. I didn't notice much in the first couple of months. It helped with the paranoia, I still heard voices to a lesser extent. Around the 5th month, I had noticed I gained 50 lbs (115 to 165) It happened so rapidly. I also began to lactate. That was all horrible but the worst of it was the severe anhedonia. They wanted to slowly taper me off the injection but I refused to take any more after the 6 month period. I felt mentally slower. I got no pleasure from listening to music, or watching TV. I stopped laughing. This is just my personal experience, but if you look up this medicine you will find there are many people that have gone through a similar experience.  It's been 14 months since my last injection and I think I have mentally fully recovered. I think this drug is too potent. I am almost certain it gave me some sort of brain damage. One of the biggest regrets of my life is taking this drug, I was better off before.”",Paliperidone,Schitzophrenia,86,492,3,oral
51,,"September 9, 2019",Taken for 6 months to 1 year, 8,Invega Trinza (paliperidone):			“I was better with invega pills now with trevicta I'm a zombie”,Paliperidone,Schitzophrenia,86,492,3,oral
52,10,"August 30, 2019",Taken for 2 to 5 years, 8,Invega Sustenna (paliperidone):			“Changed my life!”,Paliperidone,Schitzophrenia,86,492,3,oral
53,10,"August 27, 2019",Taken for 1 to 2 years, 11,"Invega (paliperidone):			“Stuff is great, works very well actually makes you work on problems in a more sober state. Definitely increased my sex drive. Life is getting better and better with time the longer on it the better I get. Works overall for about 98% of the hallucinations the voices are still ongoing butt for they're a lot better now only sometimes bad for the most part not”",Paliperidone,Schitzophrenia,86,492,3,oral
54,,"August 26, 2019",Taken for 1 to 6 months, 12,"Invega Sustenna (paliperidone):			“The combination of drugs I was on, which included invega sustenna, caused a great amount of pain and suffering. Puking, coughing, kidney pain, prostate pain, brain on fire, lock jaw in the middle of the night, in some order which I've forgotten.”",Paliperidone,Schitzophrenia,86,492,3,oral
55,1,"August 24, 2019",Taken for 2 to 5 years, 12,Invega (paliperidone):			“I still hear people all the time. I still feel like I can talk through my mind to people and devices”,Paliperidone,Schitzophrenia,86,492,3,oral
56,1,"August 22, 2019",Taken for 1 to 6 months, 13,"“Made me have no thoughts, emotionally numb, worsened my psychosis, temporarily evaporated my personality. Couldn't do anything enjoyable. Been off it for 2 months, slowly gaining my former self and confident I'll be back to 100%.  Don't take this drug”",Paliperidone,Schitzophrenia,86,492,3,oral
57,5,"August 15, 2019",, 5,"“I got sectioned in Manchester England June 2018. I was prescribed palperidone injection 100mg. It has stopped all the delusions/ paranoia. But has caused me to have severe depression, no motivation, no joy from doing things I used to enjoy, and difficulties holding a conversation because of flat emotions. I wouldn’t recommend this drug for depression, as made mine worse. But it did stop all the delusions/ paranoia. I’m going to start 75mg of the medication  venlafaxine for my depression soon, so hopefully that will work alongside this medication”",Paliperidone,Schitzophrenia,86,492,3,oral
58,1,"August 8, 2019",Taken for 1 to 6 months, 19,Invega Sustenna (paliperidone):			“Terrible drug. Left me with no emotions and complete anhedonia. I’m stopping the injections in hopes of recovering to my former self.”,Paliperidone,Schitzophrenia,86,492,3,oral
59,10,"July 29, 2019",, 3,“ Take your pill and pretend it’s sugar. P.S Don’t let anybody get in your business.”,Paliperidone,Schitzophrenia,86,492,3,oral
60,1,"July 23, 2019",Taken for 1 to 6 months, 17,"“This drug makes me feel no emotions, I have no sex drive and I can no longer feel tired or hungry. I just feel flat and don’t enjoy anything anymore I can’t watch TV and enjoy it. I don’t have thoughts it’s a horrible drug stay away”",Paliperidone,Schitzophrenia,86,492,3,oral
61,,"July 8, 2019",Taken for 1 to 6 months, 7,Invega (paliperidone):			“I am currently having blurred vision from the medication. Does anyone know if the blurriness will go away with time? It has been a month since I stopped taking this medication.”,Paliperidone,Schitzophrenia,86,492,3,oral
62,1,"July 7, 2019",Taken for 2 to 5 years, 8,"“Warning ladies:
I was injected monthly with paliperidone over a period of 3-4 years, approx 4 years off it. I could handle the weight gain and inability to lose weight (jumping from 60kg to 80kg in my early 20s, which was depressing in itself), but I began to lactate outside of childbirth. I was told this was due to a high level of prolactin being secreted. I was told to get checked for the possibilty of breast cancer, and was then treated with aripiprazole in combination to lower the hormone. I am now pregnant with my 2nd child. With my 1st child I was unable to breastfeed - I secrete a low level of prolactin now, if any at all. I've not been entered in a national breast screening programme, despite having a hormonal imbalance since the age of 24, and I am now 30. And again, I am unable to breastfeed my second child.
For the men: erectile dysfunction, weight gain and loss of libido should definitely be investigated, as hormones are seriously affected by paliperidone.”",Paliperidone,Schitzophrenia,86,492,3,oral
63,1,"June 30, 2019",Taken for 1 to 6 months, 39,"Invega (paliperidone):			“I started taking this medication for 3 months after I was diagnosed with schizophrenia and it has ruined my life. I now have trouble speaking, I'm always anxious, I can barely concentrate on anything, I'm depressed and sleeping a lot, and I no longer get erections and have trouble producing semen. I have been off of it for 2 months and I'm still dealing with the side effects. This is the worst thing I have ever been on and I wouldn't recommend it to anyone.”",Paliperidone,Schitzophrenia,86,492,3,oral
64,,"June 19, 2019",Taken for 2 to 5 years, 4,Invega Sustenna (paliperidone):			“the only thing I'm noticing with Invega Sustenna is the bloated feeling. My symptoms are reduced some what me being a female and whatever...guess it's because I try not to eat whatever....”,Paliperidone,Schitzophrenia,86,492,3,oral
65,1,"May 17, 2019",, 33,"Invega Sustenna (paliperidone):			“Worst experience of my life. I can't describe all of the side effects I had on invega Sustenna in 1000 characters, but my mind was disturbingly blank on this medication. It was as if all of my conscious thoughts were gone. I gained 25 pounds even though I just got the initial dose & lost muscle. My delusions did go away so it worked for that, but it felt like it was because my thoughts stopped. I've gotten 4 sprains and one pulled muscle since I got injected with this poison at the end of August last year. My skin started flaking off and and my hair was falling out. I couldn't feel any emotions. I was unable to orgasm for the first month. There were more side effects, & I don't think I fully conveyed the desperation I felt on this medication. I would like to let people who have gotten on it & hate it that there is hope & you will get better - once you are off it”",Paliperidone,Schitzophrenia,86,492,3,oral
