,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
10,10,"June 10, 2020",Taken for 1 to 6 months, 32,"Accutane (isotretinoin):			“I find that Accutane is one of the most life changing experiences. Started to notice a huge difference in my skin on month 2. Treatment is very harsh with many side effects. Dry and thin skin, breakouts now and then, very dry eyes. I tried all type of blistex lip balms which did not help. Baseline blueseal works wonders on the lips and even on dry area ok the skin. I apply sun screen everyday with nutraderm lotion to hydrate my skin. I also find that it really helps to have at least 3 litres of water everyday.

I'm currently in the middle of month 3 of treatment and the past few weeks have been the hardest. Skin and lips is dryer than ever and loss of hair. Some days depression kicks in so it is important to keep your loved ones around you just to have some positivity.

This treatment is quite costly but it is all worth it at the end. A few months of side effects and praying the price for a life long great skin and confident you.”",isotretinoin,Acne,19,82,0,oral
11,9,"June 2, 2020",, 24,"Accutane (isotretinoin):			“If you have tried everything else and failed, then Accutane is the way to go. It never fails. Of course some will need a higher dosage than others or longer period of time depending on how bad the acne is. I was on a one pill per day option for 4 months. Within 2 months most of my pimples had cleared and only had spots. I was happy. But the side effects are also not very pretty. But I think it is a small price to pay for clearer skin forever. I had really dry lips. Had to drink water all the time. I actually used to sleep with a bottle and some vaseline to use during night. My whole body was extremely dry including my private parts. Had small nosebleeds. But I'd try to put vaseline with an earbud in my nose to avoid drying up. My face was very sensitive. I was lucky all this happened during lockdown so I was in the house for quite some time. In my third to fourth month every side effect became worse.”",isotretinoin,Acne,19,82,0,oral
12,5,"May 31, 2020",, 11,"Accutane (isotretinoin):			“I’m excited that I finally joined this party. I was cycling through antibiotics and retin-a/adapelene for all of high school and college and it was fairly ineffective and miserable. I came to accept myself in college and for awhile I thought it was immoral/dangerous to risk accutane because I had depression in high school. However, over the years I learned that several of my classmates and my own cousin had taken it and look normal. When I started my first job while living at home right after college I decided it was time to roll the dice with accutane. I’m in a special category of people because I decided that I was willing to own the risk just for the chance to try this drug and see if it opens some doors for me. I also wanted the assurance that this was something I could recommend to my future child. In terms of symptoms I got the dryness, a few nosebleeds, joint pain, itchiness, hazy eyesight, peeling skin and I took 60 mg a day for 6 months.”",isotretinoin,Acne,19,82,0,oral
13,2,"May 25, 2020",Taken for 1 to 6 months, 3,"“I am currently at the beginning of my 5th month of treatment, and I am still getting pimples on my face. My acne scars have never been worse, but that is to be expected. My skin is very dry and my lips are constantly chapped, but I'm not complaining because I'm willing to suffer those side effects for clear skin. I'm very disappointed though. I really believed that this would finally clear my skin but I'm beginning to lose hope because my acne is still pretty bad and I'm close to finishing my treatment. I think this only works for some people. I would advise talking to your derm about it, but just know that there is a good chance that it won't work at all.”",isotretinoin,Acne,19,82,0,oral
14,10,"May 4, 2020",Taken for 1 to 6 months, 4,“So it’s been 2 months since I began using this medication isotretinoin and I’m acne free no more painful pimples and keep in mind this is a 6 month treatment. The side effects are mild just dry skin and lips but by the second month those side effects won’t be as bad as the first month.”,isotretinoin,Acne,19,82,0,oral
15,7,"May 3, 2020",Taken for 1 to 6 months, 24,"Accutane (isotretinoin):			“I am on 10mg oratane dose, one pill a day. I had very oily skin, mild pimples that would break out every third week and lots of blackhead which are gone and skin no longer oily. I am happy with the results so far in my second month now. The negative part about taking the meds is the side effects, sore joints, dry eyes and nose, very thin skin and the worst it has to be my lips, chapped, red, dry and extremely sore I even thought of quitting the meds.”",isotretinoin,Acne,19,82,0,oral
16,10,"May 2, 2020",Taken for 6 months to 1 year, 8,Accutane (isotretinoin):			“Life saving!”,isotretinoin,Acne,19,82,0,oral
17,10,"April 18, 2020",Taken for 1 to 6 months, 10,"Myorisan (isotretinoin):			“I have been taking Myorisan for about 3 months now. I have always had reoccuring mild acne since a very young age. I have tried multiple antibiotics including; minocycline, doxycycline, and bactrim. I have even been on Spironolactone. Since getting on this medication, my acne has COMPLETELY gone away, just in 3 months. My skin has never been clearer. So thankful and I 100% recommend anyone who is unsure of getting on it. It is life changing. Only side effects I have experienced is some muscle soreness, dry lips, and some patches of dry skin.”",isotretinoin,Acne,19,82,0,oral
18,1,"April 7, 2020",, 67,"Accutane (isotretinoin):			“THIS DRUG IS POISON. PLEASE CARE FOR YOURSELF. Accutane ruined my life. I took 80mg of Accutane for 9 months @ 18 yrs old. I has cystic acne on my back & face. I tried birth control, antibiotics, & topical creams. So my derm recommended this. Side effects: dry skin all over, chapped lips, eczema, brittle nails. Vision problems, waking up in morning with my eyes sealed shut with pus, and dry eyes. Lips were a huge scab. Normal & monthly checkups/blood tests. I had dime sized blisters on my body from a sunburn. 6 months: body aches that made it difficult to sleep, poor digestion, hemorrhoids, bloody stools, & sad.  Months 7-9: MY HAIR FELL OUT. I lost 80% of my hair, in pain & depressed. 9 months : finished treatment, I was ""cured"" of my acne. I was bald, poor vision & in pain mentally and physically. 3 months, my acne came back WORSE. My derm said to do round 2 of accutane & I told her never to recommend it to anyone. It is SO TOXIC for your body. Please do not take this drug.”",isotretinoin,Acne,19,82,0,oral
19,10,"April 7, 2020",Taken for 6 months to 1 year, 25,"Accutane (isotretinoin):			“The only drug that worked for my severe cystic acne. I had tried so many other topical ointments, antibiotics, and facial washes before finally trying this drug as a last resort. 8 years later, and my skin is still extremely clear. I was on this drug for a total of 8 months and had side effects such as constipation in the beginning, some occasional joint pain when I would lie down or get up, a few styes, and VERY severe, frequent nosebleeds that were very annoying. I wouldn’t recommend trying this medication if you haven’t been on anything else before yet for cystic acne, but if you’ve already tried everything and you’re at the end of your rope, try it! It even worked for the body acne I had on my back. The severe, permanent lasting side effects are usually very rare and it’s more than worth the risk if your skin is really suffering.”",isotretinoin,Acne,19,82,0,oral
20,9,"April 7, 2020",, 19,"Accutane (isotretinoin):			“I had bad skin from the age of around 10. By the time I was 12-13 I had full blown acne and already had scarring all over my skin. I got prescribed a lot of treatments before accutane as I was so young. I was prescribed creams, the mini-pill and a couple of other tablets which did nothing for my skin. Any cream would burn my skin. My aunt suggested Accutane. I had a few side affects from the tablets but not much result. But on month 4 I would say, I saw my skin start to clear up quite quickly, but my emotional state started to deteriorate. I suffered with mild anxiety and depression. 8 months later and my skin was amazing. I got constant compliments about how much better my skin was. I stopped the tablets in October, and unfortunately my skin has started to go back to its old ways, so I’m disappointed about that. I think a longer treatment may have benefited me. I would definitely recommend this for anyone suffering like I was. It’s worth it :)”",isotretinoin,Acne,19,82,0,oral
21,10,"March 10, 2020",Taken for 1 to 6 months, 2,Sotret (isotretinoin):			“It’s the best”,isotretinoin,Acne,19,82,0,oral
22,10,"March 2, 2020",Taken for 1 to 6 months, 7,"“isotretinoin absolutely changed my life!! I don’t have spots anymore and I use to have them all over my face. The side effects for me have been brutal so if you’re going to take these then be prepared it can be an awful time but very much worth it in the end. My lips being the worst, constantly chapped/ dry/ sore for the full 6 month I was on them. Dry eyes, dry skin, white dry skin patches all over my body, very easily damaged sensitive skin which can leave skin very sore!! After a few months I started getting a scabby sore nose which lasted about 3 months. Even though I’ve suffered with the side effects I would do it again if I had to because of how good the results have been!”",isotretinoin,Acne,19,82,0,oral
23,10,"February 28, 2020",Taken for 6 months to 1 year, 33,"Accutane (isotretinoin):			“I took this 20 years ago for awful acne that I had fought from nearly 13 to 20 years old.  I was terrified to take it, but I had tried every option.  It cleared me up completely.  I had minimal side effects and MUCH higher self esteem finally.  I finally felt attractive and I honestly think , had I taken it sooner, my life would be different in some ways.  My son is now taking it for the awful, cystic acne I've passed down to him!  The dryness bothers him some, and at 2 months in he's not seeing the difference he wants, but I'm telling him to push through.”",isotretinoin,Acne,19,82,0,oral
24,7,"February 24, 2020",, 20,"Accutane (isotretinoin):			“I'm almost finished with my third month of Accutane. I started taking Accutane due to severe body acne (chest, back, neck, arms, etc). I first attempted doxy and topical lotion but it did not seem to help. Therefore my dermatologist recommended Accutane. I started out at 40mg in the first month and am now on 80mg during my third month. The first month was not bad with side effects at all. I simply noticed dry lips and a bit more dryness on my body. Month two was not too bad either, some headaches, and more dryness on the lips and body. Month three is when some of the emotional instability kicked in. I have been experiencing some anxiety and depression, but it's been manageable. The irritation and more anger has been the worst emotional side effects. I've also noticed thinning of the skin, more easily to injure and more noticeable veins. Over all I still believe taking accutane has been worth it. Yes, the side effects suck, especially in winter, but I'm so glad my acne is gone.”",isotretinoin,Acne,19,82,0,oral
25,5,"February 23, 2020",, 15,"Accutane (isotretinoin):			“About over two years ago I started my accutane treatment, I was 15, on a low dose with acne surrounding my mouth and my forehead which is generally known as the T-Zone. As I began the treatment, my skin inflamed and had an intense breakout which lasted about 2 months which had managed to get rid of all the acne and all I was left with was dark hyperpigmentation spots. However as the months continued in my treatment, I began to develop cystic acne around my shoulder and back, so bad in fact that they would burst and bleed causing agonising pain for the best part of 3 months. These cysts would later leave me keloid scars I still have to this day. However after my course, it seemed to be too good to be true, for about a year and a half I was clean, enjoying my life, until 6 months ago when I began to develop acne again around my cheeks, jawline and back of my neck. To me now, depressed and full of pain,  I would have never have took it if I knew what would have happened to me now.”",isotretinoin,Acne,19,82,0,oral
26,10,"February 12, 2020",Taken for 1 to 6 months, 61,"Accutane (isotretinoin):			“I promised myself that if this worked, then I would write a review to hopefully help other patients out who are hesitant about taking Accutane. I have been taking Accutane (40 mg/day) for 4 months now. I am 5'5 and 138 pounds. I can say that Accutane *works* better than any other acne medication (the other medication I tried was Spiro, which helped my face acne by like 75% but did nothing for my back/chest acne). I have tried and I had minimal side effects (dry skin, some fatigue, increased sun sensitivity, dry lips, dry eyes) but that is all. It was all worth it though. It not only got rid of my cystic acne but also got rid of my closed comedones and the sebaceous filaments on my nose. My ONLY regret is not taking this sooner. If you have pitted scarring or your skin scars easily, please take this. I have nothing but positive things to say about Accutane.”",isotretinoin,Acne,19,82,0,oral
27,1,"February 11, 2020",Taken for 1 to 6 months, 15,"Accutane (isotretinoin):			“I posted previously about this drug making my hormonal acne much much worse. It then made my skin so dry I looked aged by about 15 years. it gave me a lot of blurred vision which turned out to be due to extremely dry eye, and it continued to worsen my acne until I finally discontinued it 3 weeks ago. My skin has improved so much since coming off it but I now have a lot of red marks left from all the spots I had while taking it and so far my acne is still worse than it was before I began treatment - but I’m just pleased it’s improved compared to how it was looking a couple of months ago because I was crying a lot over how bad it had made it. My eyes are still very dry but have improved.”",isotretinoin,Acne,19,82,0,oral
28,10,"February 7, 2020",Taken for 1 to 6 months, 52,"Accutane (isotretinoin):			“I have had acne since I was a teen. I am now 37. I have tried minocycline, expensive acne products, etc. Nothing ever worked. In your thirties with acne is pretty embarrassing. Also I’d cover it up with makeup and then that looks worse! I went to a dermatologist and she recommended accutane. I AM SO THANKFUL!!! My skin has never been clearer! I get compliments all the time from people who have known me. No side effects here :)”",isotretinoin,Acne,19,82,0,oral
29,8,"February 2, 2020",, 15,"Claravis (isotretinoin):			“After 3 years of trying every possible acne product and visiting multiple dermatologists with no results, I hesitantly allowed my 15 year old daughter to go on Claravis. She is heading into month 3 and her skin is definitely improving. The cystic acne has almost disappeared and some scarring is beginning to subside. She still has minor non-cystic type acne outbreaks, but nothing like she was experiencing. As for side effects, there have been some, but nothing too bad. The worst has been the sides of her mouth getting cracks from dry lips and then getting mildly infected. She uses Aquaphor constantly which helps. She has experienced some back aches, but she plays sports so that probably doesn't help. I constantly tell her that if things get too bad she should end the meds, but she loves the results after years of being made fun of at school :( or feeling self conscious about her acne, so she says she's not giving up. Eager to see how much better her skin gets in the next few months.”",isotretinoin,Acne,19,82,0,oral
30,2,"January 30, 2020",, 16,"Accutane (isotretinoin):			“I have struggled with acne my entire life, tried countless of drugs and products to clear my skin, and had no luck. 

When I was on Accutane, I had clear skin aside from a few cystic pimples throughout the two year period. In addition to this amazing feeling, my skin was constantly dry, my lips were constantly chapped, and I had to drink many cups a water of day to even feel semi-hydrated. 

When I stopped taking the drug, I suffered from hardcore anxiety and had a few full blown anxiety attacks, something I have never been affected by before I started taking this medication. After about a month or two, this anxiety calmed but I still suffer from it.

Now, almost four years after I finished taking the medication, my acne is back and the same as before, my lips are still constantly chapped, I still wake up in the middle of the night to very dry skin, and my hair is way thinner than it used to be. This harmful drug is NOT WORTH IT.”",isotretinoin,Acne,19,82,0,oral
31,9,"January 25, 2020",, 15,"Accutane (isotretinoin):			“My experience on this has been on the whole very good
I had suffered with persistent acne that no other drug would even make a dent on.
I was also training near 7x a week so was very unsure of the effects accutane would have on my body and was in two minds of taking it.
I'm currently 4 months in and do not regret it in the slightest.
I have maybe 1 minor spot every 2 weeks that disappears in a day and my oily skin has completely died down.
The main side effects I experienced were dry lips (always have Vaseline on you), Joint pain, especially with heavy lifting and bending down. Also a very dry nose.
If you are going to drink on this, your limit will be severely reduced, 2 pints and you will be utterly wasted, and with some people, 1 pint will be the end.
What I would recommend: In the UK doctors tell us to take 1 tablet daily for 2 weeks to see how badly it effects us, up it to 2 tablets a day (40mg) and go from there. This way your body isn't suddenly hit with a very potent drug”",isotretinoin,Acne,19,82,0,oral
32,10,"January 25, 2020",, 43,"Accutane (isotretinoin):			“Honestly I came into this drug thinking it would be really awful but it has been easy as. My acne was never severe in the first place but I did have stubborn pimples. I’m on month 3 and my lips aren’t chapped at all (thank goodness) and my skin isn't dry either. Only side effect is back pain which is tolerable!!! The second I start to feel the aquaphor on my lips go away I apply it again (which is why my lips aren’t dry, they don’t get a chance to get dry). If ur thinking about taking this DO IT. It’s not as bad as people make it seem to be”",isotretinoin,Acne,19,82,0,oral
33,10,"January 23, 2020",Taken for 6 months to 1 year, 19,"Accutane (isotretinoin):			“Yes, the side effects stink, but when you see your blemish free face in the mirror it is so worth it. Keep your health in mind and keep chapstick on you while you’re on this drug.”",isotretinoin,Acne,19,82,0,oral
34,10,"January 22, 2020",Taken for 6 months to 1 year, 20,"Accutane (isotretinoin):			“Taking Accutane for my acne is one of the best things I’ve done. It has literally changed my life and I have become so much more confident. I am so much happier with how my skin is and my appearance now than I ever have been. People comment on how I look happier and healthier because my skin is just glowing! I am just in my last month or so and I am looking forward to when it finishes. I struggled with severely dry lips and patches of skin on my face to begin with. My skin started to cope more but my lips are still as dry as ever, this is something I will not miss. Occasionally I may feel down however as long as you tell your doctor the truth they can deal with this and possibly lower your dose etc. (one of the positive side effects is my hair is no where near as greasy!) To anyone who is wondering whether Accutane is for them, I would say it is life changing and the side effects are manageable for such a positive outcome at the end!”",isotretinoin,Acne,19,82,0,oral
35,10,"January 20, 2020",Taken for 6 months to 1 year, 3,“The isotretinoin is the best medication ever for acne. I’ve had acne from elementary school until college. I went to a dermatologist in college and she put me on accutane. It changed my life. I literally am so thankful for isotrenotin. I honestly am looking for ways to thank the company that created it because it’s the best medicine ever. Only side effect is dry skin but with lotion and vaseline you’ll be fine. If you have acne you’ll be grateful for this. A couple pills a day? And then everything is good? It’s worth it !”,isotretinoin,Acne,19,82,0,oral
36,5,"January 16, 2020",, 12,Claravis (isotretinoin):			“I’m on my third month of clavaris and I’m still purging it’s kind of annoying getting red blotches that look like sores on my face.  I don’t want to leave the house.  I don’t know how to rate this because my skin is still a mess.  I’m going to try and finish treatment and praying for clear skin.”,isotretinoin,Acne,19,82,0,oral
37,10,"January 16, 2020",Taken for 1 to 6 months, 16,"Claravis (isotretinoin):			“I was very concerned about starting this medicine for my son, as I had read horrible stories about this medicine.  My son who is 15, had severe acne. After trying everything, and all the medicines and creams for a year, we broke down and started Claravis.( Dec 2019) The first month was amazing, the active acne has gone. I can't believe how much change has happened in the first month.  Like I said, his acne was severe, large, hard pimples which would make his face sore. He has a lot of red marks left from the acne. He started on 40mg a day for 30 days. He is now on 40mg in the morning and 20mg at night.  We are now in week 6, his face is starting to really look great. Some of the dark red marks are more pink than red. I have read some don't see results until month 4, but this seems to be working for him.  He uses moisturizer on his face and Aquaphor on his lips, so far no side effects. He is also into every sport with no problems. Keeping my fingers crossed as we continue this journey.”",isotretinoin,Acne,19,82,0,oral
38,1,"January 14, 2020",Taken for 1 to 6 months, 16,"Accutane (isotretinoin):			“Accutane completely sucks.  It made everything for me 50 x worse. If your acne isn’t severe, don’t take it. Because there is a chance that it will get worse like it did for me. Side effects suck to”",isotretinoin,Acne,19,82,0,oral
39,8,"January 13, 2020",, 2,"“I am currently on my 9th day of month #2 of my Isotretinoin (dose 10mg-morning 20mg-night, daily Oratane). Into about second week into my first month (20mg daily) my skin started getting much, much worse but it healed fairly quickly and didn't concern me. Since then I've developed painful, cystic nodules that have not yet gone away, some of them breaking the surface and leaving me with nasty open sores.
The best thing that has come of this so far is that I'm able to go days without washing my hair. It's been absolutely amazing. 
I have managed to stay ahead of my symptoms (dryness) with the help of Aquaphor (bless Eucerin for this product), Chapstick, and a routine with lots of hydration. But I haven't seen any drastic improvement in my skin. Reading threads of people experiencing the same kinds of problems gave me a little bit of hope since the more popular threads are those of the miracle drug that cleared their acne in a week. I'm holding onto all hope that it'll get better.”",isotretinoin,Acne,19,82,0,oral
40,1,"January 11, 2020",Taken for 1 to 6 months, 8,"Accutane (isotretinoin):			“Complete garbage.  Took it for antibiotic resistant moderate acne along the jawline.  60 mg a day for 3 months, escalated dose to 90mg a day for the 4th month as a 68kg male.  Still ZERO RESULTS as of the end of month 4.  If there is any improvement in month 5 it is too late and too little of what I wanted.”",isotretinoin,Acne,19,82,0,oral
41,2,"January 9, 2020",Taken for 1 to 6 months, 12,"Accutane (isotretinoin):			“Accutane was overall a horrible experience. The first month went perfectly smoothly. I experienced dryness and chapped lips as usual. When my dosage increased during the second month, things got worse. Acne was starting to slowly improve, but my liver experienced extremely increased enzymes. While on this medicine, I avoided drinking alcohol. I took every precaution to be healthy. It just didn’t work and I had to stop. Now I still have elevated liver enzymes and I have to see a physician. This medicine affects everyone differently, and you must know that going in. Definitely a last resort medicine, as it works for people but hurts others.”",isotretinoin,Acne,19,82,0,oral
42,3,"January 9, 2020",Taken for 1 to 6 months, 4,"“The drug isotretinoin works but bad side effects. 

No major issues on 10mg a day but when it was upped to 30 mg a day, the problems arose.

The dryness of the lips is not a major issue, a decent lip balm addressed that.
But the persistent headaches and the effect on moods was terrible. 
Ended up having suicidal thoughts.

And this happened after 1 month on 10 mg and 2 weeks on 30 mg.

Be aware that persistent headaches and depressed moods are not normal - watch the side effects.”",isotretinoin,Acne,19,82,0,oral
43,9,"January 8, 2020",Taken for 1 to 6 months, 19,"Accutane (isotretinoin):			“Yes, there is some dryness and sensitivity, I applied various lip products hourly, and I found myself putting vaseline up my nose.  But, I've been dealing with cystic acne since high school (I'm now 37), and my skin is finally clear and smooth.”",isotretinoin,Acne,19,82,0,oral
44,9,"January 7, 2020",Taken for 1 to 6 months, 6,"Myorisan (isotretinoin):			“Changed my life. I used to be so self conscious, I wouldn't even go around my family without makeup on. My acne took over my life and made me such a negative person. I experienced some side effects that were no fun but, they were worth it. 6 months of suffering for years of confidence. I've been off my medicine for 3 months now and no sign of breakouts or relapses!”",isotretinoin,Acne,19,82,0,oral
45,10,"January 6, 2020",, 1,"“I have suffered from acne since I was a teenager.  After I turned 40 it became worse leaving marks on my skin.  I had tried to take this treatment since 20 years ago, but my dermatologist did not want me to take the drug because of the side effects.   Fortunately, the last dermatologist I visit uses the drug to treat severe acne.  Initially I was a little concerned about the drug because of the side effects, but I started taking it about 10 weeks ago.  I am still in treatment but I have not felt any of side effects described except for the dry skin and lips which are manageable.  In a few weeks I could feel that my acne stop dramatically except for one or two random pimples.  I have minimized any alcohol consumption, and sweets to minimize issues with the triglycerides.  I use  face creams with sunscreen every day to minimize sunburns, and avoid taking sun directly.  I have been happy with the treatment and anxious to complete it to see the end result.”",isotretinoin,Acne,19,82,0,oral
46,4,"January 6, 2020",, 0,"“Took the medication isotretinoin for 6 months at the age of 21 for acne as had such a high 'cure' rate. Side effects for me: eczema, joint paint, chronic red eye & one bout of conjunctivitis, blurred vision at night due to extremely dry eyes, cracked bleeding lips no matter the amount of vaseline. No acne at 2 months on treatment. Skin remained clear for 6 months post treatment. Acne came back  after 6 months and reached prior accutane state at 12 months. Then had Accutane again aged 23 this time for 7 months and SAME again. 6 months post clear skin and then it slowly came back. I am now 26 and have the worst acne I have ever had. Please don't be disheartened to try this drug as some people really do either cure their acne for good or at least get a longer time in remission. But I do believe the cure rate is more like 60% not 80%.”",isotretinoin,Acne,19,82,0,oral
47,10,"January 3, 2020",Taken for 1 to 6 months, 22,"Accutane (isotretinoin):			“I started the medication a little under 3 months ago. My acne wasn’t as bad as most people have it. I would get 1-3 cystic breakouts about every week. I also had pretty oily skin which is mainly what caused these breakouts. One week on the medication, my skins oil decreased substantially. Week 2 came around and I had probably the worst breakout I’ve had in recent memory. It took about a week and a half for my skin to heal from that but I haven’t had any breakouts since. I haven’t even had tiny pimples or anything like that as well. Accutane has made my skin so much better and I couldn’t be happier with the results. The side affects aren’t anything to worry about either. The only side affects I’ve gotten were dry skin, chapped lips, and red hands (my derma gave me a cream for my hands and they were fine a week later). With all of this said, I would highly recommend accutane, although the side affects seem scary, I have only gotten the dryness.”",isotretinoin,Acne,19,82,0,oral
48,1,"January 2, 2020",Taken for 1 to 6 months, 8,Claravis (isotretinoin):			“I have been on this medication almost two months no improvements so far. I'm actually breaking out more and my acne is getting worse. I used to have acne only on my forehead area now I'm getting it around my cheeks. I don't know what to do other then wait and hope for the best. The reason why I gave it 1 is cause the medication has not been effective for me. I will definitely  change my rate once i see improvements.”,isotretinoin,Acne,19,82,0,oral
49,8,"December 25, 2019",, 9,Accutane (isotretinoin):			“I would give this medicine a 10/10 because of how effective it is. The only thing that brings it down a few points is because I really did see a big effect on how my body reacted to it. I experienced the usual dry skin symptoms but also experienced headaches and chest pains throughout my duration on it which made it really unenjoyable for the months I was on it.”,isotretinoin,Acne,19,82,0,oral
50,8,"December 25, 2019",Taken for 1 to 6 months, 18,"Accutane (isotretinoin):			“I started getting acne when I was 13 when I first got my period. At first it wasn't that bad I would have white heads that wouldn't come back after I popped them. Then it started to get bad when I was 15 to the point where it would leave dark marks ( hyperpigmentation).  I used Cetaphil which burned my skin and made my acne worse. So we went to the dermatologist and decided that it would be best to go on Accutane. I'm 3 months in now and my skin looks good. Before I would get this deep pimples that would be very painful and leave huge marks. But there are side effects that you should be aware of which are nosebleeds, possibly depression, dry eyes, and dry skin. And the monthly pregnancy test ( if you're a woman) and blood tests. To moisturize your skin I would recommend CeraVe facial cleanser ( it has hyaluronic acid which hydrates the skin), isdin micellar solution, Vanicream lite lotion, and round cotton pads.”",isotretinoin,Acne,19,82,0,oral
51,10,"December 23, 2019",, 2,"“Its amazing for big pimples
Its clear my face”",isotretinoin,Acne,19,82,0,oral
