,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
38,10,"February 24, 2020",Taken for less than 1 month, 12,"Dulcolax Laxative (bisacodyl):			“THE. WORST. MEDICINE. EVER!!! I took ONE small pill... HORRIBLE PAIN in my stomach! I couldn’t move for a whole day, then pain for a WEEK! DON’T TAKE IT!!!”",Bisacodyl,Constipation,0,205,1,oral
39,1,"February 23, 2020",Taken for less than 1 month, 26,"Dulcolax (bisacodyl):			“This past Friday night the 21st of Feb I took one ducolax for constipation as per directions on box which said 1-3 may be taken. It was about 9:00 pm when I took it . By about 10 the pain & nausea started and grew steadily worse . By 11 I was in agony sweating profusely so much so my hubby had to peel my pajamas off me they were soaked . Finally yesterday a BM but still cramping today its Sunday and its still painful , the  nausea and acid bubbling in my throat , sweating and those cramps that I can feel in front up to the bottom of my ribs so its probably intestines and even my back feels like I was hit with a bat across the ribs same location , under the ribs . Please take care using this product , drink plenty of water . Most of us on these reviews have given you the basic info we felt we needed to call 911 , as women we are strong but this brought me to my knees . I took it only once and it was the lowest amount , just a horrible experience .”",Bisacodyl,Constipation,0,205,1,oral
40,1,"February 20, 2020",Taken for less than 1 month, 28,"Dulcolax (bisacodyl):			“This laxative is positively wretched. I took 2 pills around 8am this morning due to feeling icky after only a few small BMs over the last 10ish days. Three bottles of water/2.5 hours later & I already have an excruciating headache, nausea, chills, cramps & increasing lower back pain. I decided to check online when my hands & face stared to tingle. This is truly a gnarly experience. 

I have taken laxatives a handful of times in my adult life. I wouldn’t describe any of those times as “pleasant” but, never have I felt so awful that I sat in my bathroom floor shivering & reading poop reviews to make sure I’m not going to die.

The Dulcolax will be going straight to the outside garage bin as soon as I am able to walk. I’d honestly rather be constipated.”",Bisacodyl,Constipation,0,205,1,oral
41,8,"February 19, 2020",Taken for less than 1 month, 17,"Dulcolax (bisacodyl):			“DRINK PLENTY OF WATER!! You have to be very well hydrated with this laxative, otherwise you will experience severe cramping, nausea, vomiting. My very first time taking it, maybe 4 years ago, I thought I would finish my lift in my bathroom. This time I read reviews and I hydrated with fruit and water all day before taking it at 6:30pm. Because I hadn’t gone in almost 7 days it didn’t kick in until 4:30pm the next day. I still had some cramping, but not nearly as painful as my first experience.”",Bisacodyl,Constipation,0,205,1,oral
42,1,"February 15, 2020",Taken for less than 1 month, 12,"Dulcolax (bisacodyl):			“Plz don't take this awful stuff and plz don't give to kids...I took 3 pills to go to the bathroom after having a stomach virus and not being able to poop, everything came out like water and I can still feel that I need to poop. It's been five days and my stomach hurts so bad worse than being in labor. This awful of a pill made me 10×s worst...oh and it also gave me a bad UTI....plz don't take!!!!”",Bisacodyl,Constipation,0,205,1,oral
43,10,"February 12, 2020",, 13,"Dulcolax (bisacodyl):			“I had been struggling with constipation for weeks, having around 1 BM each week, 2 if I was lucky. My mum was the one that suggested I try something over the counter, so I tried Dulcolax. I’d never taken it before so I started with just 1 tablet, I took this at around 10.30pm and went to bed. I woke up a few times in the night with gas but no pain or cramps. I got up for work at 7am worried that nothing had happened yet, so I started googling the reviews. Some of your reviews are terrifying! 10 minutes into reading I could feel a bowel movement coming on, so I prepared for the worst. However I’m pleasantly surprised, I have now had my first BM. It wasn’t diarrhoea but very soft. No cramps or pain. I had drunk about 750ml of water before going to bed so I’m starting to think that this helped! Hydrate while taking this tablet ladies and if you haven’t taken it before just begin with 1, I’m so glad I didn’t take 2/3.”",Bisacodyl,Constipation,0,205,1,oral
44,10,"February 12, 2020",Taken for less than 1 month, 16,"Dulcolax (bisacodyl):			“I took ONE! ONE damn tiny dulcolax pill and I felt like I was doomed! It was worse than labor by far! I was drenched with sweat, excruciating cramps and pressure and pains so bad I couldn’t move. It definitely worked but in the most torturous way and I will NEVER EVER take it again! I couldn’t do anything all day besides sit on toilet or curled up in a ball on my bed..... DON'T TAKE IT! It says “gentle” relief and that’s rubbish!”",Bisacodyl,Constipation,0,205,1,oral
45,1,"February 6, 2020",Taken for less than 1 month, 16,"Dulcolax (bisacodyl):			“I had not had a bowel movement for a couple of days, so I decided to try Dulcolax. I took 2 tabs around 6pm and went on with my usual routine, which included exercise, lots of water, and bath. I went to bed around 9pm and woke at 1230am with intense stomach cramps. The pain was almost equivalent to the time I gave birth with no pain meds. This pain went on for a couple of hours. I was sweaty and laying on the bathroom floor naked when my husband found me. He helped me to the toilet where I finally went to the bathroom. It was pure liquid. This went on for several minutes. I also ended up throwing up several times. I was so sick I had to call into work. After 24 hours I was still weak and could not eat much. I will NEVER take this product again!!!”",Bisacodyl,Constipation,0,205,1,oral
46,6,"February 3, 2020",, 1,"“I was given bisacodyl at a pharmacy in Sri Lanka after getting really bunged up traveling. I was advised to take 2-3 tablets - I took two the first night with no results the next day, second night, two again, nothing. I was becoming really frustrated so went back to the pharmacy and was given milk of magnesia. The third night I took the liquid and THREE bisacodyl, expecting horrific pain/discomfort but willing to try anything. I drank about a litre of water when taking both the meds, after reading the reviews here. I woke up at 4am, and finally passed a fairly normal BM with a small amount of cramping. I felt a bit nauseous when I returned to bed 15 mins later but had expected this. I felt the urge to go after a light (and fibre filled!) but breakfast and passed some more around 9am. 

I would say that bisacodyl works more effectively for some than others, I didn't experience any results until taking milk of magnesia, which I would highly recommend finding if you're really backed up.”",Bisacodyl,Constipation,0,205,1,oral
47,10,"February 3, 2020",Taken for less than 1 month, 3,Dulcolax (bisacodyl):			“I use dulcolax liquid and it's been helping me cause my constipation gets so bad my pants don't fit properly. I been messed up for two weeks prior I tried senokot and it didn't help like dulcolax liquid does”,Bisacodyl,Constipation,0,205,1,oral
48,10,"February 2, 2020",, 13,"Dulcolax (bisacodyl):			“I took 3 dulcolax pills at 11:00am and by 1:00pm, I was in such excruciating pain that I truly thought I was going to pass out. Abdominal cramping and stabbing that reached from my lower back up to my esophagus. The pain stayed at that level for one solid hour. Then some relief, then another wave of level-11 pain hit, which this time caused me to throw up. It certainly worked as far as clearing me out but the pain was...the worst. I kept expecting to see blood because surely this couldn't be normal; something had to have gone wrong. But, no blood - I believe this is just how the product works. Granted, it was my first time using it and I had only been constipated for 2 days so I probably should have started with a lesser dose. But the package says adults and children 12 years and over should take 1 - 3 pills. I figured if 3 pills were fine for a 12 year old, I'd certainly be fine as a 35 year old woman. I was wrong.”",Bisacodyl,Constipation,0,205,1,oral
49,1,"February 2, 2020",Taken for less than 1 month, 21,"Dulcolax (bisacodyl):			“DO NOT! JUST DON’T! Took at 9:00 pm. Woke up at midnight feeling like I was in labor, the stomach cramps were so severe. Then the spasms and convulsions started. I thought I was dying. I was too sick and embarrassed to wake my husband up. So I just sat on the toilet, nauseous, crying, convulsing, hurting, throwing up and dizzy. I was fine by 9:00 am the next morning but very weak and tired from all the labor..... I mean suffering.”",Bisacodyl,Constipation,0,205,1,oral
50,4,"January 31, 2020",, 7,"Dulcolax (bisacodyl):			“I took the suppository because I recently got the Paragard  IUD and I have bad PCOS and I got constipated from inflammation in my abdomen. I tried this and it was the worst thing ever I was constipated only for the day but I felt so horrible my abdomen looked like I was 4 months pregnant. I was desperate and made my husband get this for me. I laid down for 30 minutes in pain shaking and was trying to prevent myself from fainting or panicking, I’ve never had a child before but pain from my IUD and the constipation it felt like I was in labor and then I went to the toilet and noticed watery bm come out and I did have to strain a bit to get it all out and also during my experience I also had the rectum burning I wanted to cry and was convulsing. It also made me feel like I had a UTI infection, I still feel dizzy after it and am drinking water so I don’t pass out.”",Bisacodyl,Constipation,0,205,1,oral
51,2,"January 28, 2020",Taken for less than 1 month, 19,"Dulcolax (bisacodyl):			“I was constipated for 3 days so I took two tablets. The next day, I woke up in so much pain that I couldn’t walk or move. My intestines were cramping so bad. A few hours later, I had the most violent explosive diarrhea of my life. It was like a fire hose. I prayed  because I thought I was gonna pass out. I am typing this from the toilet because it just wont stop.”",Bisacodyl,Constipation,0,205,1,oral
52,1,"January 27, 2020",Taken for less than 1 month, 18,Dulcolax Laxative (bisacodyl):			“Took 2 Dulcolax Pink at 10:30 pm due to not having a bowel movement for 3 days. I have IBS and constipation can be sickening. Woke at 5:30 am with severe stomach cramps and feeling nauseous. Went to the restroom but no bowel movement. Finally able to go back to sleep and woke at 8:00 and started having loose bowel movements then it changed to completely water. Have had an entire day of diarrhea and sick stomach. This medicine is horrendous!!! Read the reviews before taking! Will not use again!”,Bisacodyl,Constipation,0,205,1,oral
53,10,"January 27, 2020",Taken for less than 1 month, 7,"Dulcolax (bisacodyl):			“Constipated for 3 days, after a hard to pass meal.

Ate little while constipated so was neither full nor with an empty stomach when I took the 2x5mg tablets at 5pm. 

I read the reviews after taking and cancelled all my plans preparing for agony. Drank about 1L of water within an hour after ingesting.

Had first BM within 2 hours, second an hour later which was softer and most liquid stool a couple times between 3-5am.

No cramps, pain or significant nausea so far at 16 h post intake. Note tho that the pills have allergens”",Bisacodyl,Constipation,0,205,1,oral
54,4,"January 24, 2020",Taken for less than 1 month, 9,Dulcolax (bisacodyl):			“I took 2 Dulcalax before bed after being constipated for a few days. I awoke about 5 hours later with tummy pain which worsened to extreme pain like contractions. I made it to the toilet and it definitely worked and I feel like it cleaned me out real good but I wasn’t expecting that level of pain. I came here to see if anyone else had experienced similar extreme pain and it seems common. I wouldn’t buy this product again but I guess I’ll keep Dulcalax in the cupboard to use if I’m desperate.”,Bisacodyl,Constipation,0,205,1,oral
55,10,"January 24, 2020",, 5,Correctol (bisacodyl):			“This is the best laxative on the market.  I take it at 4 oclock in the afternoon and I go first thing in the morning.  No cramps!! It is very dependable.”,Bisacodyl,Constipation,0,205,1,oral
56,1,"January 23, 2020",Taken for less than 1 month, 9,"Dulcolax (bisacodyl):			“I took one dulcolax before bed, woke at 4am, Honestly never felt so much tummy pain in my life. I then quickly after passing runny poop from the tablet,  I fainted from all the intense pain. 

Will never take again.”",Bisacodyl,Constipation,0,205,1,oral
