,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
36,6,"November 1, 2019",, 7,"“Been on these clarithromycin pills before and I told my dr I don’t want to take them again but this time I went to dr and didn’t know what she gave me till my boyfriend pick it up from pharmacy. Needless to say I was disappointed but I started to take them anyway because I have a real bad cough. After 2 days my cough improved but the soreness in my back and chest is still there   I take them before I eat supper and breakfast. I am getting the hungry feelings, dizzy, weird thoughts, bad taste and headache and that’s all at the moment. Hopefully this won’t last long”",Clarithromycin,Bronchitis,199,369,48,oral
37,3,"August 22, 2019",Taken for less than 1 month, 0,"Biaxin (clarithromycin):			“The last time I was prescribed Biaxin was for a case of bronchitis (possibly pneumonia but was hard to tell without a chest xray). I was given 500 mg twice a day. I was on it for 2 days when I was woken up late at night with the worst heartburn I ever had. It was so severe, it felt like I was having a heart attack. The next day I went back to the doctor and begged them to give me something else (I was then given Levaquin and had no problems with it). I'm about to see the doctor for a sinus infection and will tell them not to give me Biaxin. The horrible metallic taste I always got from this medication was bad enough, the severe heartburn has put it onto my ""no-go"" list of antibiotics.”",Clarithromycin,Bronchitis,199,369,48,oral
38,2,"August 10, 2019",Taken for less than 1 month, 0,“At last find I am NOT alone ! Agreed with most people especially the bitter taste. Dr agreed to stop antibiotic BUT 3 days later I wake up with bitter taste--- why has it not disappeared yet  ???”,Clarithromycin,Bronchitis,199,369,48,oral
39,1,"April 23, 2019",, 5,“Clarithromycin made me as sick as a dog after one day”,Clarithromycin,Bronchitis,199,369,48,oral
40,10,"April 16, 2019",Taken for less than 1 month, 14,"“clarithromycin is an excellent drug. No stomach issues. Metallic taste in mouth but cough drops took care of that and frequent brushing of teeth.
It worked quickly, with 24 hours I felt much better. I had an earlier antibiotic that did not work.
Would definitely use this again.”",Clarithromycin,Bronchitis,199,369,48,oral
41,1,"April 13, 2019",, 1,“Quit taking clarithromycin after 4 days after contacting my ENT.  This medication has left the nastiest taste in my mouth...all day and night!  Food doesn’t taste very good.  It has also given me a lot of gas.”,Clarithromycin,Bronchitis,199,369,48,oral
42,5,"February 6, 2019",Taken for less than 1 month, 3,"“I was prescribed 500mg twice a day for a nasty case of bronchitis. It took 2-3 days to kick in but I am getting better now. That’s the upside. The downside is I have painful headaches, my eyes are sensitive to light and my eyelids are drooping. These are not symptoms I normally experience with antibiotics, and it’s rare for me to get a headache. I’m drinking lots of water, so not dehydrated. And I also have the nasty taste in my mouth. Conclusion: There are better antibiotics with less side effects”",Clarithromycin,Bronchitis,199,369,48,oral
43,7,"January 28, 2019",Taken for less than 1 month, 7,"“On my second course of this (back to back). It has given me severe reflux and the repulsive, bitter taste in my mouth is there 24/7. Nothing clears the bitterness. Nothing. 

Two more days to go. Seems to be slowly clearing the bronchitis but has otherwise, wiped the floor with me. I thought I'd die from yesterday's headache. But the reflux is the worst symptom, hands down. I hope the reflux and bitterness disappear once I finish it. Ugh!”",Clarithromycin,Bronchitis,199,369,48,oral
44,,"December 20, 2018",Taken for less than 1 month, 5,Biaxin (clarithromycin):			“Beware - do not mix with Zantac  (ranitidine)....horrendous diarrhea....”,Clarithromycin,Bronchitis,199,369,48,oral
45,,"September 28, 2018",Taken for less than 1 month, 9,"“OMG! I have been taking clarithromycin for  3 days  and the metallic taste makes me more sick, acid reflux and too much coughing that I cannot breath anymore. I will never try it again”",Clarithromycin,Bronchitis,199,369,48,oral
46,10,"September 21, 2018",Taken for less than 1 month, 20,"Biaxin (clarithromycin):			“After suffering what seemed like a never ending flu, I was put on Biaxin. I have always been sensitive to medications and suffered severe allergic reactions that put me in ER. So I have never been a fan of antibiotics and avoid them unless on the verge of death...which I definitely was this time around. Biaxin gave me a horrible, bitter taste that was constant and could Not be eliminated or masked by any food. I did religiously eat yogurt while taking it so I did not have any stomach upset. I noticed a steady improvement within 48 hours. The horrible, bitter taste lasted the entire 10 days, but nothing I couldn't put up with knowing I was improving and death was no longer imminent. My Specialist said I had a bacteria related to Legionnaires, so I pretty much owe my life to this antibiotic. It is now my ""go- to"" antibiotic if it is determined I need treatment for any bacterial infection. Biaxin pulled me thru and I am so thankful they made this medicine!”",Clarithromycin,Bronchitis,199,369,48,oral
47,4,"August 17, 2018",, 10,"“I have bronchitis for 2 weeks, and last week my doctor prescribed me clarithromycin. After 2 days taking it I noticed a super bitter after taste in my mouth, woken up few times at night because of it. I also had both constipation and diarrhea while taking this antibiotics, and occasionally vomiting. I can say that it helped with my bronchitis (though very slow), I can breath better now after taking it for 7 days, and still have 3 days to go. I can't wait until this torture ends.”",Clarithromycin,Bronchitis,199,369,48,oral
48,3,"June 29, 2018",Taken for less than 1 month, 4,"“man Clarithromycin worked well for what it supposed to do, but the side effect of that weird taste and smell is awful.  I can't eat anything or even smoke without even vomiting from taste and smell of everything”",Clarithromycin,Bronchitis,199,369,48,oral
49,10,"May 1, 2018",Taken for less than 1 month, 6,"“It is great to treat strep and other bacterial infection if you have a resistance to ""weaker"" antibiotics. DO NOT FORGET to take probiotics with this medication!! It is really important.”",Clarithromycin,Bronchitis,199,369,48,oral
50,5,"April 24, 2018",Taken for less than 1 month, 4,"“My doctor said I have bronchitis, as I have had a cough for 3 weeks, but no fever & not feeling ill. I recently moved from a hot, humid climate to a cold, dry climate. I was put on this for 10 days, 2x a day. 1st night it knocked me out & I felt like absolute garbage the next morning. I couldn't make it into work-nausea, loss of appetite, diarrhea, anxiety, agitation, crying spells & sweats, but it wore off throughout the day. I ended up going back to the doctor after I took another dose last night, because I felt very agitated. I saw a different doctor this time, who stated I do not have bronchitis, just seasonal cough from the move. She recommended I stay on for at least 3 days, just in case, but to use Benadryl, nasal spray and Pepcid. I am on my 4th dose & I feel crummy, but not as bad as the first day. I ate yogurt and took probiotic with the subsequent doses & did not have diarrhea. Hopefully will never have to take this again. I never had side effects like this with amoxicillin”",Clarithromycin,Bronchitis,199,369,48,oral
51,9,"April 13, 2018",Taken for less than 1 month, 3,“I've been taking this drug for 4 days now. It is effective. I did not experience such side effects except my body fluids tastes different”,Clarithromycin,Bronchitis,199,369,48,oral
52,2,"March 31, 2018",Taken for less than 1 month, 2,"“Gave me the worst green diahrrea ever, messed up my gut. Felt like I had to recover from the medication itself. Stopped after the third dose.”",Clarithromycin,Bronchitis,199,369,48,oral
53,9,"March 28, 2018",Taken for less than 1 month, 6,"“As a sufferer of bronchiectasis and chronic bronchitis, I have had a nasty infection on my lungs which doxycycline refused to get rid of.  Now after 3 days  on clarithroycin I am feeling much better and will be picking up my repeat tomorrow. It's very important to take probiotics as well, it really helps the stomach. My side effects are next to zero and this will be my go to antibiotics whenever I have an exacerbation, that is; after having a sputum sample taken to determine if it's the right one to treat the certain bacterial infection. If you have a serious lung condition I highly recommend this drug!!!”",Clarithromycin,Bronchitis,199,369,48,oral
54,9,"February 27, 2018",Taken for less than 1 month, 5,"“I have been taking these tablets now for a week and have found them to be very effective. I too like many have had a bad taste in my mouth but it is now gone. It also made me very sleepy early on in the doses but ok now. The way I felt, which was at the point I was struggling to walk twenty feet, these tablets have made me a lot better. I took 2 a day over 12 hours.”",Clarithromycin,Bronchitis,199,369,48,oral
55,1,"February 13, 2018",Taken for less than 1 month, 3,"“Hey gang, feel better to see that I’m not the only one going nuts about this antibiotic ( not even allergic to anything on top of it ????) . Got a 5 day treatment at 500mg every 12 hours. Already fatigued by bronchitis but it’s not going away (the fatigue). The really bad taste in mouth, anxiety, confusion, scared of going out to work cause I don’t feel good. Although I se improvement in the bronchitis. The meds are making me paranoid - good luck to all.  Just had last tablet this morning and I still have a bit of secretions so I wonder if it’s ok. Oh forgot to mention I crashed my doctors office yesterday needing antidepressants and and anxiety pills cause my mind is not well. He gave me a prescription for it as I’m suffering from burnout all mixed with my bronchitis and the tablets didn't help my mind.....”",Clarithromycin,Bronchitis,199,369,48,oral
56,1,"February 13, 2018",, 7,"“Took these tablets @ 500 mg twice a day for 3 days, the last tablet taken was when the delusions & hallucinations started. 

The real world felt a million miles away, feeling confused, almost l could see myself doing things & talking from a birds eye view, vision became blurry and the feeling of onset of doom was constantly by my side. 

Along with this visiting the toilet 4 times in three hours and throwing up with thick brown mucus. 

Felt like if I closed my eyes I would never open them again. 

Safe to say never again! These antibiotics are way too strong. 

Had to give it a 1/10 as could not post otherwise. Really scary antibiotics to take for me anyway. 

Now I know what t feels like to be on A class drugs.”",Clarithromycin,Bronchitis,199,369,48,oral
57,2,"February 9, 2018",, 2,"“OMG it was only after getting my tablets from the pharmacy I realised how bad the side effects were the last time. I feel so sick with hunger pains, heartburn, horrible taste in my mouth, mouth constantly filling up with water, mad dreams when I can get some sleep not to mention the constant trips to the loo. Never again will I take these. I feel sick enough as it is”",Clarithromycin,Bronchitis,199,369,48,oral
58,1,"January 20, 2018",Taken for less than 1 month, 3,"“Never again. I took only one dose before going to sleep. There was almost no sleep. Nightmares, feeling terrified. Instead of my child I saw old scary face sleeping on bed, and now I know how insomnia feels. I would discourage all single parents which have no help from taking this something.
Btw I had to give it 1 of 10 as the side didn't let me put 0 of 10”",Clarithromycin,Bronchitis,199,369,48,oral
59,,"January 18, 2018",, 13,“come on people 1's and 2's...really.  I have chronic bronchitis and frequent my doctor several times a year.  I was prescribed this by my doctor for 10 days and I am on day 7.  I am also battling the flu and some fluid on my lungs.  I do feel a little bit better but my sleeping has been reduced and I find myself awake much earlier than I normally am.  But as a whole my tiredness throughout the day is improving whereas when first  day taking them I was falling asleep any and everywhere. Make sure to take any inhalers you may be on and I feel this has helped me and lets not forget we are not in the greatest state of mind when given an antibiotic. Being sick or not feeling well is never fun...good luck everyone.”,Clarithromycin,Bronchitis,199,369,48,oral
60,5,"January 15, 2018",, 2,“I was prescribed this 500mg medication twice a day when I had a sinus infection and some chest congestion.  The first 3 days I was only taking 1 pill a day (because my sinuses were so bad I misread the label).  On the 4th day I took 1 every 12 hours and I had 100% water diarhea until my body was completely empty.  I think the dosage is too strong for me and my stomach.  I will break the big pill in half and continue taking 1/2 (250mg) every 12 hours instead.  Every BODY is different.  When your allergic to penicillins...any other medication can be a blessing rather than go without.”,Clarithromycin,Bronchitis,199,369,48,oral
61,1,"December 27, 2017",, 7,"“Started this tablet Saturday last after having tried other medication for a month long of bronchitis - never again.  It's now fifth day I feel so angry. It pains me to go to the toilet, all I want to do is sleep, I'm depressed, miserable, I have woke up gasping for water, my mouth ALL dried up, lips are burnt, my nostrils are burnt too.  Yet I still have my bronchitis cough . I'm so fed up I'm stopping this tablet now. It's made me so miserable I've been JUST staring at the wall for the last five days. Everything is making me agitated. I felt better without it. I've had night sweats water pouring out through my pyjamas stuck to my bedclothes. I feel like I'm going off my game.”",Clarithromycin,Bronchitis,199,369,48,oral
62,5,"December 23, 2017",Taken for less than 1 month, 9,"“Well I have to say there were times when these were on the verge of being dumped into bin, they made me feel really rough.  Headaches, woozy and the MOST HORRENDOUS taste in my mouth.  But, by day 4 (of a 7 day course) I have to say I noticed an improvement in my chest.  So needless to say I continued with the purgatory!!!
I get real bad chest Infections and I have to weigh up the pros against the cons and to be truthful yes, they do work but it's a rotten struggle to feel better.

Would I take again...????  The jury is out  !!!!”",Clarithromycin,Bronchitis,199,369,48,oral
63,4,"December 14, 2017",, 6,“I thought my symptoms and signs were due to the bronchitis until I read this article. My bronchitis have gone but still have 4 more days of drugs to take and the side effects are almost stopping me from going to work. Wish I could stop them early.”,Clarithromycin,Bronchitis,199,369,48,oral
64,,"December 10, 2017",Taken for less than 1 month, 4,"“A regular sufferer of chest infections from the bronchiectasis and severe sinusitis, I've been taking this for 3 days now and I do feel slightly better. I do have a horrible taste in my mouth, bloated stomach and constantly hungry but hey I can deal with that!”",Clarithromycin,Bronchitis,199,369,48,oral
65,4,"October 9, 2017",, 8,"“My Doctor put me on these antibiotics for a cough that I couldn't get rid of. The meds worked great for the cough but the side effects were horrid, sweats, headaches, hunger pains,  tummy bloating, pain, nausea, rash and the list goes on. Only take these pills if you are really sick or in pain cause the side effects are bad. I look 8 months pregnant from bloating and am constantly irritated  from feeling like I' havent slept for a month. So it comes down to can you put up with the side effects or not. 
 I'm going to soldier on and keep taking them. Only 4 days to go 3 done.. stay strong and get well soon ”",Clarithromycin,Bronchitis,199,369,48,oral
66,1,"September 14, 2017",, 6,"Biaxin (clarithromycin):			“Prescribed this drug several years ago.  Shortly after taking it I went 5 nights without sleep and was subsequently hospitalized for a manic episode with delusions.  It took months to recover from the depression that followed.  I was on mood stabilizers for a year and a half post episode before gaining enough courage to ween off entirely.  It has been a few years now that I am clean and clear of all medications.  Mentally stable and back to working in emergency medicine.  I have since stayed far away from the entire ""myocin"" family of antibiotics for fear that I am hypersensitive.  Highly recommend staying away from this drug.”",Clarithromycin,Bronchitis,199,369,48,oral
67,2,"August 3, 2017",, 5,"“I only took this one time for an ear infection and water behind the eardrum. I took another antibiotic's k-pack that I reacted really well too and the pain in the ear was almost gone. Nevertheless, when I went back to the ENT he changed the prescription to this Clarithromycin.  It made me so nauseous, I wasn't willing to risk taking it any more.  I am not a ""doctor going"" person. I usually wait until my pain is really bad or I have had symptoms really long. I had water behind the eardrum and dulled hearing for 8 months before I went the first time.  This antibiotic, like all antibiotics  and medicines, work differently on different bodies because of chemistry. Great if this worked for you, but it definitely made me sick.”",Clarithromycin,Bronchitis,199,369,48,oral
68,2,"July 28, 2017",, 1,“It's been 3 days and I CANNOT SLEEP AT ALL!!! I will stop using this!!”,Clarithromycin,Bronchitis,199,369,48,oral
