,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
17,1,"November 26, 2019",Taken for 5 to 10 years, 14,"“Used to take these sumatriptan every time I had a migraine and aura 100mg and everything was fine. 
A few days ago I felt symptoms coming on and took one. Worst experience of my life. 
Severe nausea, diarrhoea, worsening of headache, chest pains, numb pain in left arm, muscle clenching involuntarily, Jaw pain, severe anxiety. Ended up in ER crying and feeling like I was high on drugs. 
Days later I do not feel myself I feel anxious, panicky and down in my mood. Please be careful these drugs are NOT safe for everyone despite me having taken them many times before. I will not ever take one again.”",Sumatriptan,Migraine,51,19,0,oral
18,8,"November 21, 2019",Taken for 6 months to 1 year, 14,"“I get monthly hormonal migraines (during my period), and sometimes one in the middle of the cycle. They are really, really bad. Before Sumatriptan I had to stay in bed all day, snacking on Tylenol like candy (without much effect). 
Sumatriptan does work. The key is to take it as early as possible. Just when you feel the first tingles of pain - take it. Usually in 30-40 minutes I am pain free. It does come with pretty nasty side effects. For me it's extreme weakness, very heavy feeling arms and legs, low blood pressure and general feel of being unwell. So even after taking it, I have to take it easy - just stay comfortable, watch a movie, read a book, and stay in bed. I usually feel so weak, I can barely walk. But it sure as anything beats being in such a severe pain that you consider calling an ambulance.”",Sumatriptan,Migraine,51,19,0,oral
19,9,"November 1, 2019",Taken for 2 to 5 years, 2,"“I have used sumatriptan injections for at least 4 years. I suffer from chronic migraine and occasional cluster headaches. If caught early the injections work well. They are especially good if you are physically sick during a migraine and cannot keep oral medication down. I find them unpleasant to take and my headache intensifies for several minutes after administration. Now that I have been on them for so long they aren’t as effective as they were and the headache usually dulls rather than disappears, I also often have to take two for the same migraine. I haven’t found anything else that works as well however. I am lucky living in Scotland where prescriptions are free but am aware these injections can be expensive.”",Sumatriptan,Migraine,51,19,0,oral
20,10,"October 30, 2019",Taken for 2 to 5 years, 14,"Imitrex (sumatriptan):			“I couldn't live without this little pill. Imitrex/sumatriptan is a miracle drug afaik (as far as I know).  It knocks out my crippling full-body migraines every time.  So many women and some men don't even know it exists, which is a cruel twist of fate.  It should be available OTC without a prescription Imho.”",Sumatriptan,Migraine,51,19,0,oral
21,8,"October 30, 2019",Taken for less than 1 month, 11,"“After suffering from constant pounding headaches for the last two weeks this medication was a god send! I was finally diagnosed with migraines after years of headaches. I had heard some worrying things about the associated side effects but the worst it got for me was worsening of neck and shoulder pain which was there anyway . The headache was relieved in an hour, best I have felt in two weeks! Woken up today, headache free and neck is fine! 
For all you out there struggling, it’s worth a try, don’t scare yourself with potential side effects, let’s be honest you can get side effects from taking simple pain killers!”",Sumatriptan,Migraine,51,19,0,oral
22,1,"October 27, 2019",Taken for less than 1 month, 13,“Instantly made my migraine Exponentially worse!!!!!”,Sumatriptan,Migraine,51,19,0,oral
23,10,"October 26, 2019",Taken for 1 to 2 years, 7,Imitrex (sumatriptan):			“Really works. I was glad my doctor recommended.”,Sumatriptan,Migraine,51,19,0,oral
24,9,"October 21, 2019",Taken for less than 1 month, 7,"“Having used paracetamol, then Migraleve with codeine - these sumatriptan just didn't relieve the 8 day constant and intensified migraine pain I was experiencing. On my second visit to the doctors in one week, I was upgraded to stronger prescription meds of triptans and naproxen. Within 4 hours the pain and misery disappeared. The pain was 9/10 and now 2/10 so I just wished the first Dr. had recommended this then, so I didn't have to go through agony for 4 more days but hey, I guess no one knows what strength is needed without going through the motions.”",Sumatriptan,Migraine,51,19,0,oral
25,9,"October 18, 2019",, 7,"Imitrex (sumatriptan):			“I almost always get migraines around my period or times of extreme stress. I was getting a migraine that began as nausea, hot flashes, dizziness and weakness the entire day. That night the pain started so I took 25 mg imitrex in 90 min the pain was gone. I felt some pressure where the pain had been and couldn’t lay on that side. A week later I feel another migraine come on and I wasn’t sure it was a migraine until the nausea came. Took imitrex again and the pain went away after 2 hours but then I got super drowsy and fell asleep and woke up an hour later shaky and anxious. I had not had a good nights sleep the day before so those symptoms may be attributed to lack of sleep but they went away after a few hours. I did try imitrex in the middle of a migraine with nausea, blurry vision, severe pain and it didn’t  help. I was discouraged and did not take a second dose that time. I suggest taking imitrex as soon as you feel pain”",Sumatriptan,Migraine,51,19,0,oral
26,5,"October 3, 2019",Taken for less than 1 month, 6,Imitrex (sumatriptan):			“I was just recently prescribed Imitrex. It only works for a few hours for me then the migraine is back and usually worse. Kind of like a rebound. I'm have only taken four doses. The chest pain it is causing makes me feel like I’ve been kicked in the chest. Not the best for Chronic migraine.”,Sumatriptan,Migraine,51,19,0,oral
27,9,"October 3, 2019",Taken for 1 to 2 years, 14,“I am medication sensitive and was scared to take sumatriptan based on reviews. It was totally fine. Minimal side effects just fatigue—but who wants to stay awake during a migraine. I get a great sleep. Sometimes I have a bit of a migraine/medication hangover and am groggy. It’s still much better than curling up in a dark room in bed crying with an ice pack on your head wondering if you’re having a stroke or if it’s just a migraine. Take it early when you first notice symptoms! Sometimes I take it with tylanol. So glad I found this!”,Sumatriptan,Migraine,51,19,0,oral
28,1,"September 30, 2019",, 16,"Imitrex (sumatriptan):			“Do not take this medication. Good number of patients with severe headaches may need special type of MRI to detect possible aneurysm. If patient has aneurysm and take Imitrex then they are at high risk of causing rupture in aneurysm. I had stroke and undiagnosed aneurysm was diagnosed at the time of stroke. On the date of stroke I had severe headaches and I according to the doctor if I had ended up taking Imitrex, I would not have survived, because of aneurysm. The risk factors are not disclosed precisely by manufacturers. Please stay away from that medication and take special MRI to rule out aneurysm.”",Sumatriptan,Migraine,51,19,0,oral
29,9,"September 29, 2019",, 8,"“I had a migraine so bad that I was vomiting and kept awake for days with pain, so I went to the ER. They prescribed me 50 mg Sumatriptan tablets. I’ve been using them for almost a year, and I’ve had really great success! The best method I have found is to take a pill, lay down in a dark room for an hour and hopefully sleep, and when you get up, your migraine will barely be there anymore. Sometimes it takes the migraine completely away on lucky days, but most of the time it brings the pain down from an 8 or 9 to like a 1 or 2, I’ll still have the residue of a migraine but it’s ignorable. The only side effect I have noticed is some minor nerve pain/tension on my scalp and face. So if I touch my face or brush my hair the nerves there are overly sensitive. It’s minor, ignorable, and totally worth it. Really grateful for this pill and would recommend”",Sumatriptan,Migraine,51,19,0,oral
30,10,"September 24, 2019",Taken for 1 to 2 years, 6,"“I am from the UK and have suffered with migraines for years and years. Up to a point I'm getting 15-20 a month. Some days worse than others. I've tried diff docs and nothing they prescribed to me seem to work. Pain killers were a no-go as didn't even touch the sides. My doctor gave me Sumatriptan around 2 years ago. I literally cannot live without this. 
The sensation is amazing when it kicks in around 10-30 mins after taking it. My throat goes a little tight, my neck starts to ache, and 1 side of my body goes a little numb. You have about 10 minutes of intense side effects, but when you have a migraine for the last 3 days its a god send. This medication works for me and is the best thing to get rid of an ongoing migraine. Now I can get on with my day!”",Sumatriptan,Migraine,51,19,0,oral
31,3,"September 23, 2019",Taken for 1 to 6 months, 3,“I take medication regularly for migraines. My HEB Pharmacy switched to the Northstar brand  of sumatriptan and now I'm having to take double the dose to get rid of my migraines causing me to go through a lot more prescriptions a lot quicker. They are not near as effective.  The funny thing is is that I'm also taking a couple of other prescriptions from Northstar one of them includes generic Ambien and those are not as effective either. I would rather pay a little more and get a better quality product and know that I don't have to worry about whether or not I'm going to get rid of my migraine or I'm going to be able to get my window sleep. I am searching for a new Pharmacy to get away from Northstar products.”,Sumatriptan,Migraine,51,19,0,oral
32,2,"September 16, 2019",Taken for less than 1 month, 5,"“I've been having migraines so the doc put me on 25 mg of Imitrex. It makes you very tired and drowsy so I wouldn't suggest taking it at work or when driving. It got rid of the migraine but had horrible side effects. I took it Saturday at noon and here it is Monday morning and I still feel panicky, nauseous, very tired and feel like I'm having a panic attack. I won't be taking it again.”",Sumatriptan,Migraine,51,19,0,oral
33,10,"September 16, 2019",, 9,"“I got my first migraine when I was 6. I suffered so badly when I got one (which was often). Dizziness, vomiting and aura. Nothing helped, they tried everything. As I got older I learned to take Advil right an the onset of symptoms and that usually helped a little. After my daughter was born the migraines returned with a vengeance. I finally couldn’t take the pain any longer and sought out a neurologist. He prescribed Sumatriptan 100mg and it has literally changed my life. I take it and rest for about a hour with my eyes closed and it goes away every time. Sometimes if it’s bad I also use a ice pack. I would recommend this to any migraine sufferer. If you have migraines and won’t take this medication because of side effects I can tell you I had none. It’s a miracle drug.”",Sumatriptan,Migraine,51,19,0,oral
34,1,"September 6, 2019",Taken for less than 1 month, 5,"“Prescribed this because I have allergy to other type of pain medicine.  Took one  50mg, worst experience ever!  I had hot flashes with sweat, my face and nose felt like it was burning, aching body. I felt high and not in a good way.  Trapped at work, scared to even drive. Migraine is still here with the side effects.  Should have done homework first before trusting this was just another pain med.  NEVER AGAIN!”",Sumatriptan,Migraine,51,19,0,oral
35,2,"September 6, 2019",, 4,"“** BE WARY*
I am 22 and started getting migraines in high school. I first get visual aura, I  immediately take 100mg of sumatriptan. I have probably taken this medicine 6 times and I will say it is not worth it. The medicine was ok at first, but then I started to get intense numbness tingling in my left hand, it travels through my fingers and up my arm. It would subside after 5 mins, then my tongue and roof of mouth go numb. My neck aches horribly, my jaw is unbearably sore and weak. I must rest in bed the remainder of the day at the least after taking this.  The side effects have become unbearable for me. It reduced my visual aura but I feel like I am dying because of the side affects which puts me in a panic. I am not a sensitive person so believe me, this stuff is scary. My neurologist told me these are signs of a stroke and the meds are not fitting for me. He said this drug restricts blood flow & I needed the opposite.  He prescribed me Fiorcit- havent used yet but has good reviews”",Sumatriptan,Migraine,51,19,0,oral
36,9,"September 3, 2019",Taken for 1 to 6 months, 3,“it takes away my migraines but the chest pain and tightness I get from it is not worth it”,Sumatriptan,Migraine,51,19,0,oral
37,1,"August 24, 2019",Taken for less than 1 month, 5,“The worst experience ever I had a bad migraine took sumatriptan as prescribed from my doctor.  I had  the worst ever side effects I had stiff neck pain all over my body short of breath my chest felt tight it took my migraine away but was it all worth the pain I got from taking this pill. Nope never again - I will stick to Excederin”,Sumatriptan,Migraine,51,19,0,oral
38,9,"August 22, 2019",Taken for 1 to 6 months, 6,"“Everyone is different. I react badly to many drugs but sumatriptan - to my total surprise- has so far helped with my migraines with very few side effects. The pain doesn't respond to anything else. I've tried aspirin paracetamol, ibuprofen and even tramadol. I've tried running, singing, rehydration salts, hot packs, cold packs, nasal sprays and I don't know what else. When the migraines got to the point that I couldn't sleep them off - they are actually worse now after sleep - I asked the doc for help and she prescribed sumatriptan 50mg and it's like a miracle drug. The pain goes away after about an hour. I feel a bit manic and a bit dizzy after taking it but I feel dizzy and angry with the migraines anyway so that's a side effect I'm ok with at the moment. Note I've only been using it a couple of months and plan for this to be temporary while I investigate whether lifestyle changes will help me manage my headaches without drugs.”",Sumatriptan,Migraine,51,19,0,oral
39,3,"August 15, 2019",Taken for less than 1 month, 14,"Imitrex (sumatriptan):			“Okay so I’ve been suffering from horrible migraines daily, so bad that I’m stuck in bed in horrible pain. I’m  nauseous & depressed & I have no appetite .After being prescribed the Imitrex I took it as soon as I felt the migraine come on. About 30 minutes in I started to feel my neck and throat feeling tight and my whole head have this burning sensation. I started to panic a little. Then an hour passed and I’m full blown in pain all over my body, I’m talking aching so bad it felt like I had the worst flu in history ... but my migraine was gone . Yes it took care of my migraine but were the body aches that lasted almost the whole day worth it ? I don’t think so ”",Sumatriptan,Migraine,51,19,0,oral
40,9,"August 12, 2019",Taken for 5 to 10 years, 6,"“I had my first migraine at age 11.  I didn't know that was what it was, but they became more frequent as I got older.  I took Excedrin for years which would usually only work if I took it right at the beginning of the migraine.  Sometimes it didn't work.  When I was in my late 40's, suddenly the Excedrin stopped working altogether, and I began having occasional auras.  I was taking Excedrin and alternating with Ibuprofen with no success.  My migraines were lasting 4-5 days.  I finally went to the doctor when I began feeling nausea (which I had never had before).  He prescribed Sumatriptan, and it was magic!  It has worked so well for me.  I have very few side effects.  In order to take as little as possible I usually try Excedrin first which does help sometimes.  However, if it doesn't, I will take Sumatriptan, and that always takes care of it.  I am a happy camper!”",Sumatriptan,Migraine,51,19,0,oral
41,9,"August 8, 2019",, 4,"“I am 41yrs old.  Had my 1st migraine in 4th grade.  They all start the same, visual disturbance.  Zig zag lightning bolts and blotches that make my vision unbearable. I went through my childhood without any meds for migraines, bed ridden for 2 to 3 days.  Vomiting, sweating, excruciating head pain, vision disturbances for hours.  It was horrible.  Finally was introduced to Imitrex. What a difference this drug made with my headaches.  Now as an adult I am prescribed 100mg sumatriptan. It does not prevent or completely do away with each migraine but it does cut it down to a few hours of pain and suffering.  Without the vomiting.  Side effects for me, feeling of swelling in my throat, skin sensitivity throughout my body.  I also feel wiped out the following day, not sure if this is the med or from the migraine.  I've just become accustomed to the way it makes me feel. Fair trade for a short lived less painful migraine.”",Sumatriptan,Migraine,51,19,0,oral
42,10,"July 27, 2019",, 8,"“Have been taking this sumatriptan migraine medication for about 15 years and it’s an absolute lifesaver for me. It’s the only tablet I’ve tried that works, and I don’t experience any side effects. Would definitely recommend trying it if you’re a migraine sufferer.”",Sumatriptan,Migraine,51,19,0,oral
43,5,"July 24, 2019",Taken for 6 months to 1 year, 9,"“I never had a migraine until the onset of menopause.  I'm 55 years old and BOOM, I now get 15-18 migraine headaches per month.  My Dr. prescribed the 100 mg Sumatriptan pills (which I cut in half) since half a pill seems to knock out the migraine.  But after being on this medication a year, I am now experiencing terrible side effects.  I'm surprised it took a year for side effects to appear.  The worst feeling is how my throat and neck feel...as if someone is slightly choking me with their hands.  My neck is stiff and I have to pee every half hour and I get these hot flashes (maybe due to the menopause).  What really has me baffled is I haven't taken any sumatriptan in 4 days and I'm still feeling the same side effects...How long are they supposed to last?”",Sumatriptan,Migraine,51,19,0,oral
44,1,"July 16, 2019",Taken for less than 1 month, 0,“Didn’t touch it”,Sumatriptan,Migraine,51,19,0,oral
45,9,"July 16, 2019",, 13,"Imitrex (sumatriptan):			“I have had migraines since I was a kid. Diagnosed as sinus for many years until one dr asked me to try imitrex. It was like a miracle. I thought I would have to suffer with 3 to 4 day long headaches that feel like a knife in my temple the rest of my life. But imitrex knocks it out in 30-40 min. There are side effects: muscle aches, tiredness, sensitive skin and the need to pee constantly. Annoying but of you've had migraines for years it is a good trade off. I take a naproxen at the same time to help with body aches.”",Sumatriptan,Migraine,51,19,0,oral
46,5,"July 15, 2019",Taken for 6 months to 1 year, 2,"“I am 25 years old and have been getting migraines since my early teens.  I get 2 or 3 per month, lasting up to 3 days at a time.  This is the first prescription drug I’ve tried for them, and I think the good might BARELY outweigh the bad. My headache is typically gone within an hour, but I experience some pretty awful side effects. My shoulders, arms and legs get very weak (similar to flu cramps/ weakness) , my tongue gets very heavy and it’s hard to speak, the nausea is sometimes worse than it is when I have a migraine without medication, and I get very drowsy for a few hours after taking it. Unfortunately, when untreated, my migraines have lasted multiple days. The fact that the headache is gone so quickly is the only reason I haven’t given up on this.”",Sumatriptan,Migraine,51,19,0,oral
47,1,"July 11, 2019",, 4,"“I have suffered with migraines for over 30 years, nothing helped. Now tried the 50mg sumatripton. Took it at 5pm within 30 mins my nose had  a tingling sensation, left shoulder started to ache, nauseous, but pain gone. Now 4hrs later pain is back am very tired.”",Sumatriptan,Migraine,51,19,0,oral
48,9,"July 10, 2019",Taken for less than 1 month, 2,"“I started getting migraines when I went on birth control in high school, about 3-10 a year which completely debilitated me. I’m 26 now, and despite having told past physicians that OTC meds did nothing to quell them, I was only prescribed this about a month ago. I had my first migraine since being prescribed just today, and I have to tell you I am so grateful for this medicine! Despite the directions saying to take it when you felt the headache, I went ahead and took it at the close of my aura, when I usually would take my Excedrin. After about 30 minutes I noticed the pain was receding, but I decided to nap a little to make sure I wasn’t imagining it. I woke up after my 30 minute nap but was immediately sick and had to run to the bathroom. I normally experience severe nausea with my migraines, so I was afraid it hadn’t worked, but felt extraordinarily migraine free. I would give it a full 10 if not for the vomiting, but that side effect is so worth it.”",Sumatriptan,Migraine,51,19,0,oral
49,1,"July 3, 2019",Taken for less than 1 month, 28,"Imitrex (sumatriptan):			“Worst experience of my life! Started feeling jaw pain, shoulder pain, nausea, heart racing and the worst was tingly/numbing sensation in my arms and legs. I felt like I was going to die. Did not help my migraine at all. This should be taken off the market.”",Sumatriptan,Migraine,51,19,0,oral
50,9,"June 30, 2019",Taken for 10 years or more, 4,“I’ve had migraines since a teen - used to call them eye aches. My mother also had them and never found relief. I started on sumatriptan in my forties. I used to try everything else otc first because you only get nine pills per month. Then I started to take a half pill or 25mg at the very first inkling of a headache and cut the number of pills needed per month dramatically. I refill regularly but now have several months worth in reserve. This drug always clears my migraine.”,Sumatriptan,Migraine,51,19,0,oral
51,10,"June 22, 2019",Taken for 1 to 2 years, 15,Imitrex (sumatriptan):			“I suffered for years with migraines until I saw a specialist. He prescribed me 100mg dosage. I get almost instant relief. I do get a stiff neck sometimes but it only lasts about 15 minutes and my migraine is completely gone. I can’t live without this medication!”,Sumatriptan,Migraine,51,19,0,oral
52,9,"June 14, 2019",, 10,"“I've been suffering from migraines for YEARS, lasting three days in a row, regularly! To humour my body, I'd take paracetamol, ibuprofen, cocodamol, knowing they would not even touch the sides of these monstrous head pains. Nothing besides my daith piercing  (a piercing that is located in the innermost fold of your ear) has worked. Until now. Enter Sumatriptan! It's bizarre the way it works; I can feel the blood vessels in my head contracting immediately, and then I feel a pained pressure at the top of my nose. It all seems to pulsate for about an hour, after which my migraine has gone!! I take anti-sickness at the same time, to counter the feelings of nausea and it does work. Although, for plenty o'hours afterwards I feel kind of odd; a bit floaty, a little bit dizzy, and the pressure in my nose is still there, but I think I prefer those short-lived symptoms to the three days of awfulness I'd been having until now. Within 12 hours, all my symptoms seems to have gone.”",Sumatriptan,Migraine,51,19,0,oral
53,9,"May 20, 2019",Taken for 1 to 6 months, 4,"“I have been getting migraine headaches since I can remember. Started with the lowest dose of sumatriptan pill. That and then I increased the dose to the 50mg and really it didn't do anything.
I find this medication works best if you take it within the first half an hour to 45 minutes. If I feel one coming on and take it right away it works best.
If I don't take it right way or within the first 45 minutes then most of the time I will need a second dose. If I do take within that time frame I can get rid of the migraine. If it is not 100 % gone I can follow it up with an excedrin migraine or two 3 to 3.5 hours after and that dose the trick.

Some side effects are moderate upset stomach and just feeling out of it.”",Sumatriptan,Migraine,51,19,0,oral
54,1,"May 10, 2019",, 24,"“Sumatriptan is a VERY dangerous drug. Prescribed 100mg  when required for migraines. I took one, and immediately I began to pour sweat, muscle in my neck and upper shoulders ached so bad it felt like I was withdrawing from a powerful opiate. Complete panic attack as well. I almost went to the ER, but stayed home and agonized thru it for 5 hours until the effects were bearable. Scariest drug I've ever taken.  PLEASE use extreme caution, I hope no one ever goes thru what I did.”",Sumatriptan,Migraine,51,19,0,oral
55,8,"May 2, 2019",Taken for 1 to 6 months, 2,"“I've had headaches, seemingly every day since puberty.  I just turned 45.  Normally, the headaches are very low grade and tolerable.  Last year, they became debilitating.  I described my headaches and was asked if I was ever told I have migraines.  Nope, lol *sigh*

The Dr. first tried a blocker (two shots to the back of my head).  I slept for 16 hours a day for a month, and it didn't do a thing for my headaches.

Then I was placed on Sumatriptan Succinate 50mg when required.  I was surprised when I found myself with an abundance of energy (which has since dropped a lot, but it doesn't knock me out as others have complained).

My problem now is with insurance.  They only approved 18 pills for a month.  I told my Dr, so he increased the mg to 100 and told me to break it in half.  When I picked them up, I was only approved for 9.  What the heck?”",Sumatriptan,Migraine,51,19,0,oral
56,1,"April 25, 2019",Taken for less than 1 month, 9,"“It’s 3:19 in the morning. My wife just woke me up from a horrific gruesome nightmare I was having. Something horrific was happing in my dream and I was panicking in real life, when she woke me up I had tears coming out of my eyes. I heard this drug gives you nightmares but I didn’t think they would be like this. My head is still pounding and still have a migraine. I took this yesterday evening at around 5:30pm. After I took it I was throwing up for hours. It made me so sick. I’ll never take this again.”",Sumatriptan,Migraine,51,19,0,oral
