,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
13,2,"December 9, 2019",, 22,"“Was prescribed tramadol 50 mg took 2.  2 hours passed and still suffering. Drank plenty of water, ate an hour before. I have a lot of pain in different places. Daily, constant. 10 years worth. Tired of these doctors with these fake medicines. They don't  care about our suffering, just money and liability. Over it...”",Tramadol,Pain,290,241,3,oral
14,10,"December 1, 2019",Taken for 2 to 5 years, 26,"“I take one every night for shoulder pain. I tore both left and right rotator cuffs and had a replacement on the left which no longer hurts. The right shoulder still hurts mostly at night for some reason. It is something to do with the position but even doctors are not sure why. Tramadol relieves my pain but has none of the nasty side effects of hydrocodone or other opioids. No constipation, drowsiness, etc. I'd say it's a great drug. OH, and no trouble with addiction. I have stopped taking it for a day or two and there are no cravings or ANY of the other side”",Tramadol,Pain,290,241,3,oral
15,10,"November 16, 2019",Taken for 5 to 10 years, 22,“I asked my PA for something not addictive but I can take away the pain. I'm allergic to Codeine  and can't take it. I cannot take to many pain pills it  is just really bad for me and this Tramadol was a blessing to me.  I have thinning bones and with Tramodol I can move around  and walk. broken hip and knee cap broke.old arthritis is here.  They took away from me...”,Tramadol,Pain,290,241,3,oral
16,1,"November 16, 2019",, 33,"Ultram (tramadol):			“This stuff is at best a little better than an 800 mg. ibuprofen tablet.  I would call it a ""placebo"" that is now offered to patients instead of real medication for real pain management.”",Tramadol,Pain,290,241,3,oral
17,3,"November 12, 2019",, 5,"“I take tramadol for arthritis in my left knee, and it does not relieve the pain as well as norco!!!!! And to everyone who has RLS try REQUIP!!!!!!! it is a life saver for me. My RLS was so severe that I was about to go out of my mind.  I didn't have pain, just could not keep my legs still AT ALL. I was in the hospital recently with a severe headache ( I thought it was a TIA ), but it was not, but they wanted to admit me and do an MRI the next day, but I had RLS so badly and I could not get a Requip fast enough but every time I asked for it they would say the Dr. Hasn't ordered it yet and I was in such a state without it, too the point that I checked myself out of the hospital so I could come home and get relief with MY REQUIP. It was a horrible experience......you can bet that if I have to go back too the hospital I will take my REQIP with me!!!!!!”",Tramadol,Pain,290,241,3,oral
18,1,"November 9, 2019",Taken for less than 1 month, 18,"“Have been in extreme disabling pelvic pain. Took two 50 mg tramadol several times. Did nothing. Seeing pain management Dr. in ten days. Feel like dying. 
Has been four weeks now.”",Tramadol,Pain,290,241,3,oral
19,1,"October 25, 2019",Taken for 1 to 6 months, 23,“I was given tramadol for a neck injury. Did absolutely nothing for the pain. If I could give it a zero I would. I might as well have taken a gummy bear.”,Tramadol,Pain,290,241,3,oral
20,1,"October 19, 2019",, 18,“I was diagnosed with shingles. The pain is constant and relentless and runs from my back through the length of my right leg. I was given Tramadol for pain relief. I would have been better served being given a bag of M&M's. Tramadol has zero effect. Tylenol does indeed work better.”,Tramadol,Pain,290,241,3,oral
21,9,"October 18, 2019",, 72,"“I have been reading a lot of the reviews on here about Tramadol. What you have to remember is that every drug will react differently to different people.
Personally I think Tramadol is a good drug for me as it help with pain and increases mood elevation. I don't take it everyday I take it as a when needed basically.  Taken correctly and wisely then they can be a great benefit to people who are in pain.
Googling something will always give you good and bad reviews on everything. If you need them and they work for you then take them. We all need a little something with general aches and pains as we get older and if they improve your quality of live, which in my case they do, then taken correctly they will do you no harm at  all.
Hope this will help some people”",Tramadol,Pain,290,241,3,oral
22,1,"October 7, 2019",Taken for less than 1 month, 14,"“This medicine tramadol in a horrible synthetic. I have never felt worse in my life. Yes it eased my pain but the side effect were textbook for me. Nauseous, dizzy, hallucinating, felt like I was in a gyroscope when I would close my eyes. Stomach cramps beyond belief. I am sweating a cervical reconstruction surgery and this medicine did not work for me. I would rather deal with the pain than the side effects.”",Tramadol,Pain,290,241,3,oral
23,7,"October 4, 2019",Taken for less than 1 month, 25,"Ultram (tramadol):			“Years ago I used Ultram for migraines and one day took more than 2 in a smaller period of time and had a seizure. Scariest thing ever, thankfully I had a great neurologist who knew it was this medication and I stopped immediately.  Never had another, the medicine was decent though while I had taken it and it didn’t  make me feel like I was taking a prescription pain reliever. ( if anything it has the feeling of too much caffeine)  Just be careful on dosage.”",Tramadol,Pain,290,241,3,oral
24,,"September 20, 2019",Taken for 1 to 6 months, 13,"“Fantastic for abdominal pain! Helped me after my E. coli illness. Doesn’t make you too drowsy either, but I did feel a little goofy on it.”",Tramadol,Pain,290,241,3,oral
25,5,"September 9, 2019",Taken for 2 to 5 years, 19,“I have a rare pain disease. I’m on the highest dose of tramadol. I’ve been on this for more then five years. Since all narcotics have been used by druggies it makes it harder for people with diseases to get any help. I’m still in pain after taking it but it takes the edge off to where I can function. Which I’m happy about. They wanted to put me on fentanyl patches but my kind seem to die in their sleep on these. I’d rather live in pain and still be alive and have my wits about me..”,Tramadol,Pain,290,241,3,oral
26,1,"August 25, 2019",Taken for 1 to 6 months, 25,“Just doesn't work”,Tramadol,Pain,290,241,3,oral
27,,"August 14, 2019",, 30,“Have been prescribed this drug several times and it did nothing. Went back to the doctor and he said you are better off taking an aspirin but with your pain level you need Percocet 10/325. All I needed was 1 every 6 hours and the pain was gone. Ultram/tramadol are garbage.”,Tramadol,Pain,290,241,3,oral
28,2,"August 12, 2019",Taken for less than 1 month, 27,"“I had a knee replacement and was Tramadol 50mg  for post op pain.
The most worthless pain medicine in 50 years, 2 Tylenol 500mg is better. I have had 5 nurses, a dozen PT rep, a PA and at least 25 friends that have had some type of surgery refer that Tramodol is the worst pain medicine that has ever been given them.
”",Tramadol,Pain,290,241,3,oral
29,8,"August 8, 2019",Taken for less than 1 month, 25,"“My doctor prescribed Tramadol for my endometriosis pain. Typically I use NSAIDs, but they've damaged the lining of my stomach, so while I'm waiting for that to heal, Tramadol is my painkiller. Overall I have found it effective at decreasing pain levels, often to the point where I don't feel any pain at all. It's also fairly fast-acting, usually feel a difference between 30-60 minutes. However, I have also experienced blurred vision, brain fog, headache, severe sedation, slurred speech, nausea, and fainting while using this drug. (This last seems to settle if I eat something.) On the plus side, there's no itchiness, which I usually experience while taking a narcotic.”",Tramadol,Pain,290,241,3,oral
30,2,"July 9, 2019",Taken for less than 1 month, 12,"“Hurt my back, got prescribed this tramadol by a doc, today. This drug is not effective for me, it is way less effective than Norco or Vicodin that I was prescribed previously for kidney stones. I still feel really bad, and unlike Tylenol or Advil now I can't drive. What a waste. I would not take them even if they were free.”",Tramadol,Pain,290,241,3,oral
31,1,"July 4, 2019",, 21,"“Was prescribed this drug tramadol for my endometriosis pain and as result (side effect) I ended on A&E with a massive seizure.
Was prescribed 50 mg every 4 hours and on my 4th dose I started to twitch and jerk. 
Wake at hospital with a massive bite on my tongue was the worst experience I ever had with a medication.
Regarding to pain relief - I got NO relief -NONE.
So wouldn't recommend this as now after read this page I found out seizures are quite common while using Tramadol.”",Tramadol,Pain,290,241,3,oral
32,1,"June 28, 2019",Taken for less than 1 month, 15,"“Have acute tonsillitis and am in moderate to severe pain (depending on the time of day.) Was prescribed Tramadol after telling my doc that OTC pain meds weren’t cutting it.

It made me feel semi stoned/sleepy, but did NOTHING in terms of pain relief. Literally taking  Tylenol  is more effective. If a doc offers this prescription, ask for an alternative. It simply does not work.”",Tramadol,Pain,290,241,3,oral
33,1,"June 20, 2019",Taken for less than 1 month, 15,Ultram (tramadol):			“This Ultram medication is a joke. I was given this post op gallbladder removal and it was no better than Tylenol.”,Tramadol,Pain,290,241,3,oral
34,1,"June 16, 2019",Taken for less than 1 month, 16,"“Was prescribed 50MG of Tramadol JCL by a chiropractor for shoulder pain. I take it 1x a day for pain. So far I've taken, cumulatively, around 15. Not only is it completely ineffective for that pain, but, I now have extreme, frequent pain in my back, chest and ribs. I was not told the negative side effects of this narcotic. I was not warned and I should have been.”",Tramadol,Pain,290,241,3,oral
35,1,"June 10, 2019",Taken for less than 1 month, 8,"“Worst possible drug for migraine pain. Did not do much for the pain, worsened the nausea and jacked me up. I could not sleep, was twitching and I am sure if I continued taking pills I would have had a seizure. I generally don’t do well with antidepressant drugs.”",Tramadol,Pain,290,241,3,oral
36,1,"May 28, 2019",Taken for less than 1 month, 11,“Tramadol did nothing for upper arm pain caused by sprained muscle. Didn't do any thing for foot neuropathy pain either. Totally useless in my opinion.”,Tramadol,Pain,290,241,3,oral
37,1,"May 26, 2019",Taken for less than 1 month, 9,"“Took this medicine for extreme tooth pain, advil did more for the pain than this stuff. Also my body, mostly my legs were shaking uncontrollably and violently. I’ve never had a reaction to medicine before and this one was certainly a scary one.”",Tramadol,Pain,290,241,3,oral
38,1,"May 17, 2019",, 12,“I took tramadol after dental surgery and it did nothing for pain so after two doses I stopped taking it.”,Tramadol,Pain,290,241,3,oral
39,,"May 14, 2019",Taken for 5 to 10 years, 7,"“I had no effect with tramadol for pain,  to me its about the same as taking ibuprofen.”",Tramadol,Pain,290,241,3,oral
40,10,"May 8, 2019",Taken for 10 years or more, 14,"Tramadol Hydrochloride ER (tramadol):			“I have  basilar migraines for 20 years and I try all other drugs with different MD and finally the neurologist from UCSD put me on Ultram which worked for the basilar migraines and the average of pain is at the very, very lowest now”",Tramadol,Pain,290,241,3,oral
41,1,"April 12, 2019",, 8,"“Last year I had a total knee replacement, it has been a great success but I was sent home the day after with tramadol and cocodamol . The tramadol provides absolutely no pain relief it has no effect on me at all . The cocodamol helped a bit and could tell the difference about 20 minutes after taking them but tramadol did nothing for me and I was in extreme pain for about 2 weeks after surgery. I have a high pain threshold but my body went into spasm with the pain and shook violently. I had tramadol for a tooth infection once and it did nothing for the pain either. Is it possible that I have a resistance to tramadol.”",Tramadol,Pain,290,241,3,oral
42,8,"March 26, 2019",Taken for 2 to 5 years, 36,"“I'm in my mid-70s, and was given tramadol because I can't take ibuprofen (kidney issues) for my arthritis. It doesn't do anything for inflammation, but as a pain medicine it's a lifesaver (I can supplement the tramadol with sour cherry juice for help with the inflammation). I take 2 (50mg) pills before skiing, 2 pills before hiking, 1 before biking, and 1-2 pills before any other strenuous activity. I've never had an issue with dependence, and if I've had any side effects, they have been minor. It worries me that tramadol is getting a bad reputation, because it is by far the best pain medicine I have ever used, and I don't want it to become impossible to get in the US (think quinine).”",Tramadol,Pain,290,241,3,oral
43,1,"March 20, 2019",Taken for less than 1 month, 12,"“I was given one 50mg does at the emergency room for severe back pain.  Helped very little but I was discharged 3 hrs, later started to vomit and passed  out  in the car as my daughter was driving me home.  She called 911 and we returned to the ER.  I will never take it again.  It was so scary for both of us.”",Tramadol,Pain,290,241,3,oral
44,6,"March 18, 2019",, 8,“Worked good for pain but caused lots of nausea and blurry vision.”,Tramadol,Pain,290,241,3,oral
45,1,"March 12, 2019",Taken for less than 1 month, 13,"“My 92 year old great Uncle was on Tramadol for just under 30 days; 50 mg, 3X a day. He was being treated for pain after a fall that resulted in a broken shoulder. Initially at the hospital, they had him on morphine, then switched to oxycodone. These caused confusion and hallucinations so after several days of Tylenol to get the other drugs out of his system, he was put on Tramadol. He said that the pain was minimal. Then 4 days ago committed suicide.
My concern is that suicidal thoughts/tendencies is not listed as a side effect. I had to research ""tramadol + suicide"" to find articles and warnings from 2010. Had I known this was a real possibility, I might have been able to intervene or get help. Might have. Too late now.”",Tramadol,Pain,290,241,3,oral
46,1,"March 11, 2019",Taken for less than 1 month, 4,“I used tramadol for two days after an operation. My kidneys felt they want to collapse. Never again.”,Tramadol,Pain,290,241,3,oral
47,3,"March 3, 2019",Taken for less than 1 month, 21,"Ultram (tramadol):			“I was given Tramadol for osteoarthritis and back pain from falling off a ladder. It didn’t work any better than Tylenol. I took it after a painful gynecological biopsy (they didn’t administer anesthetic.....). It didn’t work. My son was given Tramadol for joint pain and for Scoliosis. It didn’t work any better than Tylenol and he can’t have NSAIDS..... My mother was given Tramadol for pain. It never worked. She didn’t take any opioids on a regular basis either, so there goes the excuse of being hooked on any other opioid......
The stuff doesn’t work. An almost full prescription sits unused. Now that I know that it also affect Serotonin Receptors, I really won’t touch it. No wonder people get addicted. One might as well be on Antidepressants. No Bueno!”",Tramadol,Pain,290,241,3,oral
48,1,"February 27, 2019",Taken for less than 1 month, 8,"“I experienced seizure like symptoms and difficulty breathing on a small dose of this. It was very frightening, + no pain relief.”",Tramadol,Pain,290,241,3,oral
49,1,"February 11, 2019",, 14,"“Doesn't work at at all.  I went to the emergency room for severe tooth pain cause my dentist isn't open at 2 am. 
 Gave me useless tramadol.. 
No it doesn't work. !!!! Supposed to block pain receptors -  Nope- now I'm in more pain and 30 dollars poorer because of these incompetent people who have faith in this useless drug.”",Tramadol,Pain,290,241,3,oral
50,6,"February 3, 2019",Taken for 1 to 6 months, 11,"“While getting an entire back tattoo, the artist in Thailand have me some tramadol to reduce the pain. As I had to visit him every day to get the tattoo done, so my dosage increased. After a month straight I was taking 500mg per day. Long story short, it was very hard to stop. This was years ago when the drug first came out and there wasn't any info on the Internet about it other than that the manufacturer said..... It's not addictive. Yeah, right!”",Tramadol,Pain,290,241,3,oral
51,8,"January 29, 2019",, 28,"“Over the past few years I have been dealing with back pain, specifically due to spinal arthritis.  There had been times when merely trying to get up out of bed was a major ordeal.  Various prescriptions were tried for inflammation and pain, but the one medication that seems to be consistently helpful is Tramadol.
What's interesting about the Tramadol is that not only is it effective with the pain, but also seems to have somewhat of a stimulating effect (for lack of a better description).  I become a bit more lively, able to carry on with a busy day, more functional.
As for side effects, constipation is a challenge, but can be managed.
Withdrawal does not seem to be as pronounced as some of the descriptions here, most notable effect is tiredness, lack of energy for a couple days if I skip the Tramadol for several days.
My best guess is that these reactions vary among individuals, but at least in my case, the benefits definitely outweigh the potential downsides of this medication.”",Tramadol,Pain,290,241,3,oral
52,,"January 19, 2019",Taken for 2 to 5 years, 11,"“Cancer 5 years ago and Chemotherapy cocktail included Vincristine. It permanently damaged the nerves in my extremities and caused me to have Neuropathy ( Diabetics get it ). Pain is 24/7 just varying degrees. 
Tramadol 50, 1 tab 4 times daily helps but not completely. 
My wife had a tooth extraction recently and they gave her Norco. I tried one and was zonked out. No such side effects with Tramadol. Not panacea but better than toughing it alone.”",Tramadol,Pain,290,241,3,oral
53,10,"January 17, 2019",Taken for 10 years or more, 17,"“I have  Severe digestive disorder Celiac Disease with IBS. Tramadol was a miracle drug for me. My stomach was always inflamed. Food would just go straight through me. Tramadol slowed the digestive tract down. Food then stayed in my system long enough for nutrients to absorb. My eyes regained their spark. I was no longer exhausted. I could work long hours at a time. It also helped irritable bladder, irritable bowel syndrome (removes intestinal burning), panic attacks, + tooth pain. I have used this drug for about 10 yrs. Doctors just added Lyrica + Ropinitole to help with fibromyalgia nerve pain. Tramadol seems to remove pain only from certain areas of the body. I take Excedrin for migraine headaches”",Tramadol,Pain,290,241,3,oral
54,10,"January 15, 2019",Taken for 5 to 10 years, 10,"“I was prescribed ultram due to its dual mechanism to help with persistent joint pain and nerve pain.  It is activating, so night time use can be problematic.
Long term use:
Dependency is something to consider and you need to taper off it extremely slow, reducing the tablets as necessary.  Takes months for some.
Missed doses is also an issue, do not miss a dose as you may go through withdrawal symptoms.”",Tramadol,Pain,290,241,3,oral
55,2,"November 30, 2018",Taken for 1 to 2 years, 15,"“Tramadol does very little or nothing for pain.  I don’t believe they have any clue about this drug other than the fact that addicts don’t like it much so it doesn’t cause the providers issues. No help just side effects. Causes sweating, nightmares, and other awful side effects and is very habit forming/addictive unless weaned off.  Don’t get on it ever and if you do be sure to taper off under the supervision of a doctor who has the decency to admit that the only effective pain meds are the opioids at this time. Which I have taken dozens of times in my life as prescribed without issue.”",Tramadol,Pain,290,241,3,oral
56,7,"November 28, 2018",Taken for 5 to 10 years, 23,"“So, I have an entire lumbar spinal fusion due to a trauma, I spent many years on oxycontin and oxycodone, I've also tried hydrocodone, fentanyl patches, etc.. Tramadol 50 mg. tabs at 2 pills 3 times a day; does better for my pain than the 80 to 100 mg of oxy or any other ""hard narcotic."" Tramadol actually takes my pain down to a tolerable level and allows me to function. I have a career in the medical field ""emergency O.R"" and many know how testing that can be on the back, hunched over that bed for hours!! Tramadol gave me my life back! Now, I do get kind of itchy from it, from time to time, especially if I've taken the med too close together, or if I hadn't eaten first. Other than that its great.”",Tramadol,Pain,290,241,3,oral
57,1,"September 20, 2018",, 22,"“Was in a accident 12 years ago, ruptured 2 discs in my lower spine, a level 4 shoulder separation (basically my entire right shoulder exploded and had to be reconstructed), pinched nerve in my neck and fractured my hip. I've been on norco 10/325  and get 90 per month by my surgeon since the accident. I deal with a lot pain on a daily basis but the norco always helped and I took them as prescribed. In the last 2 years thanks to the FDA and DEA, I have had to take pee tests every 3 months to show I am taking them as prescribed, I always pass the tests, but its an extra $50 every time outta pocket. Every 6 months I have to give a blood test which is another $50. I have passed all tests every time, my last visit to my doc, yesterday, my doc advised me that a DEA agent came to his office and told my doc that his office had been flagged by the DEA for prescribing patients opioid pain meds. Yesterday, I was immediately taken off norco and put on tramadol 50mg which do nothing at all for my pain.”",Tramadol,Pain,290,241,3,oral
58,10,"September 8, 2018",, 13,"“Right now I’m battling 2 issues. 1) Severe shoulder pain that requires a total replacement. 2) A large kidney stone.

In the shoulder I have a cyst, major bone spur, significant loss of cartilage, severe arthritis and calcific tendinitis.

I am also an avid bowler, which includes PBA Regional events, USBC Senior Masters, the Senior US Open, and local USBC tournaments. And let’s not forget that I bowl a minimum of 4 leagues/week.

Bowling has been a major struggle until I got the Tramadal, and I rarely have any pain now. More importantly, I have not had any side effects despite being treated for high BP and asthma.

I’ll be staying on this through surgery which will make my rehab so much easier.”",Tramadol,Pain,290,241,3,oral
59,1,"August 26, 2018",Taken for less than 1 month, 10,"“I have 2 bulging disc and I herniated in my lower back S1.  This is doing nothing for the pain down my left leg and foot.  For the last 4 days, it's only getting worse.  I thing I need the Hydrocodone again.  This is awful.  I can't even walk, it hurts soo bad.”",Tramadol,Pain,290,241,3,oral
60,3,"August 24, 2018",Taken for 6 months to 1 year, 4,"“Taken with an antidepressant , I had a gradual increase in serotonin syndrome symptoms , I was misdiagnosed by my hospital, many tests later they said I had psychiatric issues. I almost died in the waiting room of another hospital I went into shock . A further 3 more hospital misdiagnosed me. I had dysautonomia , severe headache , racing heart almost collapsing all the time short of breathe, tremor, mild temp, shivering and confusing for weeks. Why are doctors prescribing this with other serotonin drugs when it’s clearly and often associated with SEVERE serotonin syndrome which is  potentially fatal”",Tramadol,Pain,290,241,3,oral
61,1,"August 20, 2018",Taken for less than 1 month, 8,“Pretty much useless.”,Tramadol,Pain,290,241,3,oral
62,9,"August 7, 2018",Taken for 1 to 6 months, 17,"“I have neuropathy, and nothing would work to calm the nerves. I've tried Neurontin, Lyrica,  over the counter pain remedies,  and other narcotic drugs like hydrocodone. Nothing really seemed to keep the pain at bay, and to keep it away for long periods. Tramadol does just that, and I'm able to function.”",Tramadol,Pain,290,241,3,oral
63,9,"August 6, 2018",Taken for 1 to 2 years, 9,“I take two at around noon and 1 more about 2 - 3 hours later and by then I’m good until I hit the sack @ midnight.  I only eat them when I need them.”,Tramadol,Pain,290,241,3,oral
64,1,"June 27, 2018",Taken for 2 to 5 years, 7,“worthless tramadol does nothing”,Tramadol,Pain,290,241,3,oral
65,1,"June 27, 2018",Taken for 1 to 6 months, 10,"“Tramadol is more than useless for pain. I suffer from spinal stenosis, herniated disc disease and osteoarthritis after getting hit by a car.I have severe pain in my back, both knees and all over in my joints so bad I can hardly walk. I take 50mg Tramadol a day for three months now with no relief. Tramadol is a joke.”",Tramadol,Pain,290,241,3,oral
66,1,"June 8, 2018",Taken for less than 1 month, 10,“Tramadol does nothing at all. Same experience I had a few years back with this med. A complete waste and I have told my doctor over and over but it’s all he will prescribe.”,Tramadol,Pain,290,241,3,oral
67,1,"May 8, 2018",Taken for less than 1 month, 7,“I have severe anxiety and was given this for pain relief after surgery for a boxers fracture. Needless to say things could have went really bad really fast had I not paid close attention to my body. I started having worse and incredibly noticable anxiety issues. My depression got really bad. Needless to say I flushed the bottle and have almost gotten myself back to normal and the Dr is changing my medicine. My advice if you have anxiety and are self controlling please steer clear of this for pain!”,Tramadol,Pain,290,241,3,oral
68,1,"May 7, 2018",, 9,"“TRAMADOL DOES ABSOLUTELY N O T H I N G!~!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Neither does Gabapentin!

I think I am getting placebos for all my meds. NOTHING works.

They must all be placebos. I take other meds that do NOTHING either!”",Tramadol,Pain,290,241,3,oral
69,10,"April 30, 2018",Taken for 1 to 6 months, 22,"Ultram (tramadol):			“For ""me"" Ultram/Tramadol has saved my back along with a muscle relaxater. I have whole spinal arthritis. I take as prescribed so I can stay on top of the pain. I'm going into my 2nd month and for ""me""  the two are a God send.

Thank you.”",Tramadol,Pain,290,241,3,oral
70,1,"April 22, 2018",Taken for less than 1 month, 9,"“Hallucinations, weird dreams, answering someone who is not there,  extreme bloating, constipation, and did not take away my pain”",Tramadol,Pain,290,241,3,oral
71,1,"April 16, 2018",Taken for less than 1 month, 11,“DO NOT TAKE WITH ANTIDEPRESSANTS!  Was in a car wreck and ER gave me this for pain. I made them aware I was on effexxor but they assured me I could mix them. Started taking it and made it to day 3 before I blacked out. Woke up 4 days later in the ICU due to serotonin poisoning!”,Tramadol,Pain,290,241,3,oral
72,1,"March 31, 2018",Taken for less than 1 month, 7,"“Horrible drug. You may get pain relief which you won't get to appreciate due to the experience that I had when I took it. With it were several side effects- heart palpitation, nausea, disoriented and general ill feeling. it was awfully scary. My mom had the same bad experience. I would never want my family to take this drug.”",Tramadol,Pain,290,241,3,oral
73,1,"March 30, 2018",, 9,“Tramadol does nothing for pain. When I was in rehab recently other patients were calling it a useless medication too.”,Tramadol,Pain,290,241,3,oral
74,1,"February 28, 2018",Taken for 10 years or more, 5,“Only the Mylan Pharmaceuticals brand works for me.  Tried Sun Pharmaceuticals and Amneal and they do nothing for my pain !”,Tramadol,Pain,290,241,3,oral
75,4,"February 28, 2018",Taken for less than 1 month, 11,"“Prescribed this worthless drug by two different doctors and it failed to relieve the pain of my multiple back fractures.  The pain was more than adequately managed by Vicodin at the lowest dose. 
Will not ever take this medicine again.”",Tramadol,Pain,290,241,3,oral
76,1,"February 13, 2018",Taken for less than 1 month, 4,"“Took my pain away, gave me horrible anxiety and paranoia, I don't recommend if you have already anxiety issues.”",Tramadol,Pain,290,241,3,oral
77,7,"February 10, 2018",Taken for 1 to 6 months, 4,"“I'm 8 weeks using tramadol now and thepain is now manageable I can get to work and do a good day on a construction site, 
I need two knee replacements, ankle fusion and also fractured my L3 in lower back. Pain killers are to help you manage the pain but not totally remove it .
Side effects 
dry month
Sore trough 
Loss of weight
Need less sleep.”",Tramadol,Pain,290,241,3,oral
