,Rating,Date,Taken,Helpful,Review,Drug,Condition,Major Interaction,Moderate Interaction,Minor Interaction,Dosage
11,8,"February 6, 2020",, 20,"“I have had eczema most of my life. It went away when I was 8 but came back at 13. I suffered horribly for a couple of years. Over 50% of my body was covered in eczema and kept getting worse as I got older. Nothing worked. 
I started dupixent in July 2019. At first, I experienced major dry eye and a couple cold sores. These side effects only lasted a couple months and then completely resolved. My eczema completely cleared up within 2 weeks of use. Unfortunately as of lately, rashes have been coming back. I have mild spots on my wrists, fore arms and shoulders, but lately the rash has been absolutely brutal on my neck and jaws. I am hoping it is just the weather, but dupixent should not be allowing this to happen at all.
I still recommend this medication because it has resolved 80% of my issues.
I plan on discontinuing the medication this summer just to see what happens, as I do not want to be on it forever—
Overall I have had a good experience with it.”",Dupixent,Eczema,30,26,7,injection
12,,"January 31, 2020",Taken for less than 1 month, 29,“The Dupixent hot line is worthless. No one there can answer a simple question about the medication. They literally sound like robots reading from a script. Managers unavailable to talk. I have decided this company is a joke and I do not trust taking the medication . Stay away.”,Dupixent,Eczema,30,26,7,injection
13,10,"January 25, 2020",, 20,"“I am happy to announce that since my first injection of  Dupixent on December 26, 2019; I don't itch.  The first week was hard, I stopping itching then after a couple of hours I itched a lot. I course I scratched, but I didn't get a rash. Then about 2 weeks later an ugly rash developed. It looked different from the ""normal"" rash that I'm use to seeing.  Now a month later that ugly rash is still here, but I'm not ITCHING. Hopefully, it will heal quickly, but did I say that I don't itch.  

I'm 45 and I have had eczema all of my life.  People that have eczema know about the itch and how amazing it feels to scratch. For the first time in my life  I believe this is what normal feels like.  No itching, no scratching means no rash. I can't wait to completely heal, Dupixent is giving my that opportunity.”",Dupixent,Eczema,30,26,7,injection
14,10,"January 15, 2020",Taken for 1 to 6 months, 18,“I have received 4 injections so far and have already noticed weight gain and cellulitis above my ankle. Have had chest pain and tiredness. It worked for my eczema and did what it was supposed to do but want to stop it and hope it doesn’t come back.”,Dupixent,Eczema,30,26,7,injection
15,,"January 14, 2020",Taken for 1 to 6 months, 21,"“The medication starting working within the first month. I noticed significant reduction in my eczema, unless I drink a lot of alcohol. 

I am on month 5, and I am starting to have issues breathing. I am not sure if the medication is giving me anxiety (I'm not an anxious person). I also developed a stye for the first time. I will occasionally get numbness in my feet.

The breathing has become such an issue that I do not think it is worth taking the medication.”",Dupixent,Eczema,30,26,7,injection
16,6,"January 13, 2020",Taken for 6 months to 1 year, 19,"“I have been taking Dupixent for 7 months.  I was diagnosed with Eczema after a year long battle with 70% of body covered.  Most severe on hands, which skin/nails peeled off. Since using the eczema is confined to forearms, top of thighs as well as face and neck.  90% of face is covered and is constantly peeling, flaking and is severely itchy.  Eyes and ears and into hairline are covered about 60% in any given month.  I am still using some steroid creams as well as protopic.  I am seeing an allergist,(negative on the patch testing)as well as a dermatologist.  Prior to my diagnosis, I had no problems with eczema.  I am 62 years old and am totally discouraged.  The injection site on the last 2 injections have left me severely bruised.  I have had weight gain of 14 lbs, and my shoulders and legs as well as my back ache constantly.  I was only approved for 1 year with no copay, after that it will be $690 per month.  I don’t know if I will continue.”",Dupixent,Eczema,30,26,7,injection
17,10,"January 12, 2020",Taken for 1 to 6 months, 11,“I started on dupexet and all my eczema is gone. I cannot get my insurance to pay for it been getting samples but I believe I am done. Hoping it will not come back.only side effect I think I have is some blurring in eyes and small pimple like on top of my foot. Price must go down o”,Dupixent,Eczema,30,26,7,injection
18,10,"December 28, 2019",, 27,"“I have received 3 injections and call it a life saver and miracle drug for me. My situation is a little different from most because my Eczema was a result from stress. I never had it before until after the death of my brother and then 3 years later reoccurred after the death of my mother.
I called it my living nightmare. No quality of life and had no sleep; cried due to nothing working, tried everything!  I was awake most of the night and stood in front on my freezer door and would sit next to the fireplace in the middle of the night and then go to my garage and use my light. I could not hardly wear any clothing and was confined to my house. Needless to say, Eczema affected the quality of my life and life was just too hard living in constant misery. It works great for me.
I don’t want to stay on it long if I don’t have too. Mine was situational . I am very thankful to see results like I have.  It has given me my life back!”",Dupixent,Eczema,30,26,7,injection
19,9,"December 13, 2019",Taken for 1 to 6 months, 25,"“I am 65 and have had eczema and asthma all my life. I was such a regular at my local Dermatology clinic they gave me frequent flier miles and an invitation to their Christmas party each year. This year in August I got a bus pass and a new Dermatological  Consultant. She is not only gorgeous but she put me on Dupixent  straight away. My skin cleared, the appalling itching stopped, the asthma stopped, and I am weathering the winter as a normal human being and not shivering and hugging the fire. Vaseline  for the skin and Hay fever remedy plus Optrex for the watery eyes do the trick.  Yay! So far.”",Dupixent,Eczema,30,26,7,injection
20,3,"November 21, 2019",Taken for 1 to 6 months, 22,"“Severe anxiety, blurry eyes, skin not much better”",Dupixent,Eczema,30,26,7,injection
21,9,"November 19, 2019",, 28,"“Have had eczema my whole life. Really got worse and could not get clear for about 3 years. Was prescribed Dupixent and got relief. After about 6 months, began having problems with my eyes. Was treated for conjunctivitis and dry eves. Had some relief but symptoms kept occurring over a 6 month period And my lips were also being affected so I discontinued Dupixent. My eyes and lips were red itching. Eye doctor diagnosed Floppy eye syndrome. Dermatologist diagnosed eye mites. Was treated for both with little relief. Told to use Vaseline on my lips. Haven’t worn my contacts for over 3 months. Finally went to a teaching hospital and and being treated for fungus on my eyes and lips. I am now getting better after 4 days. I think that I may finally have the correct diagnosis. I am able to keep my eczema under control with topical creams now. The Dupixent helped in the beginning but I feel that I was on it for way too long. I had also been getting small random rashes that have also gone away.”",Dupixent,Eczema,30,26,7,injection
22,1,"November 12, 2019",Taken for less than 1 month, 26,"“One week after the initial dose of Dupixent for eczmea, I started having what the ER doc called 'serum sickness'. Itchy rash over entire body and extremities, ears swollen, red and hot. I was put on high dose prednisone for 1 week, which obviously helped the reaction as well as the eczema. 2 days after finishing the steroid, the rash and eczema came back. Not sure how long Dupixent stays in your system, but I am miserable! Obviously not taking another dose. So disappointing, as I was praying for a cure!”",Dupixent,Eczema,30,26,7,injection
23,10,"November 8, 2019",Taken for 1 to 6 months, 21,“I’ve had eczema all my life and it recently started getting so bad over the summer. I itch severely when my body temp increases. I went on antibiotic all the time just to get rid of the flare ups until my dermatologist told me about dupixent. I have seen such a dramatic change. It is so amazing to not be itchy every single minute of the day and to have such clear skin on my body. It only started working after two shots but wow it is amazing. I thank dupixent everyday for feeling confident in my skin again.”,Dupixent,Eczema,30,26,7,injection
24,10,"November 6, 2019",, 30,“Had eczema my whole life with asthma. Fixed both in one month with 2 shots per month of Dupixent. 3 months later my eyes got jacked so I stopped until I thought I needed it. Took it again 2 months later then again 4 months. Now it's been 9 months no shot and I'm fine. Best I've been in my life. See how long it lasts.”,Dupixent,Eczema,30,26,7,injection
25,1,"November 5, 2019",Taken for less than 1 month, 32,"“I am a female and have had eczema off and on since I was a child.  I am now a much ""older"" woman and during the past couple of years, I've had constant eczema flareups around my eyes and eyelids, face and neck.  Only  Cortizone shots or Prednisone help to abate for a few days then the eczema comes right back!  I've been getting allergy shots for almost a year now with no relief from my eczema or my other allergies.  So my doctor has now prescribed the drug Dupixent... I had my first shots 5 days ago and my eczema has been itching even worse than before!!!  Has anybody experienced such a situation?  I am at my wit's end!... Help!!!”",Dupixent,Eczema,30,26,7,injection
26,6,"October 23, 2019",, 15,"“Dupixent clear my AD, but after a while I start developing severe sinus and breathing difficulties”",Dupixent,Eczema,30,26,7,injection
27,7,"October 16, 2019",Taken for 1 to 6 months, 21,"“On Dupixent and have extreme dry eye, wicked itching eyelids and eyes.”",Dupixent,Eczema,30,26,7,injection
28,2,"October 10, 2019",Taken for less than 1 month, 30,"“I have had eczema for 42 yrs now and was very excited to try this new medicine in place of the creams that are out there.  I got the initial injection at the Drs office and was supposed to continue with 1 shot every two weeks at home.  The mail order pharmacy contacted me to set up delivery.  During their final speech they quickly say whatever the Dupixent CoPay Card doesn't cover you will be responsible for.  That meant to me  ""hold on and find out the cost""  I called Dupixent, they told me their Copay card covers $13,000/yr after that you are responsible.  That would leave me with a CoPay of $29,000/yr!!!! What are you kidding me??? I have Blue Cross/Blue Shield  and still over $3k for 2 shots a month.  That is ridiculous.  I cancelled my script, told the pharmacy to shred it.  Who can afford that?? I have insurance and that is crazy.  My In Vitro fertilization drugs cost less.  Just a heads up to anyone out there.  Ask before you agree. Know what the final costs are beforehand!!”",Dupixent,Eczema,30,26,7,injection
29,10,"October 7, 2019",Taken for 1 to 6 months, 26,“I have had eczema all my life since I was a kid and absolutely nothing worked.I have been using dupixent for about 3-4 months and it worked immediately. I place the shot in my thigh bi-weekly and I haven't seen any major side effects from taken it. I stop using it for about 60-90 because my skin was so clear then my eczema came back in crazy fashion. So I got back on it and a week later the flare is gone and Im happy to be back on it!”,Dupixent,Eczema,30,26,7,injection
30,,"September 21, 2019",Taken for 1 to 6 months, 21,"“After only 6 shots I had no flare ups, and felt great! But, 2 weeks after my 6th shot, my eyes started pouring water, itching like crazy, very irritated and red. As I've never in my life had that occur,  I can only attribute it to the dupixent, especially after reading up on it some more and reading peoples reviews with the same side effect. It has been 2 months since I've had a shot and my eyes are not any better, despite prescription drops, allergy tablets, etc.”",Dupixent,Eczema,30,26,7,injection
31,6,"September 10, 2019",Taken for 1 to 6 months, 30,"“I’m 25 years old, I have had severe eczema since I was 18 months old. I was placed in multiple studies for new medications when they came out (ex protopic) which worked for a couple years and then I built a tolerance and my skin got worse. Off and on steroids pretty much every month. I tried Dupixent for about 4 months late 2017-2018. It cleared my skin completely, no restless nights, no scratching, no bleeding. It was perfect!! Until my eyes started flaring up. I don’t have perfect vision anymore, and the doctor suggested I get off the medicine in order to save my sight. I’ve been off of this medicine for about a year and a half. My skin is much worse now and contemplating going back in this medicine but staying in close contact with my eye doctor... I’m losing sleep again due to scratching, and always exhausted. My skin is miserable and hurts to the touch..., so I think it might be worth trying again.”",Dupixent,Eczema,30,26,7,injection
32,6,"September 9, 2019",Taken for 1 to 2 years, 14,"“Reduced eczema with in first month, caused some eye irritation upon starting as predicted.  After 6 months wound healing seemed impeded had impetigo like infection that wouldn't go away in the inner ankles for a month until I stopped taking Dupixent.    After a month of being off of it the wounds healed.   

Started dupixent again about 6 months and the ankle like ulcers returned.  but no eye lid issues like the first time.  Stopped taking dupixent for a month dark spots and wounds healing again.   I've never had this issue before in my life as a 36 year old.  I have to assume its related to Dupixent and how it inhibits the interleukin.   


Random thought the drug is pooling in my feet as the circulation in my feet tends to be poor and after serious aerobic exercise it seems to clear up a little.  I inject in the belly 300MG twice a month and have about 25% body fat

Will try halving the dose.”",Dupixent,Eczema,30,26,7,injection
33,10,"September 1, 2019",Taken for 1 to 6 months, 33,"“My teenage daughter has been dealing with eczema all her life. Inside her arms, back of her legs and on her neck were the worse and main areas of her flair ups. She’d scratch herself until she’s bled and scarred. We’ve tried all topical creams over and under the counter types, lotions, soaps, bleach baths and more. Nothing worked. After one injection of Dupixent it was a significant improvement. Now after applying her third injection, her skin is normal again, even during the hot summer season. I highly recommend this treatment as it is the only thing that has ever worked for my child. If you can get over doing the injections then this will change your life.”",Dupixent,Eczema,30,26,7,injection
34,,"August 24, 2019",, 20,“Started Dupixent 4/19. Last two weeks my hair is falling out. I won't be using it any longer.”,Dupixent,Eczema,30,26,7,injection
35,6,"August 24, 2019",, 19,"“I had on onset of eczema a year ago, that started small but kept spreading bad.   Nothing helped much except prednisone and cyclosporine. Even the cyclosporine started not to work 100%   My doctor suggested Dupixent.   I have been on it three months. My rash with bumps went away, however it was replaced with flat patchy red skin spots that BURN and can itch. For the most part in the same areas my previous rashes were. Face, neck, chest, stomach and arms.  The severity seems to go up and down as far as how bad they are.  For some reason it’s worse than ever and those patches are noticeable.  Not sure if my body is still getting use to it, or it’s not going to work fully.  I still prefer this over the other eczema rashes and itching, but just seems to be worse. Still going to continue it and pray it completely clears up.  Not sure if anyone else has this?  My eyes are definitely itchy and can burn but I already had been on a prescription eyedrops for allergies that seem to help.”",Dupixent,Eczema,30,26,7,injection
36,6,"August 20, 2019",Taken for 6 months to 1 year, 15,“After a year on the medication I am experiencing many of the symptoms I had before starting the medicine”,Dupixent,Eczema,30,26,7,injection
37,5,"August 19, 2019",Taken for 6 months to 1 year, 20,"“Hello, I am very sensitive to medications in general. From day one I noticed a decrease in energy level, plus I would start sweating doing anything (going up flight of stairs). But it did take away my eczema! it was a hard decision for me to go off of it after about 7 months because we all know what it is like living with eczema. But I hate side effects! Now, still searching for that wonder medication without the side effects.”",Dupixent,Eczema,30,26,7,injection
38,9,"August 15, 2019",, 59,"“My little girl had severe eczema mixed up with severe psoriasis in other words the worst ever, severe skin condition . Every medication will work for one week. I try everything even change diet to all gluten free and natural. Almost in bankruptcy we were left 4 times a week at the doctors and 1 or 2 at the hospital. Severe bleeding at the bed blankets every morning. I felt helpless and one day she tells me she can't live like this anymore. I panic, we all panic but still one more year will pass more medicines, more steroids. Till finally she turn 12 and Dupixent was approved for kids her age. OMG with in the next day itching was reduce, a week past and her skin was showing improvement now almost 3 months there she has no open skin. She is healing she is able to sleep 8 hours. My inability to help my daughter is gone. I can see all her suffering is leaving her. Her look on life and experiencing going outside and the wonder is incredible. Now she this August 2019 was her first ever year in school. She is happy.”",Dupixent,Eczema,30,26,7,injection
39,1,"August 14, 2019",Taken for 1 to 6 months, 24,“I took Dupixent about 3 to 4 months . Did great on my eczema. But for my eyes decrease my eye sight 2 times worse and I’m already legally blind in one eye and now my other eye is weak from the use of it”,Dupixent,Eczema,30,26,7,injection
40,6,"July 16, 2019",Taken for 1 to 6 months, 31,"“I have had severe eczema for about 7 years. Finally I tried most everything and decided to try Dupixent. I had great success with it and also a significant problem. About about 2 and 1/2 months, I developed pain in my eye. I went to doctor and I have herpes simplex 1 in my eye. I have been off Dupixent and I’m on several medications for the herpes in the eye  over a month and still have it. It also had gone into the underlying  cornea not just the surface. Two months ago I stopped taking Dupixent.. It really helped my skin - felt like a miracle- but at what cost ? I don’t think I can risk my eye but I have to tell you I am upset because I know Dupixent is a treatment not a cure and my eczema will come back. I feel even worse because I have to get off a drug that was really helping me. (I’m on Medicare and I still have to pay almost $6,500 annually.”",Dupixent,Eczema,30,26,7,injection
41,1,"June 2, 2019",Taken for 1 to 6 months, 39,"“This drug led to significant hair loss, as well as a large rash at injection site. Would much rather address my eczema with topical steroids than lose my hair. Terrible drug.”",Dupixent,Eczema,30,26,7,injection
42,10,"May 15, 2019",, 62,"“I am 27 and have been suffering with severe eczema since I was 16 years old. From day one this disease completely took away my ability to live a full life. I will spare everyone here the emotional toll it took on me as well as difficulties in school, with friends, with family, because I know people dealing with this issue know how that is. After hundreds of doctor visits and many medications, my doctors began to give me cyclosporine intermittently throughout the year. This would calm my symptoms but they would immediately resurface when the pills were gone. Being fearful of what this was doing to my body my doctor brought up Dupixent and I decided to give it a go for the eczema. After four days my symptoms were about 80% gone. I have been on medication now for 2 months and have been able to live my life again. Where as before I would scratch 24/7 all day everyday it has been reduced to probably 5 minutes a day and very minor if that. Thank you to all who worked on this medicine and future biologics to come.”",Dupixent,Eczema,30,26,7,injection
43,1,"May 6, 2019",Taken for 1 to 6 months, 17,"“I have a lot of pressure in my legs and they are very painful. The skin is very dry and scaly.  The eczema is now worse on parts of my body compared to  before treatment, skin still itchy. I also have ITP (immune thrombocytopenic purpura) that means my white bood cells attack red blood cells and this has made my blood even thinner, so I am bleeding all the time when I scratch. ITP makes my nails brittle and sharp so I cannot help with the problem of scratching my skin.  I believe this medication makes my blood even thinner. Need to get off it and back to methotrexate please.”",Dupixent,Eczema,30,26,7,injection
44,10,"May 1, 2019",Taken for 1 to 2 years, 40,"“This drug gave me my life back my  severe atopic dermatitis, skin infections, and hives are gone.  Had issues with eyes for first six months and almost quit.  Used Eucrisa around eyes and got them under control. Now I only have to do minor spot treats every once and awhile.  Thank goodness for this medicine.  I was one miserable person before. I itched all day and night.  I have my life back.  So thankful!!!”",Dupixent,Eczema,30,26,7,injection
45,10,"April 30, 2019",Taken for 1 to 2 years, 50,"“I've had severe eczema since I was born.  My allergist recommended we try Dupixent.

My life is something I've never ever known.

No more constant itching
No more scalding showers
No more tossing and turning at night
No more bleeding behind my knees and on my arms
No more steroids

It's easy, and absolutely works for me.

My quality of life is so improved, it almost impossible to believe.”",Dupixent,Eczema,30,26,7,injection
46,10,"April 20, 2019",Taken for 6 months to 1 year, 38,"“Absolutely life changing! My son’s skin was painful , infected and he literally could barely move or walk much less have a normal life. After less than a year on Dupixengt he has his life back and can attend school and do normal physical activities. Bless the doctors who worked to develop this. It is amazing for sufferers of the severest form of disfiguring eczema that debilitated my sons mind and body. ❤️”",Dupixent,Eczema,30,26,7,injection
47,9,"April 17, 2019",Taken for 6 months to 1 year, 33,"“I’ve had eczema since I was tiny, and as I got older  it just got worse, hospital tried everything to make it better such as light therapy, azathioprine and other similar tablets and they would improve me slightly for maybe 2 months then back to the usual dryness and itching. Then finally my consultant put me in touch with a company that does dupixent, and it has transformed me. I can now just go to bed and go to sleep rather than 30 mins cream, 30 mins scratch then sleep
I don’t have to hoover 2 -3 times a day
I don’t have to carry creams everywhere I go
I cant recommend this enough to anyone with eczema!

Injections were daunting for me but no problems after being showed how to do it, I would say generally isn’t painful, more uncomfortable but it 100% worth it.
The only reason isn't a 10 is the side effects (itchy/watery eyes) can be infuriating tho the itch is only 1/10th of what my eczema caused me so I’m happy with that trade”",Dupixent,Eczema,30,26,7,injection
48,2,"April 11, 2019",Taken for less than 1 month, 22,"“I received my loading dose in March of 2019.  One week to the day my right eye developed a corneal edema.  I can't say I'm really surprised cause I've had eye problems since thinning corneas ten years ago. I've been on two medications; prednisolone AC and Muro128.  Four days on the medication for the corneal edema and my eye is clearing up but still cloudy.  My skin did clear up within a week but the not having my eyesight isn't worth the trouble. Other than the eye problem, I've had no other negative reactions.  I don't plan on getting another dupixent shot.”",Dupixent,Eczema,30,26,7,injection
49,10,"March 22, 2019",Taken for 1 to 6 months, 25,“This drug has changed my life. My eczema was so severe that I could barely move. I have taken Dupixent for 6 months now and I can say I've got my life back!”,Dupixent,Eczema,30,26,7,injection
50,9,"March 16, 2019",Taken for 1 to 6 months, 34,“I just wanted to say that you need to give the Dupixent the full 16 weeks. I almost stopped. At the beginning my head was so hot I started buying new pillows. My face turned pink. The itch subsided pretty quickly then the body. Face and head took longer. I had a flare on my wrist that I tried to get rid of for 3 years! That is now a lot better at 16 weeks with spot treating. I still use a bit of Scalpicin once in a while. But the Dupixant definitely takes the edge off. I find if you just place the needle it slips in by itself. You don’t have to stab yourself. Good luck.”,Dupixent,Eczema,30,26,7,injection
51,10,"March 10, 2019",Taken for 1 to 2 years, 40,"“I have had eczema almost all my life and have tried every cream and light therapy and injections with nothing working , My asthma doctor told me about dupixent and I started to take the injections every 2 weeks , I saw some improvement early and after every injection it got better . It took longer then they said it would but after about 6 months I was totally clear. It has changed my life and anybody with eczema needs to take this drug because it works . I have been on dupixent now for almost 2 years and I am still eczema free .”",Dupixent,Eczema,30,26,7,injection
52,7,"March 5, 2019",, 21,“I just developed eczema within the last 3 years and would literally cry because nothing would help. I have developed very low self esteem and would not go anywhere. I started the injections about 2 months ago and the rashes have subsided. I feel when I get into the week in between my injections I start getting itchy and red. Steroid cream helps at this time. I feel this medicine would be better if it was weekly instead of biweekly. My eyeballs literally itch like crazy after the injections but that goes away after a couple days and subsides after a dose of Benadryl. I still get pretty dry skin but nothing lotion does not help. I am not scratching myself until I literally scratch all the skin off which I was doing previously! I will say that with this injection I am feeling 80% better. I do not think I will ever be 100% again but this is WAY better than a year ago!!”,Dupixent,Eczema,30,26,7,injection
53,6,"March 5, 2019",Taken for 1 to 2 years, 41,"“This drug worked amazingly for 6 months. I felt like a normal human. It worked so well! However after 6 months I started getting horrible burning painful blotches on my neck at first. Then my face. Then my inner elbows. It hurt really bad that if I wore a long sleeve shirt to hide it, it would ache in pain. I decided to stop the drug as an experiment to see if it was caused by the drug. My dermatologist said no that it’s just an eczema flare. He didn’t really seem to have the time of day to listen to my concerns. He would just brush it off. After 3 months of stopping dupixent my skin went back to regular eczema that I was used to. I felt itchy again which was annoying but the horrible painful blotchy skin was gone on my face and neck. I waited a year before I decided to try dupixent again. I tried it and it worked but not as effective as when I first tried it. Again I started getting burning blotchy skin around my neck and face. It hurts and burns and aches. I decided to stop again.”",Dupixent,Eczema,30,26,7,injection
54,10,"February 28, 2019",Taken for 1 to 6 months, 15,"“LIFE CHANGING! I have struggled with horrific eczema on my back for the past 5 yrs. My entire back was covered, from neck to waist. I don't need to tell any of you the emotional toll it will take on you. I tried Everything. This is simply life changing and I am so thankful for it. 
Cost: It was a pain to get covered, but finally I did, then learned of the copay card, which makes it free.
Results: By day 3 I was crying at the sight of my back clearing. I noticed on day 12 it started to come back some, but by day 15, after the next dose it was clear again. The itch stopped after about 3 weeks!
Side effects: The 2 days following the initial 600mg dose, as well as the morning after each dose, my eyes are gunky but it clears within a few hours. I am also now glued to chap stick, lips get soo dry, but it is worth it.
Pain: I take it in the stomach, I don't think it hurts at all.”",Dupixent,Eczema,30,26,7,injection
55,10,"February 21, 2019",Taken for 1 to 6 months, 18,"“I have been on Dupixent now for 5 months and I just occurred to me to review.  If you are suffering out there with eczema (like I do) please do not hesitate to try this medication.  I definitely have my life back.  It started healing  my skin from, literally, Day 1.  I still get eczema on my face (my worst spot) if I am exposed to my big triggers.  But it is WAY less severe than it was.  God bless Dr and the others who worked on this drug.  My advice: do it, do it, do it.”",Dupixent,Eczema,30,26,7,injection
56,1,"February 11, 2019",, 13,"“Your add on TV is so disgusting. 
Even if I need it I will not get it. 
Please change the add.”",Dupixent,Eczema,30,26,7,injection
57,10,"February 11, 2019",Taken for 1 to 6 months, 28,"“Life saving. I am 60 years old. I have been suffering with eczema since 4.  It took my Dermatologist 6 months to talk me into taking Dupixent. I have tried every natural alternative but finally gave in. I can't believe how blessed and happy I feel. It is a bit scary at first but nothing in comparison to the torture of eczema. All the sleepless nights, social isolation, thousands of dollars on anything that might help..no problems anymore. I have only a little eye redness but I had eczema in my eyes on occassion so this is manageable. My neck burns at times but isn't red, Cerave calms. So happy! Hopefully my insurance and Dupixent drug  company will keep the medications available to me. If you are on the fence deciding, don't wait. It was worth the try for me.”",Dupixent,Eczema,30,26,7,injection
